Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
4.46485, IMU_DATA, 0.520625, -0.76125, -0.118125, -124, -1596, -16336, , , , , 
4.46515, IMU_DATA, 0.494375, -0.72625, -0.109375, -118, -1680, -16374, , , , , 
4.46544, IMU_DATA, 0.511875, -0.7525, -0.074375, -104, -1609, -16378, , , , , 
4.46575, IMU_DATA, 0.48125, -0.72625, -0.13125, -148, -1638, -16393, , , , , 
4.46605, IMU_DATA, 0.520625, -0.74375, -0.0875, -118, -1646, -16381, , , , , 
4.46634, IMU_DATA, 0.511875, -0.76125, -0.126875, -85, -1652, -16362, , , , , 
4.46665, IMU_DATA, 0.49, -0.730625, -0.091875, -154, -1709, -16329, , , , , 
4.46695, IMU_DATA, 0.5075, -0.74375, -0.109375, -49, -1686, -16370, , , , , 
4.46725, IMU_DATA, 0.494375, -0.735, -0.109375, -103, -1562, -16360, , , , , 
4.46754, IMU_DATA, 0.49, -0.74375, -0.100625, -120, -1606, -16384, , , , , 
4.46785, IMU_DATA, 0.5075, -0.739375, -0.126875, -100, -1596, -16361, , , , , 
4.46815, IMU_DATA, 0.525, -0.765625, -0.07875, -77, -1629, -16337, , , , , 
4.46844, IMU_DATA, 0.511875, -0.72625, -0.126875, -46, -1549, -16274, , , , , 
4.46875, IMU_DATA, 0.51625, -0.74375, -0.091875, -85, -1617, -16416, , , , , 
4.46905, IMU_DATA, 0.51625, -0.739375, -0.105, -44, -1648, -16357, , , , , 
4.46935, IMU_DATA, 0.503125, -0.721875, -0.105, -86, -1619, -16318, , , , , 
4.46964, IMU_DATA, 0.525, -0.72625, -0.135625, -65, -1622, -16334, , , , , 
4.46995, IMU_DATA, 0.525, -0.748125, -0.09625, -83, -1617, -16382, , , , , 
4.47025, IMU_DATA, 0.525, -0.704375, -0.07875, -87, -1619, -16350, , , , , 
4.47054, IMU_DATA, 0.525, -0.721875, -0.14, -46, -1623, -16364, , , , , 
4.47085, IMU_DATA, 0.5425, -0.713125, -0.0875, -151, -1684, -16355, , , , , 
4.47115, IMU_DATA, 0.529375, -0.704375, -0.105, -143, -1664, -16360, , , , , 
4.47145, IMU_DATA, 0.525, -0.7, -0.09625, -119, -1626, -16408, , , , , 
4.47174, IMU_DATA, 0.538125, -0.7, -0.109375, -74, -1679, -16411, , , , , 
4.47205, IMU_DATA, 0.555625, -0.704375, -0.0875, -140, -1641, -16396, , , , , 
4.47235, IMU_DATA, 0.546875, -0.67375, -0.11375, -137, -1602, -16389, , , , , 
4.47264, IMU_DATA, 0.555625, -0.69125, -0.0875, -50, -1633, -16386, , , , , 
4.47295, IMU_DATA, 0.5425, -0.686875, -0.0875, -128, -1603, -16403, , , , , 
4.47325, IMU_DATA, 0.56875, -0.686875, -0.091875, -162, -1616, -16430, , , , , 
4.47355, IMU_DATA, 0.564375, -0.660625, -0.0875, -128, -1674, -16448, , , , , 
4.47384, IMU_DATA, 0.564375, -0.678125, -0.118125, -97, -1566, -16424, , , , , 
4.47415, IMU_DATA, 0.5775, -0.665, -0.074375, -152, -1590, -16433, , , , , 
4.47445, IMU_DATA, 0.56, -0.69125, -0.105, -84, -1624, -16404, , , , , 
4.47474, IMU_DATA, 0.56875, -0.643125, -0.07875, -60, -1621, -16415, , , , , 
4.47505, IMU_DATA, 0.564375, -0.686875, -0.109375, -39, -1682, -16426, , , , , 
4.47535, IMU_DATA, 0.573125, -0.67375, -0.091875, -178, -1565, -16447, , , , , 
4.47565, IMU_DATA, 0.56875, -0.65625, -0.091875, -88, -1668, -16421, , , , , 
4.47594, IMU_DATA, 0.5775, -0.669375, -0.126875, -104, -1664, -16400, , , , , 
4.47625, IMU_DATA, 0.53375, -0.6475, -0.07875, -117, -1642, -16467, , , , , 
4.47655, IMU_DATA, 0.56875, -0.704375, -0.13125, -160, -1657, -16466, , , , , 
4.47684, IMU_DATA, 0.546875, -0.660625, -0.09625, -63, -1681, -16490, , , , , 
4.47715, IMU_DATA, 0.5425, -0.669375, -0.07875, -98, -1589, -16456, , , , , 
4.47745, IMU_DATA, 0.53375, -0.665, -0.105, -87, -1565, -16442, , , , , 
4.47775, IMU_DATA, 0.5425, -0.695625, -0.109375, -128, -1664, -16437, , , , , 
4.47804, IMU_DATA, 0.51625, -0.65625, -0.091875, -91, -1672, -16430, , , , , 
4.47835, IMU_DATA, 0.53375, -0.6825, -0.105, -141, -1538, -16390, , , , , 
4.47865, IMU_DATA, 0.5075, -0.686875, -0.07875, -156, -1602, -16407, , , , , 
4.47894, IMU_DATA, 0.511875, -0.678125, -0.100625, -20, -1623, -16436, , , , , 
4.47925, IMU_DATA, 0.51625, -0.69125, -0.07875, -40, -1615, -16473, , , , , 
4.47955, IMU_DATA, 0.503125, -0.65625, -0.0875, -78, -1613, -16492, , , , , 
4.47985, IMU_DATA, 0.494375, -0.6825, -0.074375, -106, -1634, -16404, , , , , 
4.48014, IMU_DATA, 0.49875, -0.686875, -0.065625, -123, -1673, -16362, , , , , 
4.48045, IMU_DATA, 0.48125, -0.669375, -0.0875, -88, -1630, -16408, , , , , 
4.48075, IMU_DATA, 0.503125, -0.6825, -0.07, -172, -1527, -16388, , , , , 
4.48104, IMU_DATA, 0.49875, -0.665, -0.065625, -116, -1694, -16422, , , , , 
4.48135, IMU_DATA, 0.485625, -0.6825, -0.09625, 3, -1709, -16343, , , , , 
4.48165, IMU_DATA, 0.48125, -0.651875, -0.06125, -180, -1612, -16381, , , , , 
4.48195, IMU_DATA, 0.4725, -0.665, -0.074375, -50, -1622, -16466, , , , , 
4.48224, IMU_DATA, 0.48125, -0.6475, -0.07875, -39, -1704, -16417, , , , , 
4.48255, IMU_DATA, 0.476875, -0.678125, -0.0525, -99, -1598, -16418, , , , , 
4.48285, IMU_DATA, 0.485625, -0.6475, -0.0875, -162, -1625, -16441, , , , , 
4.48314, IMU_DATA, 0.46375, -0.634375, -0.074375, -122, -1623, -16365, , , , , 
4.48345, IMU_DATA, 0.485625, -0.651875, -0.07, -28, -1666, -16457, , , , , 
4.48375, IMU_DATA, 0.46375, -0.6475, -0.074375, -85, -1606, -16360, , , , , 
4.48405, IMU_DATA, 0.44625, -0.63875, -0.0875, -62, -1663, -16479, , , , , 
4.48434, IMU_DATA, 0.4725, -0.643125, -0.065625, -92, -1638, -16447, , , , , 
4.48465, IMU_DATA, 0.459375, -0.625625, -0.07875, -132, -1690, -16404, , , , , 
4.48495, IMU_DATA, 0.46375, -0.65625, -0.0525, -83, -1597, -16431, , , , , 
4.48524, IMU_DATA, 0.44625, -0.63, -0.0875, -123, -1579, -16392, , , , , 
4.48555, IMU_DATA, 0.455, -0.643125, -0.074375, -167, -1561, -16392, , , , , 
4.48585, IMU_DATA, 0.441875, -0.6475, -0.07, -169, -1626, -16370, , , , , 
4.48615, IMU_DATA, 0.450625, -0.63, -0.056875, -135, -1611, -16451, , , , , 
4.48644, IMU_DATA, 0.44625, -0.6475, -0.06125, -120, -1653, -16435, , , , , 
4.48675, IMU_DATA, 0.468125, -0.6475, -0.091875, -98, -1633, -16429, , , , , 
4.48705, IMU_DATA, 0.441875, -0.643125, -0.056875, -99, -1624, -16408, , , , , 
4.48734, IMU_DATA, 0.459375, -0.660625, -0.06125, -61, -1604, -16420, , , , , 
4.48765, IMU_DATA, 0.459375, -0.63875, -0.083125, -64, -1684, -16476, , , , , 
4.48795, IMU_DATA, 0.46375, -0.660625, -0.083125, -79, -1583, -16421, , , , , 
4.48825, IMU_DATA, 0.468125, -0.651875, -0.07, -118, -1610, -16371, , , , , 
4.48854, IMU_DATA, 0.468125, -0.6475, -0.065625, -64, -1604, -16431, , , , , 
4.48885, IMU_DATA, 0.49, -0.65625, -0.083125, -56, -1576, -16402, , , , , 
4.48915, IMU_DATA, 0.48125, -0.669375, -0.0525, -136, -1569, -16372, , , , , 
4.48944, IMU_DATA, 0.49, -0.651875, -0.07875, -86, -1618, -16373, , , , , 
4.48975, IMU_DATA, 0.476875, -0.643125, -0.074375, -116, -1619, -16426, , , , , 
4.49005, IMU_DATA, 0.48125, -0.67375, -0.07875, -120, -1626, -16402, , , , , 
4.49035, IMU_DATA, 0.511875, -0.65625, -0.07, -46, -1618, -16462, , , , , 
4.49064, IMU_DATA, 0.48125, -0.669375, -0.091875, -116, -1661, -16375, , , , , 
4.49095, IMU_DATA, 0.511875, -0.660625, -0.06125, -113, -1639, -16316, , , , , 
4.49125, IMU_DATA, 0.49, -0.69125, -0.091875, -149, -1524, -16416, , , , , 
4.49154, IMU_DATA, 0.49, -0.665, -0.074375, -108, -1661, -16402, , , , , 
4.49185, IMU_DATA, 0.49875, -0.69125, -0.083125, -56, -1667, -16329, , , , , 
4.49215, IMU_DATA, 0.503125, -0.686875, -0.07875, -154, -1592, -16362, , , , , 
4.49244, IMU_DATA, 0.5075, -0.678125, -0.0875, -125, -1554, -16372, , , , , 
4.49274, IMU_DATA, 0.494375, -0.7175, -0.09625, 21, -1606, -16373, , , , , 
4.49305, IMU_DATA, 0.494375, -0.695625, -0.074375, -55, -1647, -16384, , , , , 
4.49335, IMU_DATA, 0.529375, -0.7175, -0.0875, -144, -1614, -16409, , , , , 
4.49364, IMU_DATA, 0.4725, -0.7, -0.083125, -140, -1644, -16443, , , , , 
4.49395, IMU_DATA, 0.525, -0.76125, -0.105, -79, -1576, -16355, , , , , 
4.49425, IMU_DATA, 0.520625, -0.7, -0.056875, -79, -1688, -16366, , , , , 
4.49454, IMU_DATA, 0.49, -0.735, -0.07875, -115, -1588, -16402, , , , , 
4.49484, IMU_DATA, 0.49875, -0.748125, -0.091875, -122, -1692, -16404, , , , , 
4.49515, IMU_DATA, 0.511875, -0.730625, -0.083125, -22, -1583, -16318, , , , , 
4.31586, IMG_DATA, , , , , , , , , , Image_00068 
4.34875, IMG_DATA, , , , , , , , , , Image_00069 
4.57375, IMU_DATA, 0.328125, -0.62125, -0.144375, -69, -1563, -16392, , , , , 
4.57405, IMU_DATA, 0.32375, -0.6125, -0.109375, -57, -1593, -16423, , , , , 
4.57434, IMU_DATA, 0.34125, -0.590625, -0.14875, -164, -1586, -16433, , , , , 
4.57465, IMU_DATA, 0.380625, -0.6125, -0.1225, -132, -1634, -16378, , , , , 
4.57495, IMU_DATA, 0.363125, -0.599375, -0.09625, -116, -1645, -16419, , , , , 
4.57524, IMU_DATA, 0.39375, -0.590625, -0.13125, -119, -1561, -16372, , , , , 
4.57554, IMU_DATA, 0.37625, -0.58625, -0.091875, -60, -1532, -16345, , , , , 
4.57585, IMU_DATA, 0.415625, -0.608125, -0.105, -148, -1631, -16402, , , , , 
4.57615, IMU_DATA, 0.424375, -0.599375, -0.105, -79, -1581, -16410, , , , , 
4.57644, IMU_DATA, 0.441875, -0.595, -0.091875, -40, -1597, -16391, , , , , 
4.57675, IMU_DATA, 0.46375, -0.599375, -0.07875, -145, -1517, -16379, , , , , 
4.57705, IMU_DATA, 0.494375, -0.58625, -0.07875, -164, -1603, -16353, , , , , 
4.57734, IMU_DATA, 0.476875, -0.595, -0.074375, -67, -1653, -16360, , , , , 
4.57764, IMU_DATA, 0.525, -0.616875, -0.07, -132, -1604, -16400, , , , , 
4.57795, IMU_DATA, 0.55125, -0.599375, -0.07, -127, -1548, -16440, , , , , 
4.57825, IMU_DATA, 0.546875, -0.590625, -0.056875, -68, -1646, -16376, , , , , 
4.57854, IMU_DATA, 0.564375, -0.6125, -0.04375, -92, -1620, -16392, , , , , 
4.57885, IMU_DATA, 0.590625, -0.60375, -0.0525, -104, -1662, -16363, , , , , 
4.57915, IMU_DATA, 0.599375, -0.616875, -0.056875, -86, -1648, -16350, , , , , 
4.57944, IMU_DATA, 0.63, -0.6125, -0.02625, -114, -1529, -16457, , , , , 
4.57974, IMU_DATA, 0.62125, -0.590625, -0.048125, -44, -1574, -16371, , , , , 
4.58005, IMU_DATA, 0.63875, -0.616875, -0.0525, -80, -1536, -16414, , , , , 
4.58035, IMU_DATA, 0.63, -0.60375, -0.035, -68, -1613, -16405, , , , , 
4.58064, IMU_DATA, 0.643125, -0.608125, -0.04375, -151, -1616, -16432, , , , , 
4.58095, IMU_DATA, 0.660625, -0.608125, -0.056875, -8, -1543, -16367, , , , , 
4.58125, IMU_DATA, 0.643125, -0.616875, -0.021875, -132, -1581, -16421, , , , , 
4.58154, IMU_DATA, 0.65625, -0.595, -0.048125, -90, -1580, -16357, , , , , 
4.58184, IMU_DATA, 0.660625, -0.634375, -0.083125, -25, -1575, -16375, , , , , 
4.58215, IMU_DATA, 0.669375, -0.599375, -0.0175, -120, -1637, -16380, , , , , 
4.58245, IMU_DATA, 0.616875, -0.60375, -0.048125, -110, -1598, -16390, , , , , 
4.58274, IMU_DATA, 0.6825, -0.63, -0.07875, -110, -1674, -16371, , , , , 
4.58305, IMU_DATA, 0.616875, -0.599375, -0.035, -104, -1657, -16320, , , , , 
4.58335, IMU_DATA, 0.669375, -0.608125, -0.07, -94, -1552, -16438, , , , , 
4.58364, IMU_DATA, 0.634375, -0.63, -0.07875, -75, -1595, -16342, , , , , 
4.58395, IMU_DATA, 0.634375, -0.608125, -0.030625, -141, -1582, -16347, , , , , 
4.58425, IMU_DATA, 0.6475, -0.63, -0.065625, -107, -1676, -16359, , , , , 
4.58455, IMU_DATA, 0.643125, -0.6125, -0.065625, -105, -1658, -16422, , , , , 
4.58484, IMU_DATA, 0.599375, -0.63875, -0.04375, 0, -1579, -16363, , , , , 
4.58515, IMU_DATA, 0.625625, -0.6125, -0.065625, -148, -1607, -16336, , , , , 
4.58545, IMU_DATA, 0.6125, -0.643125, -0.065625, -198, -1603, -16394, , , , , 
4.58574, IMU_DATA, 0.63, -0.643125, -0.0525, -166, -1577, -16402, , , , , 
4.58605, IMU_DATA, 0.599375, -0.634375, -0.039375, -126, -1560, -16422, , , , , 
4.58635, IMU_DATA, 0.60375, -0.660625, -0.091875, -73, -1629, -16428, , , , , 
4.58665, IMU_DATA, 0.590625, -0.643125, -0.021875, -103, -1606, -16452, , , , , 
4.58694, IMU_DATA, 0.608125, -0.665, -0.0525, -151, -1599, -16438, , , , , 
4.58725, IMU_DATA, 0.581875, -0.643125, -0.074375, -116, -1572, -16453, , , , , 
4.58755, IMU_DATA, 0.56875, -0.678125, -0.030625, -83, -1585, -16436, , , , , 
4.58784, IMU_DATA, 0.599375, -0.67375, -0.07, -144, -1631, -16432, , , , , 
4.58815, IMU_DATA, 0.56, -0.660625, -0.048125, -108, -1627, -16415, , , , , 
4.58845, IMU_DATA, 0.564375, -0.669375, -0.07, -153, -1562, -16338, , , , , 
4.58875, IMU_DATA, 0.573125, -0.678125, -0.039375, -167, -1632, -16467, , , , , 
4.58904, IMU_DATA, 0.56, -0.6475, -0.07, -155, -1634, -16395, , , , , 
4.58935, IMU_DATA, 0.573125, -0.70875, -0.06125, -108, -1589, -16364, , , , , 
4.58965, IMU_DATA, 0.56, -0.678125, -0.048125, -92, -1662, -16403, , , , , 
4.58994, IMU_DATA, 0.55125, -0.67375, -0.065625, -161, -1632, -16451, , , , , 
4.59025, IMU_DATA, 0.56, -0.6825, -0.065625, -127, -1630, -16412, , , , , 
4.59055, IMU_DATA, 0.56, -0.6825, -0.0525, -54, -1701, -16382, , , , , 
4.59085, IMU_DATA, 0.564375, -0.695625, -0.07, -58, -1592, -16471, , , , , 
4.59114, IMU_DATA, 0.56, -0.704375, -0.06125, -114, -1611, -16434, , , , , 
4.59145, IMU_DATA, 0.564375, -0.7, -0.04375, -167, -1636, -16421, , , , , 
4.59175, IMU_DATA, 0.529375, -0.70875, -0.100625, -127, -1676, -16395, , , , , 
4.59204, IMU_DATA, 0.599375, -0.7175, -0.04375, -125, -1636, -16355, , , , , 
4.59235, IMU_DATA, 0.5425, -0.70875, -0.07, -136, -1644, -16433, , , , , 
4.59265, IMU_DATA, 0.56, -0.730625, -0.07875, -92, -1618, -16411, , , , , 
4.59295, IMU_DATA, 0.564375, -0.721875, -0.07875, -120, -1624, -16431, , , , , 
4.59324, IMU_DATA, 0.520625, -0.713125, -0.035, -35, -1620, -16404, , , , , 
4.59355, IMU_DATA, 0.590625, -0.77, -0.11375, -94, -1626, -16409, , , , , 
4.59385, IMU_DATA, 0.529375, -0.7175, -0.074375, -138, -1652, -16403, , , , , 
4.59414, IMU_DATA, 0.520625, -0.735, -0.0525, -163, -1605, -16376, , , , , 
4.59445, IMU_DATA, 0.55125, -0.756875, -0.105, -114, -1580, -16351, , , , , 
4.59475, IMU_DATA, 0.51625, -0.72625, -0.056875, -128, -1566, -16362, , , , , 
4.59505, IMU_DATA, 0.564375, -0.756875, -0.100625, -107, -1649, -16339, , , , , 
4.59534, IMU_DATA, 0.5075, -0.748125, -0.091875, -113, -1573, -16382, , , , , 
4.59565, IMU_DATA, 0.538125, -0.72625, -0.100625, -136, -1540, -16349, , , , , 
4.59595, IMU_DATA, 0.51625, -0.756875, -0.056875, -107, -1565, -16299, , , , , 
4.59624, IMU_DATA, 0.5075, -0.74375, -0.1225, -97, -1580, -16462, , , , , 
4.59655, IMU_DATA, 0.538125, -0.739375, -0.07, -233, -1623, -16375, , , , , 
4.59685, IMU_DATA, 0.5075, -0.765625, -0.105, -94, -1488, -16328, , , , , 
4.59715, IMU_DATA, 0.5075, -0.7175, -0.100625, -101, -1573, -16334, , , , , 
4.59744, IMU_DATA, 0.51625, -0.748125, -0.109375, -61, -1584, -16359, , , , , 
4.59775, IMU_DATA, 0.525, -0.739375, -0.056875, -72, -1656, -16386, , , , , 
4.59805, IMU_DATA, 0.494375, -0.730625, -0.11375, -97, -1561, -16435, , , , , 
4.59834, IMU_DATA, 0.520625, -0.721875, -0.118125, -104, -1591, -16390, , , , , 
4.59865, IMU_DATA, 0.46375, -0.72625, -0.048125, -162, -1665, -16430, , , , , 
4.59895, IMU_DATA, 0.5425, -0.735, -0.14, -153, -1553, -16402, , , , , 
4.59925, IMU_DATA, 0.46375, -0.6825, -0.0525, -113, -1626, -16365, , , , , 
4.59954, IMU_DATA, 0.51625, -0.74375, -0.105, -75, -1582, -16365, , , , , 
4.59985, IMU_DATA, 0.49, -0.7, -0.0875, -85, -1618, -16433, , , , , 
4.60015, IMU_DATA, 0.49875, -0.7, -0.109375, -78, -1606, -16391, , , , , 
4.60044, IMU_DATA, 0.503125, -0.704375, -0.07, -120, -1614, -16398, , , , , 
4.60075, IMU_DATA, 0.503125, -0.70875, -0.105, -80, -1595, -16462, , , , , 
4.60105, IMU_DATA, 0.5075, -0.6825, -0.091875, -166, -1500, -16433, , , , , 
4.60135, IMU_DATA, 0.5075, -0.695625, -0.109375, -128, -1590, -16420, , , , , 
4.60164, IMU_DATA, 0.51625, -0.6825, -0.083125, -129, -1543, -16389, , , , , 
4.60195, IMU_DATA, 0.494375, -0.70875, -0.14875, -55, -1566, -16341, , , , , 
4.60225, IMU_DATA, 0.525, -0.669375, -0.07875, -78, -1627, -16344, , , , , 
4.60254, IMU_DATA, 0.51625, -0.695625, -0.118125, -177, -1541, -16357, , , , , 
4.60285, IMU_DATA, 0.511875, -0.704375, -0.13125, -133, -1568, -16446, , , , , 
4.60315, IMU_DATA, 0.503125, -0.6475, -0.065625, -106, -1616, -16397, , , , , 
4.60345, IMU_DATA, 0.525, -0.70875, -0.1225, -142, -1573, -16380, , , , , 
4.60374, IMU_DATA, 0.525, -0.669375, -0.126875, -173, -1554, -16376, , , , , 
4.60405, IMU_DATA, 0.49875, -0.6825, -0.07, -178, -1584, -16434, , , , , 
4.60435, IMU_DATA, 0.503125, -0.669375, -0.091875, -140, -1626, -16462, , , , , 
4.60464, IMU_DATA, 0.49, -0.695625, -0.118125, -118, -1624, -16449, , , , , 
4.60495, IMU_DATA, 0.49875, -0.665, -0.07875, -169, -1610, -16438, , , , , 
4.60525, IMU_DATA, 0.51625, -0.695625, -0.056875, -124, -1624, -16383, , , , , 
4.60555, IMU_DATA, 0.503125, -0.686875, -0.109375, -95, -1534, -16389, , , , , 
4.60584, IMU_DATA, 0.4725, -0.6825, -0.0525, -190, -1540, -16398, , , , , 
4.60615, IMU_DATA, 0.485625, -0.6825, -0.06125, -68, -1585, -16384, , , , , 
4.60645, IMU_DATA, 0.48125, -0.7, -0.065625, -133, -1540, -16325, , , , , 
4.60674, IMU_DATA, 0.48125, -0.695625, -0.07, -72, -1547, -16426, , , , , 
4.60705, IMU_DATA, 0.468125, -0.704375, -0.0525, -247, -1588, -16347, , , , , 
4.60735, IMU_DATA, 0.468125, -0.7, -0.056875, -132, -1544, -16374, , , , , 
4.60765, IMU_DATA, 0.459375, -0.7, -0.048125, -126, -1547, -16413, , , , , 
4.60794, IMU_DATA, 0.476875, -0.7175, -0.048125, -85, -1571, -16359, , , , , 
4.60825, IMU_DATA, 0.441875, -0.7175, -0.074375, -177, -1600, -16355, , , , , 
4.60855, IMU_DATA, 0.468125, -0.72625, -0.02625, -138, -1560, -16395, , , , , 
4.60884, IMU_DATA, 0.441875, -0.70875, -0.039375, -131, -1633, -16353, , , , , 
4.60915, IMU_DATA, 0.46375, -0.72625, -0.065625, -48, -1607, -16376, , , , , 
4.60945, IMU_DATA, 0.450625, -0.74375, -0.0525, -153, -1566, -16399, , , , , 
4.60975, IMU_DATA, 0.4725, -0.735, -0.035, -93, -1574, -16370, , , , , 
4.61004, IMU_DATA, 0.46375, -0.7175, -0.065625, -60, -1587, -16407, , , , , 
4.61035, IMU_DATA, 0.46375, -0.735, -0.039375, -62, -1612, -16407, , , , , 
4.61065, IMU_DATA, 0.424375, -0.721875, -0.030625, -90, -1468, -16341, , , , , 
4.61094, IMU_DATA, 0.494375, -0.7525, -0.0875, -65, -1562, -16339, , , , , 
4.61125, IMU_DATA, 0.450625, -0.721875, -0.00875, -52, -1635, -16374, , , , , 
4.61155, IMU_DATA, 0.485625, -0.730625, -0.07, -54, -1599, -16330, , , , , 
4.61185, IMU_DATA, 0.476875, -0.748125, -0.07, -161, -1600, -16343, , , , , 
4.61214, IMU_DATA, 0.441875, -0.730625, -0.04375, -115, -1593, -16406, , , , , 
4.61245, IMU_DATA, 0.49875, -0.70875, -0.0525, -124, -1578, -16370, , , , , 
4.61275, IMU_DATA, 0.46375, -0.748125, -0.065625, -123, -1612, -16384, , , , , 
4.61304, IMU_DATA, 0.46375, -0.7175, -0.065625, -35, -1582, -16376, , , , , 
4.61335, IMU_DATA, 0.494375, -0.735, -0.056875, -96, -1546, -16288, , , , , 
4.61365, IMU_DATA, 0.459375, -0.70875, -0.0875, -85, -1640, -16380, , , , , 
4.61395, IMU_DATA, 0.49, -0.7525, -0.074375, -88, -1583, -16396, , , , , 
4.61424, IMU_DATA, 0.503125, -0.713125, -0.048125, -141, -1573, -16383, , , , , 
4.61455, IMU_DATA, 0.48125, -0.72625, -0.09625, -118, -1575, -16358, , , , , 
4.61485, IMU_DATA, 0.4725, -0.70875, -0.065625, -111, -1587, -16372, , , , , 
4.61514, IMU_DATA, 0.511875, -0.72625, -0.07, -125, -1536, -16380, , , , , 
4.61545, IMU_DATA, 0.485625, -0.695625, -0.07, -135, -1585, -16391, , , , , 
4.61575, IMU_DATA, 0.511875, -0.735, -0.07875, -106, -1618, -16439, , , , , 
4.61604, IMU_DATA, 0.511875, -0.695625, -0.0525, -109, -1574, -16404, , , , , 
4.61634, IMU_DATA, 0.49, -0.7175, -0.0875, -91, -1522, -16463, , , , , 
4.61665, IMU_DATA, 0.538125, -0.713125, -0.056875, -134, -1541, -16406, , , , , 
4.61695, IMU_DATA, 0.503125, -0.686875, -0.021875, -85, -1619, -16396, , , , , 
4.61724, IMU_DATA, 0.525, -0.72625, -0.100625, -147, -1637, -16416, , , , , 
4.61755, IMU_DATA, 0.538125, -0.695625, -0.065625, -148, -1657, -16380, , , , , 
4.61785, IMU_DATA, 0.53375, -0.695625, -0.035, -89, -1543, -16358, , , , , 
4.61814, IMU_DATA, 0.546875, -0.7175, -0.056875, -77, -1567, -16377, , , , , 
4.61844, IMU_DATA, 0.555625, -0.713125, -0.07875, -71, -1583, -16441, , , , , 
4.61875, IMU_DATA, 0.538125, -0.7, -0.02625, -138, -1588, -16399, , , , , 
4.61905, IMU_DATA, 0.573125, -0.70875, -0.07875, -92, -1613, -16356, , , , , 
4.61934, IMU_DATA, 0.573125, -0.704375, -0.074375, -44, -1587, -16430, , , , , 
4.61965, IMU_DATA, 0.60375, -0.70875, -0.048125, -95, -1583, -16373, , , , , 
4.61995, IMU_DATA, 0.581875, -0.7, -0.07, -105, -1532, -16346, , , , , 
4.62024, IMU_DATA, 0.60375, -0.686875, -0.074375, -128, -1610, -16458, , , , , 
4.62054, IMU_DATA, 0.616875, -0.704375, -0.035, -47, -1558, -16449, , , , , 
4.62085, IMU_DATA, 0.625625, -0.695625, -0.09625, -132, -1604, -16452, , , , , 
4.62115, IMU_DATA, 0.651875, -0.7, -0.065625, -142, -1636, -16419, , , , , 
4.62144, IMU_DATA, 0.651875, -0.704375, -0.04375, -102, -1594, -16392, , , , , 
4.62175, IMU_DATA, 0.669375, -0.6825, -0.07, -102, -1620, -16363, , , , , 
4.62205, IMU_DATA, 0.67375, -0.686875, -0.07875, -123, -1583, -16328, , , , , 
4.62234, IMU_DATA, 0.6825, -0.69125, -0.04375, -125, -1584, -16341, , , , , 
4.62264, IMU_DATA, 0.7175, -0.69125, -0.065625, -113, -1664, -16348, , , , , 
4.62295, IMU_DATA, 0.6825, -0.6825, -0.04375, -67, -1560, -16394, , , , , 
4.62325, IMU_DATA, 0.70875, -0.678125, -0.056875, -101, -1637, -16384, , , , , 
4.62354, IMU_DATA, 0.735, -0.686875, -0.0525, -84, -1683, -16399, , , , , 
4.62385, IMU_DATA, 0.730625, -0.67375, -0.065625, -118, -1668, -16421, , , , , 
4.62415, IMU_DATA, 0.713125, -0.67375, -0.021875, -80, -1604, -16316, , , , , 
4.62444, IMU_DATA, 0.76125, -0.69125, -0.07, -106, -1624, -16360, , , , , 
4.43085, IMG_DATA, , , , , , , , , , Image_00070 
4.46252, IMG_DATA, , , , , , , , , , Image_00071 
4.53204, IMG_DATA, , , , , , , , , , Image_00072 
4.56384, IMG_DATA, , , , , , , , , , Image_00073 
4.80505, IMU_DATA, 0.380625, -0.63, -0.109375, -140, -1515, -16408, , , , , 
4.80535, IMU_DATA, 0.380625, -0.60375, -0.07875, -90, -1594, -16410, , , , , 
4.80564, IMU_DATA, 0.39375, -0.608125, -0.1225, -63, -1615, -16404, , , , , 
4.80594, IMU_DATA, 0.424375, -0.608125, -0.1225, -60, -1626, -16380, , , , , 
4.80625, IMU_DATA, 0.4025, -0.60375, -0.056875, -69, -1550, -16358, , , , , 
4.80655, IMU_DATA, 0.398125, -0.63, -0.144375, -158, -1520, -16334, , , , , 
4.80684, IMU_DATA, 0.424375, -0.60375, -0.09625, -92, -1657, -16365, , , , , 
4.80715, IMU_DATA, 0.433125, -0.634375, -0.0875, -60, -1572, -16402, , , , , 
4.80745, IMU_DATA, 0.44625, -0.6125, -0.126875, -90, -1554, -16392, , , , , 
4.80774, IMU_DATA, 0.406875, -0.60375, -0.074375, -60, -1613, -16386, , , , , 
4.80804, IMU_DATA, 0.4725, -0.63875, -0.083125, -110, -1587, -16402, , , , , 
4.80835, IMU_DATA, 0.4375, -0.62125, -0.109375, -91, -1557, -16392, , , , , 
4.80865, IMU_DATA, 0.476875, -0.625625, -0.09625, -72, -1585, -16417, , , , , 
4.80894, IMU_DATA, 0.4725, -0.6125, -0.06125, -130, -1578, -16389, , , , , 
4.80925, IMU_DATA, 0.468125, -0.6475, -0.118125, -84, -1618, -16451, , , , , 
4.80955, IMU_DATA, 0.476875, -0.6125, -0.06125, -84, -1654, -16395, , , , , 
4.80984, IMU_DATA, 0.520625, -0.625625, -0.056875, -40, -1566, -16351, , , , , 
