Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
0.0, IMG_DATA, , , , , , , , , , Image_00000 
8.81062, IMU_DATA, -16.1044, -0.546875, -0.713125, 16438, 91, -294, , , , , 
8.81543, IMU_DATA, -16.0956, -0.6125, -0.634375, 16410, 189, -376, , , , , 
8.82022, IMU_DATA, -16.0387, -0.774375, -0.564375, 16369, 305, -390, , , , , 
8.82502, IMU_DATA, -16.065, -0.735, -0.37625, 16317, 388, -479, , , , , 
8.82982, IMU_DATA, -16.0387, -0.63, -0.065625, 16317, 392, -523, , , , , 
8.83463, IMU_DATA, -15.96, -0.608125, 0.293125, 16330, 404, -548, , , , , 
8.83942, IMU_DATA, -15.8244, -0.581875, 0.590625, 16385, 414, -566, , , , , 
8.84422, IMU_DATA, -15.4787, -0.643125, 0.914375, 16374, 395, -606, , , , , 
8.84903, IMU_DATA, -15.0806, -0.6825, 1.29062, 16367, 259, -606, , , , , 
8.85382, IMU_DATA, -14.8662, -0.608125, 1.64937, 16388, 118, -620, , , , , 
8.85862, IMU_DATA, -14.5381, -0.5775, 1.95125, 16362, -38, -621, , , , , 
8.86342, IMU_DATA, -14.3325, -0.371875, 2.27937, 16358, -262, -584, , , , , 
8.86823, IMU_DATA, -14.2144, -0.06125, 2.59437, 16348, -520, -531, , , , , 
8.87302, IMU_DATA, -13.9956, 0.109375, 2.83062, 16326, -799, -506, , , , , 
8.87782, IMU_DATA, -13.6762, 0.07, 2.94875, 16309, -1110, -386, , , , , 
8.40591, IMG_DATA, , , , , , , , , , Image_00084 
8.88263, IMU_DATA, -13.4094, 0.1225, 2.96625, 16345, -1448, -310, , , , , 
8.88742, IMU_DATA, -13.02, 0.153125, 2.79562, 16346, -1729, -200, , , , , 
8.89222, IMU_DATA, -12.8231, 0.2275, 2.5025, 16362, -1969, -106, , , , , 
8.89703, IMU_DATA, -12.7181, 0.284375, 2.12187, 16424, -2183, -17, , , , , 
8.90182, IMU_DATA, -12.5387, 0.28, 1.55312, 16417, -2310, 104, , , , , 
8.90662, IMU_DATA, -12.3681, 0.231875, 0.791875, 16436, -2375, 221, , , , , 
8.91142, IMU_DATA, -12.2325, 0.100625, 0.013125, 16412, -2387, 310, , , , , 
8.91623, IMU_DATA, -12.2019, -0.105, -0.721875, 16382, -2292, 383, , , , , 
8.92102, IMU_DATA, -12.2587, -0.34125, -1.49187, 16363, -2141, 454, , , , , 
8.92582, IMU_DATA, -12.2981, -0.6475, -2.28812, 16316, -1889, 459, , , , , 
8.93063, IMU_DATA, -12.3637, -0.945, -3.12812, 16336, -1550, 448, , , , , 
8.93542, IMU_DATA, -12.5212, -1.17687, -3.8325, 16386, -1192, 335, , , , , 
8.94022, IMU_DATA, -12.5737, -1.5575, -4.43625, 16431, -732, 242, , , , , 
8.94502, IMU_DATA, -12.5912, -1.99062, -4.8825, 16460, -272, 132, , , , , 
8.94983, IMU_DATA, -12.6569, -2.24, -5.11437, 16485, 234, -52, , , , , 
8.95462, IMU_DATA, -12.74, -2.31437, -5.16687, 16518, 692, -211, , , , , 
8.95942, IMU_DATA, -12.8756, -2.41937, -5.005, 16439, 1132, -382, , , , , 
8.96423, IMU_DATA, -13.0725, -2.47187, -4.62437, 16385, 1495, -546, , , , , 
8.96902, IMU_DATA, -13.0812, -2.49375, -3.92875, 16337, 1771, -710, , , , , 
8.97382, IMU_DATA, -13.1644, -2.33187, -3.0275, 16296, 1951, -860, , , , , 
8.97862, IMU_DATA, -13.3131, -2.15687, -2.11312, 16266, 2014, -935, , , , , 
8.98343, IMU_DATA, -13.3262, -1.99062, -1.12437, 16243, 1969, -1043, , , , , 
8.50592, IMG_DATA, , , , , , , , , , Image_00085 
8.98822, IMU_DATA, -13.4094, -1.6975, -0.07, 16261, 1857, -1158, , , , , 
8.99302, IMU_DATA, -13.4575, -1.47875, 0.888125, 16266, 1637, -1180, , , , , 
8.99783, IMU_DATA, -13.4531, -1.17687, 1.83312, 16282, 1352, -1158, , , , , 
9.00262, IMU_DATA, -13.4619, -0.86625, 2.63375, 16321, 1003, -1136, , , , , 
9.00742, IMU_DATA, -13.5581, -0.53375, 3.32062, 16398, 620, -1081, , , , , 
9.01223, IMU_DATA, -13.72, -0.2625, 3.85875, 16397, 220, -1014, , , , , 
9.01702, IMU_DATA, -13.8819, -0.06125, 4.09062, 16489, -191, -921, , , , , 
9.02182, IMU_DATA, -14.0087, 0.04375, 4.16062, 16505, -505, -867, , , , , 
9.02662, IMU_DATA, -14.2012, 0.170625, 4.03375, 16533, -825, -835, , , , , 
9.03143, IMU_DATA, -14.4069, 0.28, 3.7975, 16475, -1029, -727, , , , , 
9.03622, IMU_DATA, -14.5731, 0.336875, 3.42125, 16447, -1163, -689, , , , , 
9.04102, IMU_DATA, -14.6825, 0.336875, 2.96187, 16442, -1272, -650, , , , , 
9.04583, IMU_DATA, -14.8094, 0.389375, 2.48937, 16367, -1319, -573, , , , , 
9.05062, IMU_DATA, -14.7875, 0.37625, 2.00812, 16306, -1330, -528, , , , , 
9.05542, IMU_DATA, -14.7787, 0.450625, 1.65812, 16299, -1313, -469, , , , , 
9.06022, IMU_DATA, -14.7481, 0.48125, 1.31687, 16300, -1276, -399, , , , , 
9.06503, IMU_DATA, -14.665, 0.42875, 0.993125, 16348, -1262, -354, , , , , 
9.06982, IMU_DATA, -14.5862, 0.503125, 0.735, 16404, -1165, -387, , , , , 
9.07462, IMU_DATA, -14.385, 0.5075, 0.49, 16414, -1079, -317, , , , , 
9.07943, IMU_DATA, -14.2844, 0.65625, 0.28, 16396, -1005, -234, , , , , 
9.08422, IMU_DATA, -14.2362, 0.730625, 0.1925, 16399, -925, -179, , , , , 
9.08902, IMU_DATA, -14.0394, 0.735, 0.153125, 16377, -868, -110, , , , , 
8.6059, IMG_DATA, , , , , , , , , , Image_00086 
9.09382, IMU_DATA, -13.7025, 0.669375, 0.083125, 16329, -832, -7, , , , , 
9.09863, IMU_DATA, -13.4094, 0.6125, 0.0875, 16292, -804, 89, , , , , 
9.10342, IMU_DATA, -13.1031, 0.415625, 0.144375, 16297, -804, 111, , , , , 
9.10822, IMU_DATA, -12.8231, 0.23625, 0.1925, 16327, -861, 189, , , , , 
9.11303, IMU_DATA, -12.4556, 0.153125, 0.245, 16330, -880, 262, , , , , 
9.11782, IMU_DATA, -12.0837, 0.07, 0.240625, 16347, -910, 328, , , , , 
9.12262, IMU_DATA, -11.7687, -0.105, 0.175, 16374, -990, 315, , , , , 
9.12742, IMU_DATA, -11.4712, -0.3325, 0.083125, 16408, -1008, 355, , , , , 
9.13223, IMU_DATA, -11.2219, -0.485625, -0.0875, 16411, -1010, 388, , , , , 
9.13702, IMU_DATA, -10.9506, -0.695625, -0.3325, 16396, -1015, 452, , , , , 
9.14182, IMU_DATA, -10.6006, -1.02375, -0.595, 16401, -994, 436, , , , , 
9.14663, IMU_DATA, -10.4912, -1.2075, -0.875, 16376, -955, 391, , , , , 
9.15142, IMU_DATA, -10.5437, -1.35625, -1.1025, 16372, -831, 342, , , , , 
9.15622, IMU_DATA, -10.4037, -1.59687, -1.29062, 16372, -781, 290, , , , , 
9.16103, IMU_DATA, -10.4387, -1.83312, -1.51375, 16375, -631, 201, , , , , 
9.16582, IMU_DATA, -10.5437, -2.03437, -1.785, 16369, -499, 102, , , , , 
9.17062, IMU_DATA, -10.8412, -2.0475, -1.98187, 16375, -293, 34, , , , , 
9.17542, IMU_DATA, -11.1781, -2.1875, -2.135, 16394, -75, -78, , , , , 
9.18023, IMU_DATA, -11.4362, -2.485, -2.26625, 16419, 88, -203, , , , , 
9.18502, IMU_DATA, -11.8125, -2.63375, -2.275, 16438, 284, -346, , , , , 
9.18982, IMU_DATA, -12.3725, -2.5725, -2.16125, 16411, 450, -475, , , , , 
9.19463, IMU_DATA, -12.9544, -2.54625, -1.92062, 16402, 542, -651, , , , , 
8.7059, IMG_DATA, , , , , , , , , , Image_00087 
9.19942, IMU_DATA, -13.4444, -2.625, -1.61437, 16428, 675, -840, , , , , 
9.20422, IMU_DATA, -14.0044, -2.54625, -1.3125, 16389, 783, -990, , , , , 
9.20902, IMU_DATA, -14.6431, -2.40187, -0.98875, 16371, 828, -1103, , , , , 
9.21383, IMU_DATA, -15.3169, -2.24437, -0.555625, 16368, 818, -1203, , , , , 
9.21862, IMU_DATA, -15.9819, -2.13937, -0.135625, 16361, 822, -1370, , , , , 
9.22342, IMU_DATA, -16.6206, -1.94687, 0.28, 16332, 784, -1495, , , , , 
9.22823, IMU_DATA, -17.2112, -1.5925, 0.77875, 16327, 667, -1560, , , , , 
9.23302, IMU_DATA, -17.7187, -1.20312, 1.25125, 16335, 500, -1672, , , , , 
9.23782, IMU_DATA, -18.1956, -0.90125, 1.64937, 16356, 290, -1723, , , , , 
9.24262, IMU_DATA, -18.7031, -0.494375, 1.95562, 16360, 154, -1720, , , , , 
9.24743, IMU_DATA, -19.2587, 0.04375, 2.19187, 16302, -42, -1659, , , , , 
9.25222, IMU_DATA, -19.7225, 0.5425, 2.40187, 16341, -297, -1543, , , , , 
9.25702, IMU_DATA, -20.1512, 1.07187, 2.49812, 16350, -525, -1326, , , , , 
9.26183, IMU_DATA, -20.5231, 1.53125, 2.37125, 16362, -638, -1089, , , , , 
9.26662, IMU_DATA, -20.9737, 1.925, 2.18312, 16376, -779, -860, , , , , 
9.27142, IMU_DATA, -21.3937, 2.16125, 2.03, 16410, -960, -569, , , , , 
9.27623, IMU_DATA, -22.0237, 2.36687, 1.7325, 16366, -996, -262, , , , , 
9.28102, IMU_DATA, -22.6056, 2.40625, 1.3475, 16424, -1040, 47, , , , , 
9.28582, IMU_DATA, -23.1919, 2.37562, 0.949375, 16406, -1001, 314, , , , , 
9.29062, IMU_DATA, -23.8525, 2.24, 0.538125, 16407, -977, 584, , , , , 
9.29543, IMU_DATA, -24.4431, 1.9075, 0.126875, 16388, -882, 814, , , , , 
9.30022, IMU_DATA, -25.0119, 1.50062, -0.1925, 16428, -778, 959, , , , , 
8.80588, IMG_DATA, , , , , , , , , , Image_00088 
9.30502, IMU_DATA, -25.6462, 0.98, -0.468125, 16422, -612, 1076, , , , , 
9.30983, IMU_DATA, -26.355, 0.4725, -0.77, 16362, -404, 1089, , , , , 
9.31462, IMU_DATA, -26.9894, -0.11375, -0.923125, 16371, -260, 1005, , , , , 
9.31942, IMU_DATA, -27.6062, -0.7, -0.896875, 16364, -100, 859, , , , , 
9.32422, IMU_DATA, -28.2494, -1.22937, -0.818125, 16355, 98, 711, , , , , 
9.32903, IMU_DATA, -28.7919, -1.65375, -0.730625, 16293, 215, 481, , , , , 
9.33382, IMU_DATA, -29.2075, -1.99937, -0.455, 16282, 104, 340, , , , , 
9.33862, IMU_DATA, -29.6537, -2.23125, 0.004375, 16416, 76, 139, , , , , 
9.34343, IMU_DATA, -29.8462, -2.62062, 0.048125, 16282, 512, -416, , , , , 
9.34822, IMU_DATA, -30.1131, -2.73, 0.32375, 16474, 54, -416, , , , , 
9.35302, IMU_DATA, -30.3975, -2.625, 0.9975, 16450, 48, -546, , , , , 
9.35782, IMU_DATA, -30.5594, -2.4675, 1.08062, 16394, 64, -860, , , , , 
9.36263, IMU_DATA, -30.5725, -2.36687, 1.2425, 16440, -133, -1070, , , , , 
9.36742, IMU_DATA, -30.9575, -1.96437, 1.49625, 16369, -323, -999, , , , , 
9.37222, IMU_DATA, -31.3687, -1.50937, 1.59687, 16285, -407, -1017, , , , , 
9.37703, IMU_DATA, -31.43, -1.37375, 1.52687, 16262, -574, -1084, , , , , 
9.38182, IMU_DATA, -31.7975, -1.12437, 1.575, 16359, -829, -1015, , , , , 
9.38662, IMU_DATA, -32.4494, -0.686875, 1.32125, 16321, -760, -820, , , , , 
9.39143, IMU_DATA, -33.0619, -0.30625, 0.896875, 16428, -768, -844, , , , , 
9.39622, IMU_DATA, -33.7356, -0.105, 0.704375, 16492, -775, -716, , , , , 
9.40102, IMU_DATA, -34.4487, -0.1575, 0.406875, 16488, -696, -493, , , , , 
9.40582, IMU_DATA, -35.07, -0.34125, -0.048125, 16455, -508, -489, , , , , 
8.90591, IMG_DATA, , , , , , , , , , Image_00089 
9.41063, IMU_DATA, -35.8837, -0.39375, -0.336875, 16452, -371, -532, , , , , 
9.41542, IMU_DATA, -36.9512, -0.2975, -0.468125, 16432, -201, -428, , , , , 
9.42022, IMU_DATA, -37.7344, -0.424375, -0.65625, 16356, 60, -531, , , , , 
9.42503, IMU_DATA, -38.3731, -0.65625, -0.6475, 16384, 184, -740, , , , , 
9.42982, IMU_DATA, -39.165, -0.7175, -0.476875, 16376, 330, -794, , , , , 
9.43462, IMU_DATA, -40.0094, -0.63875, -0.345625, 16343, 494, -827, , , , , 
9.43942, IMU_DATA, -40.6, -0.51625, -0.07875, 16281, 611, -950, , , , , 
9.44423, IMU_DATA, -41.1425, -0.336875, 0.389375, 16303, 396, -874, , , , , 
9.44902, IMU_DATA, -41.6981, -0.09625, 0.940625, 16303, 400, -842, , , , , 
9.45382, IMU_DATA, -42.0262, 0.179375, 1.16375, 16227, 485, -815, , , , , 
9.45863, IMU_DATA, -42.3194, 0.37625, 1.53562, 16346, 222, -788, , , , , 
9.46342, IMU_DATA, -42.7437, 0.58625, 2.065, 16348, -17, -623, , , , , 
9.46822, IMU_DATA, -42.9144, 0.7, 2.27062, 16368, -46, -555, , , , , 
9.47302, IMU_DATA, -43.0675, 0.805, 2.2575, 16360, -339, -285, , , , , 
9.47783, IMU_DATA, -43.3256, 0.7175, 2.43687, 16509, -616, -240, , , , , 
9.48262, IMU_DATA, -43.6275, 0.713125, 2.32312, 16350, -516, -27, , , , , 
9.48742, IMU_DATA, -43.7281, 0.590625, 2.01687, 16362, -592, 9, , , , , 
9.49223, IMU_DATA, -44.0781, 0.511875, 1.96875, 16377, -772, 55, , , , , 
9.49702, IMU_DATA, -44.5594, 0.42, 1.96, 16378, -934, 177, , , , , 
9.50182, IMU_DATA, -44.8175, 0.13125, 1.6975, 16358, -825, 150, , , , , 
9.50662, IMU_DATA, -45.0362, -0.188125, 1.33875, 16408, -906, 85, , , , , 
9.51143, IMU_DATA, -45.2856, -0.44625, 1.17687, 16446, -976, 34, , , , , 
9.00589, IMG_DATA, , , , , , , , , , Image_00090 
9.51622, IMU_DATA, -45.6269, -0.525, 0.835625, 16327, -822, 14, , , , , 
9.52102, IMU_DATA, -45.92, -0.546875, 0.51625, 16376, -820, -105, , , , , 
9.52583, IMU_DATA, -46.1475, -0.704375, 0.41125, 16342, -754, -104, , , , , 
9.53062, IMU_DATA, -46.3794, -0.8925, 0.249375, 16345, -668, -181, , , , , 
9.53542, IMU_DATA, -46.55, -0.984375, 0.074375, 16346, -657, -271, , , , , 
9.54023, IMU_DATA, -46.7294, -0.9975, 0.0525, 16421, -686, -332, , , , , 
9.54502, IMU_DATA, -46.7731, -1.08062, -0.039375, 16362, -438, -458, , , , , 
9.54982, IMU_DATA, -46.8344, -1.13312, -0.245, 16403, -389, -576, , , , , 
9.55462, IMU_DATA, -46.9831, -1.04562, -0.144375, 16433, -331, -656, , , , , 
9.55943, IMU_DATA, -47.0881, -0.879375, 0.0175, 16372, -273, -617, , , , , 
9.56422, IMU_DATA, -47.1844, -0.70875, 0.14, 16396, -220, -729, , , , , 
9.56902, IMU_DATA, -47.2237, -0.704375, 0.196875, 16391, -188, -734, , , , , 
9.57383, IMU_DATA, -47.3331, -0.6125, 0.1925, 16348, -178, -707, , , , , 
9.57862, IMU_DATA, -47.2456, -0.595, 0.258125, 16322, -135, -748, , , , , 
9.58342, IMU_DATA, -47.1406, -0.53375, 0.35875, 16362, -87, -735, , , , , 
9.58822, IMU_DATA, -47.2325, -0.3675, 0.51625, 16384, -55, -719, , , , , 
9.59303, IMU_DATA, -47.2412, -0.245, 0.63875, 16370, -13, -745, , , , , 
9.59782, IMU_DATA, -47.1537, -0.2275, 0.713125, 16378, -29, -728, , , , , 
9.60262, IMU_DATA, -47.1669, -0.14875, 0.800625, 16413, -15, -679, , , , , 
9.60743, IMU_DATA, -47.1056, -0.118125, 0.90125, 16420, 16, -615, , , , , 
9.61222, IMU_DATA, -47.0794, -0.013125, 1.06312, 16397, 31, -635, , , , , 
9.61702, IMU_DATA, -47.0094, 0.0525, 1.22062, 16384, -53, -594, , , , , 
9.1059, IMG_DATA, , , , , , , , , , Image_00091 
9.62182, IMU_DATA, -46.8475, 0.00875, 1.36062, 16380, -83, -552, , , , , 
9.62663, IMU_DATA, -46.6025, -0.065625, 1.40437, 16317, -55, -518, , , , , 
9.63142, IMU_DATA, -46.5237, 0.07, 1.51375, 16360, -146, -498, , , , , 
9.63622, IMU_DATA, -46.5106, 0.14875, 1.7675, 16335, -230, -428, , , , , 
9.64103, IMU_DATA, -46.4231, 0.118125, 1.9775, 16380, -316, -388, , , , , 
9.64582, IMU_DATA, -46.2087, 0.065625, 2.05187, 16367, -376, -321, , , , , 
9.65062, IMU_DATA, -45.92, 0.0175, 2.07812, 16402, -530, -332, , , , , 
9.65543, IMU_DATA, -45.6531, -0.013125, 2.09125, 16405, -649, -340, , , , , 
9.66022, IMU_DATA, -45.4256, -0.065625, 2.04312, 16344, -696, -328, , , , , 
9.66502, IMU_DATA, -45.2156, -0.083125, 2.00812, 16414, -831, -339, , , , , 
9.66982, IMU_DATA, -44.9181, -0.153125, 1.98625, 16384, -923, -280, , , , , 
9.67463, IMU_DATA, -44.6119, -0.223125, 1.86375, 16402, -1033, -297, , , , , 
9.67942, IMU_DATA, -44.45, -0.175, 1.6275, 16380, -1081, -267, , , , , 
9.68422, IMU_DATA, -44.2006, -0.1575, 1.28187, 16346, -1100, -220, , , , , 
9.68903, IMU_DATA, -43.96, -0.170625, 0.98, 16406, -1078, -217, , , , , 
9.69382, IMU_DATA, -43.6712, -0.30625, 0.730625, 16332, -1050, -207, , , , , 
9.69862, IMU_DATA, -43.4656, -0.32375, 0.503125, 16398, -1020, -234, , , , , 
9.70342, IMU_DATA, -43.2294, -0.371875, 0.27125, 16397, -926, -222, , , , , 
9.70823, IMU_DATA, -42.9144, -0.58625, 0.0, 16392, -819, -268, , , , , 
9.71302, IMU_DATA, -42.6125, -0.69125, -0.179375, 16399, -707, -304, , , , , 
9.71782, IMU_DATA, -42.3412, -0.739375, -0.371875, 16386, -597, -331, , , , , 
9.72263, IMU_DATA, -42.1837, -0.713125, -0.511875, 16369, -462, -318, , , , , 
9.2059, IMG_DATA, , , , , , , , , , Image_00092 
9.72742, IMU_DATA, -41.895, -0.77875, -0.546875, 16371, -347, -426, , , , , 
9.73222, IMU_DATA, -41.7069, -0.800625, -0.503125, 16381, -200, -476, , , , , 
9.73702, IMU_DATA, -41.3962, -0.84875, -0.46375, 16388, -94, -507, , , , , 
9.74183, IMU_DATA, -40.9631, -0.8925, -0.385, 16367, -19, -556, , , , , 
9.74662, IMU_DATA, -40.5169, -0.93625, -0.20125, 16371, 50, -664, , , , , 
9.75142, IMU_DATA, -40.1231, -0.914375, 0.039375, 16369, 74, -713, , , , , 
9.75623, IMU_DATA, -39.7644, -0.805, 0.258125, 16374, 52, -637, , , , , 
9.76102, IMU_DATA, -39.3706, -0.704375, 0.503125, 16335, 74, -736, , , , , 
9.76582, IMU_DATA, -38.9069, -0.72625, 0.70875, 16346, 69, -838, , , , , 
9.77063, IMU_DATA, -38.395, -0.704375, 0.98875, 16324, -102, -749, , , , , 
9.77542, IMU_DATA, -37.7956, -0.60375, 1.20312, 16309, -147, -768, , , , , 
9.78022, IMU_DATA, -37.3494, -0.3675, 1.31687, 16374, -206, -810, , , , , 
9.78502, IMU_DATA, -36.96, -0.153125, 1.47875, 16401, -354, -664, , , , , 
9.78983, IMU_DATA, -36.5619, -0.144375, 1.645, 16386, -488, -634, , , , , 
9.79462, IMU_DATA, -36.1987, -0.083125, 1.67562, 16394, -528, -586, , , , , 
9.79942, IMU_DATA, -35.7394, -0.0175, 1.56625, 16358, -566, -472, , , , , 
9.80423, IMU_DATA, -35.385, 0.0175, 1.53562, 16374, -679, -432, , , , , 
9.80902, IMU_DATA, -35.0656, -0.030625, 1.53125, 16380, -756, -370, , , , , 
9.81382, IMU_DATA, -34.8469, 0.02625, 1.43062, 16366, -845, -317, , , , , 
9.81862, IMU_DATA, -34.72, 0.083125, 1.25125, 16362, -864, -295, , , , , 
9.82343, IMU_DATA, -34.4662, -0.06125, 1.08062, 16379, -837, -261, , , , , 
9.82822, IMU_DATA, -34.1994, -0.179375, 0.958125, 16391, -836, -274, , , , , 
9.30591, IMG_DATA, , , , , , , , , , Image_00093 
9.83302, IMU_DATA, -34.0375, -0.284375, 0.774375, 16410, -830, -261, , , , , 
9.83783, IMU_DATA, -33.8231, -0.455, 0.58625, 16354, -807, -254, , , , , 
9.84262, IMU_DATA, -33.6175, -0.56, 0.455, 16357, -748, -304, , , , , 
9.84742, IMU_DATA, -33.4119, -0.595, 0.450625, 16390, -747, -381, , , , , 
9.85222, IMU_DATA, -33.1669, -0.65625, 0.44625, 16360, -695, -374, , , , , 
9.85703, IMU_DATA, -32.9044, -0.77, 0.35, 16404, -747, -414, , , , , 
9.86182, IMU_DATA, -32.6156, -0.76125, 0.27125, 16402, -638, -490, , , , , 
9.86662, IMU_DATA, -32.34, -0.67375, 0.13125, 16390, -591, -497, , , , , 
9.87143, IMU_DATA, -32.0775, -0.595, 0.06125, 16380, -544, -573, , , , , 
9.87622, IMU_DATA, -31.8106, -0.590625, 0.100625, 16365, -490, -550, , , , , 
9.88102, IMU_DATA, -31.5569, -0.5075, 0.14, 16368, -453, -555, , , , , 
9.88583, IMU_DATA, -31.2287, -0.48125, 0.056875, 16342, -364, -534, , , , , 
9.89063, IMU_DATA, -31.0144, -0.328125, 0.02625, 16339, -386, -472, , , , , 
9.89542, IMU_DATA, -30.7694, -0.25375, 0.083125, 16395, -319, -458, , , , , 
9.90022, IMU_DATA, -30.45, -0.34125, 0.091875, 16380, -225, -419, , , , , 
9.90503, IMU_DATA, -30.2137, -0.385, 0.0875, 16379, -226, -365, , , , , 
9.90982, IMU_DATA, -30.1219, -0.336875, 0.14, 16388, -185, -369, , , , , 
9.91462, IMU_DATA, -29.96, -0.42875, 0.161875, 16393, -157, -368, , , , , 
9.91943, IMU_DATA, -29.8331, -0.485625, 0.18375, 16383, -86, -335, , , , , 
9.92422, IMU_DATA, -29.6669, -0.704375, 0.240625, 16365, -75, -355, , , , , 
9.92902, IMU_DATA, -29.5837, -0.748125, 0.3325, 16374, -19, -404, , , , , 
9.93382, IMU_DATA, -29.4569, -0.81375, 0.398125, 16357, 7, -412, , , , , 
9.40591, IMG_DATA, , , , , , , , , , Image_00094 
9.93863, IMU_DATA, -29.4525, -0.8225, 0.55125, 16370, -21, -514, , , , , 
9.94342, IMU_DATA, -29.3694, -0.853125, 0.730625, 16366, -37, -565, , , , , 
9.94822, IMU_DATA, -29.2512, -0.84875, 0.861875, 16367, -37, -584, , , , , 
9.95303, IMU_DATA, -29.1594, -0.875, 0.975625, 16371, -65, -686, , , , , 
9.95782, IMU_DATA, -29.0719, -0.818125, 1.13312, 16368, -143, -699, , , , , 
9.96262, IMU_DATA, -28.8925, -0.713125, 1.28625, 16390, -232, -761, , , , , 
9.96742, IMU_DATA, -28.7087, -0.599375, 1.36062, 16372, -291, -793, , , , , 
9.97223, IMU_DATA, -28.5119, -0.4375, 1.42187, 16375, -393, -727, , , , , 
9.97702, IMU_DATA, -28.3412, -0.284375, 1.53125, 16370, -488, -742, , , , , 
9.98182, IMU_DATA, -28.1006, -0.284375, 1.58812, 16351, -595, -707, , , , , 
9.98663, IMU_DATA, -27.9081, -0.161875, 1.5925, 16387, -721, -654, , , , , 
9.99142, IMU_DATA, -27.7987, 0.035, 1.60125, 16341, -805, -601, , , , , 
9.99622, IMU_DATA, -27.5362, 0.04375, 1.50062, 16348, -911, -525, , , , , 
10.001, IMU_DATA, -27.3, -0.0175, 1.36062, 16408, -1006, -459, , , , , 
10.0058, IMU_DATA, -27.2081, -0.013125, 1.11562, 16397, -1054, -395, , , , , 
10.0106, IMU_DATA, -27.195, 0.030625, 0.844375, 16396, -1040, -324, , , , , 
10.0154, IMU_DATA, -27.0769, -0.048125, 0.555625, 16394, -1028, -296, , , , , 
10.0202, IMU_DATA, -27.0419, -0.07, 0.310625, 16425, -1052, -278, , , , , 
10.025, IMU_DATA, -27.0506, -0.09625, 0.065625, 16399, -965, -249, , , , , 
10.0298, IMU_DATA, -26.9981, -0.153125, -0.20125, 16413, -882, -266, , , , , 
10.0346, IMU_DATA, -26.8144, -0.27125, -0.450625, 16369, -787, -245, , , , , 
10.0394, IMU_DATA, -26.7487, -0.301875, -0.65625, 16351, -677, -261, , , , , 
9.50589, IMG_DATA, , , , , , , , , , Image_00095 
10.0442, IMU_DATA, -26.6394, -0.433125, -0.809375, 16372, -523, -324, , , , , 
10.049, IMU_DATA, -26.5694, -0.455, -0.875, 16382, -418, -294, , , , , 
10.0538, IMU_DATA, -26.3987, -0.5775, -0.949375, 16358, -271, -338, , , , , 
10.0586, IMU_DATA, -26.2019, -0.730625, -0.975625, 16367, -149, -368, , , , , 
10.0634, IMU_DATA, -26.1319, -0.739375, -0.88375, 16359, 5, -399, , , , , 
10.0682, IMU_DATA, -25.9962, -0.735, -0.72625, 16370, 44, -373, , , , , 
10.073, IMU_DATA, -25.7906, -0.7175, -0.5075, 16380, 113, -449, , , , , 
10.0778, IMU_DATA, -25.6244, -0.7, -0.2625, 16369, 211, -426, , , , , 
10.0826, IMU_DATA, -25.4712, -0.62125, -0.04375, 16390, 192, -426, , , , , 
10.0874, IMU_DATA, -25.4231, -0.60375, 0.16625, 16354, 218, -387, , , , , 
10.0922, IMU_DATA, -25.41, -0.660625, 0.398125, 16346, 159, -429, , , , , 
10.097, IMU_DATA, -25.3444, -0.70875, 0.695625, 16367, 92, -470, , , , , 
10.1018, IMU_DATA, -25.3312, -0.704375, 0.9275, 16335, 62, -413, , , , , 
10.1066, IMU_DATA, -25.2306, -0.8225, 1.0675, 16378, -5, -438, , , , , 
10.1114, IMU_DATA, -25.2219, -0.888125, 1.18125, 16370, -68, -516, , , , , 
10.1162, IMU_DATA, -25.2481, -0.844375, 1.3475, 16404, -216, -540, , , , , 
10.121, IMU_DATA, -25.2, -0.88375, 1.46562, 16384, -304, -590, , , , , 
10.1258, IMU_DATA, -25.1037, -0.9625, 1.435, 16357, -358, -633, , , , , 
10.1306, IMU_DATA, -25.0469, -0.966875, 1.49187, 16377, -424, -734, , , , , 
10.1354, IMU_DATA, -24.9156, -0.98, 1.53125, 16395, -550, -774, , , , , 
10.1402, IMU_DATA, -24.8587, -0.7875, 1.60125, 16383, -616, -838, , , , , 
10.145, IMU_DATA, -24.7319, -0.58625, 1.48312, 16318, -660, -784, , , , , 
9.60593, IMG_DATA, , , , , , , , , , Image_00096 
10.1498, IMU_DATA, -24.5, -0.55125, 1.34312, 16347, -691, -878, , , , , 
10.1546, IMU_DATA, -24.2725, -0.485625, 1.29062, 16361, -740, -876, , , , , 
10.1594, IMU_DATA, -24.1237, -0.371875, 1.23812, 16385, -863, -840, , , , , 
10.1642, IMU_DATA, -23.975, -0.188125, 1.04562, 16328, -822, -783, , , , , 
10.169, IMU_DATA, -23.7431, 0.030625, 0.77, 16380, -854, -715, , , , , 
10.1738, IMU_DATA, -23.4937, 0.118125, 0.6825, 16399, -851, -676, , , , , 
10.1786, IMU_DATA, -23.3275, 0.2275, 0.520625, 16446, -890, -562, , , , , 
10.1834, IMU_DATA, -23.2181, 0.310625, 0.34125, 16413, -811, -453, , , , , 
10.1882, IMU_DATA, -23.0431, 0.363125, 0.07, 16353, -728, -286, , , , , 
