Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
17, IMG_DATA, , , , , , , , , , Image_00000 
7.56922e+06, IMU_DATA, 119, -163, -23, 172, -877, 16366, , , , , 
7.57402e+06, IMU_DATA, 109, -152, -22, 131, -850, 16356, , , , , 
7.57882e+06, IMU_DATA, 97, -118, -13, 134, -894, 16380, , , , , 
7.58362e+06, IMU_DATA, 89, -115, -14, 137, -878, 16346, , , , , 
7179572, IMG_DATA, , , , , , , , , , Image_00072 
7.58842e+06, IMU_DATA, 80, -120, -18, 157, -862, 16356, , , , , 
7.59322e+06, IMU_DATA, 90, -123, -14, 172, -881, 16350, , , , , 
7.59802e+06, IMU_DATA, 109, -137, -20, 158, -874, 16346, , , , , 
7.60282e+06, IMU_DATA, 104, -148, -26, 166, -879, 16364, , , , , 
7.60762e+06, IMU_DATA, 104, -146, -26, 157, -885, 16349, , , , , 
7.61242e+06, IMU_DATA, 112, -139, -15, 143, -868, 16351, , , , , 
7.61722e+06, IMU_DATA, 111, -142, -17, 146, -886, 16360, , , , , 
7.62202e+06, IMU_DATA, 106, -142, -22, 165, -872, 16358, , , , , 
7.62682e+06, IMU_DATA, 113, -142, -24, 156, -883, 16347, , , , , 
7.63162e+06, IMU_DATA, 112, -145, -31, 181, -872, 16351, , , , , 
7.63642e+06, IMU_DATA, 105, -151, -26, 204, -871, 16354, , , , , 
7.64122e+06, IMU_DATA, 88, -138, -20, 155, -846, 16353, , , , , 
7.64602e+06, IMU_DATA, 79, -135, -15, 138, -839, 16346, , , , , 
7.65082e+06, IMU_DATA, 81, -140, -23, 164, -868, 16374, , , , , 
7.65562e+06, IMU_DATA, 89, -149, -29, 167, -862, 16346, , , , , 
7.66042e+06, IMU_DATA, 95, -137, -25, 154, -874, 16352, , , , , 
7.66522e+06, IMU_DATA, 82, -128, -18, 142, -851, 16369, , , , , 
7.67002e+06, IMU_DATA, 85, -137, -20, 161, -880, 16354, , , , , 
7.67482e+06, IMU_DATA, 97, -140, -22, 138, -860, 16354, , , , , 
7.67962e+06, IMU_DATA, 101, -146, -23, 168, -871, 16349, , , , , 
7.68442e+06, IMU_DATA, 112, -149, -31, 152, -884, 16357, , , , , 
7.68922e+06, IMU_DATA, 132, -166, -29, 128, -869, 16362, , , , , 
7279555, IMG_DATA, , , , , , , , , , Image_00073 
7.69402e+06, IMU_DATA, 125, -143, -27, 141, -840, 16347, , , , , 
7.69882e+06, IMU_DATA, 107, -127, -23, 140, -880, 16374, , , , , 
7.70362e+06, IMU_DATA, 85, -139, -22, 153, -870, 16362, , , , , 
7.70842e+06, IMU_DATA, 84, -155, -31, 133, -868, 16359, , , , , 
7.71322e+06, IMU_DATA, 105, -165, -31, 126, -858, 16366, , , , , 
7.71802e+06, IMU_DATA, 116, -159, -22, 162, -860, 16350, , , , , 
7.72282e+06, IMU_DATA, 115, -148, -24, 163, -846, 16359, , , , , 
7.72762e+06, IMU_DATA, 116, -140, -20, 160, -865, 16359, , , , , 
7.73242e+06, IMU_DATA, 104, -129, -9, 161, -864, 16350, , , , , 
7.73722e+06, IMU_DATA, 87, -120, -6, 138, -870, 16340, , , , , 
7.74202e+06, IMU_DATA, 92, -125, -9, 156, -865, 16341, , , , , 
7.74682e+06, IMU_DATA, 101, -124, -11, 166, -848, 16355, , , , , 
7.75162e+06, IMU_DATA, 108, -139, -22, 152, -878, 16347, , , , , 
7.75642e+06, IMU_DATA, 114, -145, -25, 124, -875, 16361, , , , , 
7.76122e+06, IMU_DATA, 118, -154, -17, 152, -888, 16375, , , , , 
7.76602e+06, IMU_DATA, 137, -180, -10, 149, -870, 16365, , , , , 
7.77082e+06, IMU_DATA, 122, -177, -12, 158, -852, 16348, , , , , 
7.77562e+06, IMU_DATA, 95, -165, -17, 158, -876, 16362, , , , , 
7.78042e+06, IMU_DATA, 86, -138, -14, 159, -864, 16364, , , , , 
7.78522e+06, IMU_DATA, 96, -143, -11, 138, -883, 16365, , , , , 
7.79002e+06, IMU_DATA, 130, -175, -16, 180, -873, 16356, , , , , 
7.79482e+06, IMU_DATA, 112, -158, -28, 137, -872, 16351, , , , , 
7379575, IMG_DATA, , , , , , , , , , Image_00074 
7.79962e+06, IMU_DATA, 93, -146, -37, 155, -882, 16373, , , , , 
7.80442e+06, IMU_DATA, 109, -158, -39, 170, -873, 16365, , , , , 
7.80922e+06, IMU_DATA, 130, -151, -30, 144, -868, 16349, , , , , 
7.81402e+06, IMU_DATA, 119, -138, -22, 176, -851, 16354, , , , , 
7.81882e+06, IMU_DATA, 103, -147, -16, 162, -880, 16363, , , , , 
7.82362e+06, IMU_DATA, 113, -159, -10, 152, -888, 16363, , , , , 
7.82842e+06, IMU_DATA, 119, -155, -1, 145, -879, 16357, , , , , 
7.83322e+06, IMU_DATA, 125, -162, -8, 149, -867, 16348, , , , , 
7.83802e+06, IMU_DATA, 131, -173, -21, 140, -886, 16346, , , , , 
7.84282e+06, IMU_DATA, 121, -152, -15, 153, -863, 16368, , , , , 
7.84762e+06, IMU_DATA, 105, -137, -9, 150, -867, 16364, , , , , 
7.85242e+06, IMU_DATA, 86, -132, -18, 154, -858, 16378, , , , , 
7.85722e+06, IMU_DATA, 84, -131, -26, 161, -861, 16361, , , , , 
7.86202e+06, IMU_DATA, 90, -130, -19, 159, -876, 16364, , , , , 
7.86682e+06, IMU_DATA, 89, -124, -7, 153, -870, 16347, , , , , 
7.87162e+06, IMU_DATA, 89, -146, -10, 163, -868, 16370, , , , , 
7.87642e+06, IMU_DATA, 89, -152, -10, 149, -877, 16374, , , , , 
7.88122e+06, IMU_DATA, 84, -137, -12, 135, -888, 16350, , , , , 
7.88602e+06, IMU_DATA, 87, -143, -11, 147, -890, 16360, , , , , 
7.89082e+06, IMU_DATA, 89, -151, -11, 163, -880, 16347, , , , , 
7.89562e+06, IMU_DATA, 77, -139, -9, 160, -852, 16360, , , , , 
7.90042e+06, IMU_DATA, 71, -125, -3, 144, -882, 16351, , , , , 
7479551, IMG_DATA, , , , , , , , , , Image_00075 
7.90522e+06, IMU_DATA, 82, -121, 1, 179, -867, 16360, , , , , 
7.91002e+06, IMU_DATA, 99, -140, -12, 162, -865, 16352, , , , , 
7.91482e+06, IMU_DATA, 114, -158, -19, 135, -870, 16378, , , , , 
7.91962e+06, IMU_DATA, 107, -161, -22, 154, -856, 16367, , , , , 
7.92442e+06, IMU_DATA, 103, -144, -15, 148, -868, 16370, , , , , 
7.92922e+06, IMU_DATA, 106, -138, -17, 169, -866, 16349, , , , , 
7.93402e+06, IMU_DATA, 111, -144, -28, 152, -864, 16356, , , , , 
7.93882e+06, IMU_DATA, 94, -151, -18, 158, -861, 16335, , , , , 
7.94362e+06, IMU_DATA, 91, -169, -8, 145, -877, 16364, , , , , 
7.94842e+06, IMU_DATA, 100, -161, -6, 149, -882, 16344, , , , , 
7.95322e+06, IMU_DATA, 116, -151, -10, 151, -869, 16349, , , , , 
7.95802e+06, IMU_DATA, 115, -142, -14, 171, -880, 16363, , , , , 
7.96282e+06, IMU_DATA, 102, -128, -8, 170, -878, 16377, , , , , 
7.96762e+06, IMU_DATA, 97, -137, -13, 152, -844, 16342, , , , , 
7.97242e+06, IMU_DATA, 93, -148, -20, 154, -872, 16346, , , , , 
7.97722e+06, IMU_DATA, 86, -140, -14, 142, -876, 16330, , , , , 
7.98202e+06, IMU_DATA, 89, -131, -12, 174, -903, 16352, , , , , 
7.98682e+06, IMU_DATA, 107, -155, -19, 185, -870, 16359, , , , , 
7.99162e+06, IMU_DATA, 103, -149, -20, 150, -857, 16352, , , , , 
7.99642e+06, IMU_DATA, 103, -145, -13, 152, -881, 16349, , , , , 
8.00122e+06, IMU_DATA, 115, -148, -13, 141, -878, 16353, , , , , 
8.00602e+06, IMU_DATA, 110, -128, -16, 158, -854, 16359, , , , , 
7579566, IMG_DATA, , , , , , , , , , Image_00076 
8.01082e+06, IMU_DATA, 118, -143, -25, 150, -849, 16346, , , , , 
8.01562e+06, IMU_DATA, 106, -144, -30, 128, -867, 16341, , , , , 
8.02042e+06, IMU_DATA, 97, -148, -24, 143, -872, 16342, , , , , 
8.02522e+06, IMU_DATA, 103, -148, -15, 152, -868, 16337, , , , , 
8.03002e+06, IMU_DATA, 103, -159, -18, 163, -870, 16348, , , , , 
8.03482e+06, IMU_DATA, 92, -165, -20, 152, -880, 16341, , , , , 
8.03962e+06, IMU_DATA, 96, -156, -22, 156, -870, 16358, , , , , 
8.04442e+06, IMU_DATA, 103, -147, -19, 177, -882, 16358, , , , , 
8.04922e+06, IMU_DATA, 95, -138, -19, 158, -873, 16354, , , , , 
8.05402e+06, IMU_DATA, 96, -132, -25, 154, -884, 16365, , , , , 
8.05882e+06, IMU_DATA, 97, -137, -23, 150, -884, 16360, , , , , 
8.06362e+06, IMU_DATA, 97, -132, -13, 164, -851, 16372, , , , , 
8.06842e+06, IMU_DATA, 104, -140, -4, 152, -868, 16362, , , , , 
8.07322e+06, IMU_DATA, 105, -141, -10, 172, -865, 16369, , , , , 
8.07802e+06, IMU_DATA, 105, -140, -20, 146, -866, 16351, , , , , 
8.08282e+06, IMU_DATA, 109, -150, -21, 156, -866, 16349, , , , , 
8.08762e+06, IMU_DATA, 102, -147, -15, 163, -872, 16347, , , , , 
8.09242e+06, IMU_DATA, 97, -134, -17, 168, -876, 16342, , , , , 
8.09722e+06, IMU_DATA, 103, -132, -20, 157, -863, 16346, , , , , 
8.10202e+06, IMU_DATA, 110, -129, -21, 158, -880, 16370, , , , , 
8.10682e+06, IMU_DATA, 100, -132, -24, 147, -885, 16358, , , , , 
8.11162e+06, IMU_DATA, 103, -124, -24, 141, -908, 16372, , , , , 
7679561, IMG_DATA, , , , , , , , , , Image_00077 
8.11642e+06, IMU_DATA, 106, -118, -16, 149, -870, 16377, , , , , 
8.12122e+06, IMU_DATA, 89, -130, -15, 168, -844, 16371, , , , , 
8.12602e+06, IMU_DATA, 97, -153, -18, 139, -872, 16354, , , , , 
8.13082e+06, IMU_DATA, 105, -156, -10, 160, -853, 16365, , , , , 
8.13562e+06, IMU_DATA, 111, -146, -12, 158, -856, 16366, , , , , 
8.14042e+06, IMU_DATA, 126, -143, -20, 139, -851, 16358, , , , , 
8.14522e+06, IMU_DATA, 128, -147, -19, 131, -851, 16375, , , , , 
8.15002e+06, IMU_DATA, 123, -145, -25, 152, -863, 16367, , , , , 
8.15482e+06, IMU_DATA, 120, -140, -25, 138, -844, 16355, , , , , 
8.15962e+06, IMU_DATA, 109, -132, -19, 153, -857, 16345, , , , , 
8.16442e+06, IMU_DATA, 101, -139, -21, 158, -864, 16371, , , , , 
8.16922e+06, IMU_DATA, 126, -176, -32, 150, -875, 16373, , , , , 
8.17402e+06, IMU_DATA, 115, -155, -21, 194, -859, 16355, , , , , 
8.17882e+06, IMU_DATA, 104, -126, -9, 154, -861, 16368, , , , , 
8.18362e+06, IMU_DATA, 106, -119, -5, 160, -879, 16365, , , , , 
8.18842e+06, IMU_DATA, 104, -116, -10, 165, -886, 16364, , , , , 
8.19322e+06, IMU_DATA, 97, -110, -10, 149, -881, 16346, , , , , 
8.19802e+06, IMU_DATA, 85, -122, -4, 147, -871, 16360, , , , , 
8.20282e+06, IMU_DATA, 90, -136, -4, 151, -879, 16362, , , , , 
8.20762e+06, IMU_DATA, 91, -134, -15, 173, -867, 16351, , , , , 
8.21242e+06, IMU_DATA, 92, -122, -29, 156, -868, 16353, , , , , 
8.21722e+06, IMU_DATA, 81, -95, -25, 163, -868, 16351, , , , , 
7779561, IMG_DATA, , , , , , , , , , Image_00078 
8.22202e+06, IMU_DATA, 73, -93, -21, 168, -864, 16361, , , , , 
8.22682e+06, IMU_DATA, 86, -118, -18, 158, -872, 16347, , , , , 
8.23162e+06, IMU_DATA, 111, -132, -16, 164, -886, 16361, , , , , 
8.23642e+06, IMU_DATA, 126, -134, -20, 146, -866, 16354, , , , , 
8.24122e+06, IMU_DATA, 109, -148, -26, 155, -863, 16366, , , , , 
8.24602e+06, IMU_DATA, 105, -160, -32, 155, -865, 16351, , , , , 
8.25082e+06, IMU_DATA, 108, -163, -29, 161, -878, 16364, , , , , 
8.25562e+06, IMU_DATA, 117, -153, -18, 148, -865, 16368, , , , , 
8.26042e+06, IMU_DATA, 110, -138, -12, 170, -867, 16361, , , , , 
8.26522e+06, IMU_DATA, 94, -141, -16, 130, -880, 16342, , , , , 
8.27002e+06, IMU_DATA, 112, -182, -23, 145, -868, 16358, , , , , 
8.27482e+06, IMU_DATA, 99, -145, -29, 166, -827, 16335, , , , , 
8.27962e+06, IMU_DATA, 92, -110, -15, 158, -865, 16357, , , , , 
8.28442e+06, IMU_DATA, 87, -114, -16, 161, -868, 16360, , , , , 
8.28922e+06, IMU_DATA, 88, -110, -22, 162, -882, 16374, , , , , 
8.29402e+06, IMU_DATA, 93, -102, -15, 173, -864, 16361, , , , , 
8.29882e+06, IMU_DATA, 94, -107, -14, 150, -849, 16359, , , , , 
8.30362e+06, IMU_DATA, 90, -117, -17, 142, -857, 16363, , , , , 
8.30842e+06, IMU_DATA, 74, -115, -11, 167, -874, 16359, , , , , 
8.31322e+06, IMU_DATA, 73, -115, -13, 161, -859, 16359, , , , , 
8.31802e+06, IMU_DATA, 68, -110, -17, 138, -880, 16358, , , , , 
8.32282e+06, IMU_DATA, 74, -113, -17, 148, -873, 16363, , , , , 
7879561, IMG_DATA, , , , , , , , , , Image_00079 
8.32762e+06, IMU_DATA, 103, -138, -9, 159, -854, 16367, , , , , 
8.33242e+06, IMU_DATA, 122, -143, -4, 154, -852, 16356, , , , , 
8.33722e+06, IMU_DATA, 121, -144, -11, 150, -863, 16357, , , , , 
8.34202e+06, IMU_DATA, 106, -153, -24, 155, -873, 16368, , , , , 
8.34682e+06, IMU_DATA, 95, -158, -32, 166, -862, 16366, , , , , 
8.35162e+06, IMU_DATA, 93, -142, -32, 160, -884, 16344, , , , , 
8.35642e+06, IMU_DATA, 99, -138, -30, 153, -858, 16353, , , , , 
8.36122e+06, IMU_DATA, 95, -147, -26, 168, -861, 16357, , , , , 
8.36602e+06, IMU_DATA, 101, -161, -25, 145, -869, 16340, , , , , 
8.37082e+06, IMU_DATA, 116, -151, -24, 135, -869, 16361, , , , , 
8.37562e+06, IMU_DATA, 105, -122, -21, 164, -875, 16346, , , , , 
8.38042e+06, IMU_DATA, 90, -100, -16, 158, -869, 16351, , , , , 
8.38522e+06, IMU_DATA, 103, -117, -9, 162, -864, 16351, , , , , 
8.39002e+06, IMU_DATA, 117, -135, -8, 156, -881, 16345, , , , , 
8.39482e+06, IMU_DATA, 108, -135, -6, 167, -869, 16347, , , , , 
8.39962e+06, IMU_DATA, 89, -115, -4, 149, -870, 16354, , , , , 
8.40442e+06, IMU_DATA, 66, -104, -12, 142, -873, 16365, , , , , 
8.40922e+06, IMU_DATA, 62, -108, -19, 149, -862, 16358, , , , , 
8.41402e+06, IMU_DATA, 74, -118, -18, 136, -863, 16367, , , , , 
8.41882e+06, IMU_DATA, 89, -124, -21, 171, -867, 16382, , , , , 
8.42362e+06, IMU_DATA, 97, -118, -17, 155, -876, 16367, , , , , 
8.42842e+06, IMU_DATA, 79, -117, -13, 142, -868, 16351, , , , , 
7979559, IMG_DATA, , , , , , , , , , Image_00080 
8.43322e+06, IMU_DATA, 79, -111, -12, 132, -870, 16371, , , , , 
8.43802e+06, IMU_DATA, 97, -107, -17, 154, -871, 16364, , , , , 
8.44282e+06, IMU_DATA, 109, -118, -21, 158, -879, 16348, , , , , 
8.44762e+06, IMU_DATA, 109, -134, -15, 136, -862, 16386, , , , , 
8.45242e+06, IMU_DATA, 101, -152, -14, 150, -883, 16349, , , , , 
8.45722e+06, IMU_DATA, 110, -150, -24, 144, -864, 16360, , , , , 
8.46202e+06, IMU_DATA, 128, -153, -27, 128, -863, 16355, , , , , 
8.46682e+06, IMU_DATA, 127, -170, -24, 153, -886, 16353, , , , , 
8.47162e+06, IMU_DATA, 120, -177, -24, 161, -872, 16346, , , , , 
8.47642e+06, IMU_DATA, 107, -158, -27, 161, -880, 16362, , , , , 
8.48122e+06, IMU_DATA, 91, -136, -19, 154, -867, 16341, , , , , 
8.48602e+06, IMU_DATA, 104, -134, -20, 175, -867, 16358, , , , , 
8.49082e+06, IMU_DATA, 113, -133, -26, 146, -873, 16369, , , , , 
8.49562e+06, IMU_DATA, 115, -142, -24, 159, -871, 16346, , , , , 
8.50042e+06, IMU_DATA, 103, -144, -26, 158, -897, 16329, , , , , 
8.50522e+06, IMU_DATA, 95, -142, -15, 146, -870, 16365, , , , , 
8.51002e+06, IMU_DATA, 103, -148, -7, 174, -878, 16353, , , , , 
8.51482e+06, IMU_DATA, 88, -142, -4, 169, -866, 16356, , , , , 
8.51962e+06, IMU_DATA, 96, -146, -10, 164, -886, 16344, , , , , 
8.52442e+06, IMU_DATA, 109, -152, -20, 180, -884, 16356, , , , , 
8.52922e+06, IMU_DATA, 113, -167, -25, 168, -896, 16357, , , , , 
8.53402e+06, IMU_DATA, 89, -146, -20, 151, -865, 16346, , , , , 
8079568, IMG_DATA, , , , , , , , , , Image_00081 
8.53882e+06, IMU_DATA, 74, -141, -20, 135, -872, 16350, , , , , 
8.54362e+06, IMU_DATA, 100, -149, -25, 150, -862, 16347, , , , , 
8.54842e+06, IMU_DATA, 121, -146, -31, 152, -866, 16363, , , , , 
8.55322e+06, IMU_DATA, 110, -143, -25, 195, -860, 16352, , , , , 
8.55802e+06, IMU_DATA, 115, -143, -7, 176, -879, 16351, , , , , 
8.56282e+06, IMU_DATA, 114, -143, 0, 153, -852, 16345, , , , , 
8.56762e+06, IMU_DATA, 98, -145, -5, 148, -851, 16361, , , , , 
8.57242e+06, IMU_DATA, 94, -138, -16, 166, -868, 16374, , , , , 
8.57722e+06, IMU_DATA, 82, -129, -23, 156, -848, 16370, , , , , 
8.58202e+06, IMU_DATA, 93, -127, -17, 146, -875, 16359, , , , , 
8.58682e+06, IMU_DATA, 106, -135, -18, 160, -871, 16358, , , , , 
8.59162e+06, IMU_DATA, 104, -142, -23, 145, -868, 16357, , , , , 
8.59642e+06, IMU_DATA, 113, -145, -22, 146, -859, 16352, , , , , 
8.60122e+06, IMU_DATA, 126, -142, -18, 160, -864, 16340, , , , , 
8.60602e+06, IMU_DATA, 113, -138, -13, 171, -868, 16345, , , , , 
8.61082e+06, IMU_DATA, 95, -137, -6, 151, -870, 16354, , , , , 
8.61562e+06, IMU_DATA, 83, -130, -16, 148, -861, 16361, , , , , 
8.62042e+06, IMU_DATA, 97, -135, -26, 159, -853, 16342, , , , , 
8.62522e+06, IMU_DATA, 106, -156, -21, 172, -880, 16356, , , , , 
8.63002e+06, IMU_DATA, 96, -150, -21, 174, -890, 16371, , , , , 
8.63482e+06, IMU_DATA, 86, -136, -26, 156, -874, 16348, , , , , 
8.63962e+06, IMU_DATA, 89, -140, -28, 156, -881, 16357, , , , , 
8179569, IMG_DATA, , , , , , , , , , Image_00082 
8.64442e+06, IMU_DATA, 98, -148, -22, 151, -866, 16346, , , , , 
8.64922e+06, IMU_DATA, 95, -138, -14, 158, -861, 16354, , , , , 
8.65402e+06, IMU_DATA, 101, -136, -17, 150, -871, 16369, , , , , 
8.65882e+06, IMU_DATA, 109, -144, -20, 172, -876, 16354, , , , , 
8.66362e+06, IMU_DATA, 114, -148, -21, 149, -859, 16360, , , , , 
8.66842e+06, IMU_DATA, 111, -155, -17, 146, -875, 16354, , , , , 
8.67322e+06, IMU_DATA, 103, -164, -13, 162, -886, 16360, , , , , 
8.67802e+06, IMU_DATA, 100, -157, -13, 149, -863, 16374, , , , , 
8.68282e+06, IMU_DATA, 107, -152, -7, 135, -866, 16342, , , , , 
8.68762e+06, IMU_DATA, 105, -155, -8, 147, -874, 16365, , , , , 
8.69242e+06, IMU_DATA, 108, -171, -20, 131, -880, 16357, , , , , 
8.69722e+06, IMU_DATA, 105, -176, -26, 144, -884, 16368, , , , , 
8.70202e+06, IMU_DATA, 96, -155, -16, 166, -866, 16352, , , , , 
8.70682e+06, IMU_DATA, 87, -130, -23, 171, -870, 16344, , , , , 
8.71162e+06, IMU_DATA, 85, -134, -29, 158, -860, 16354, , , , , 
8.71642e+06, IMU_DATA, 96, -149, -28, 137, -869, 16358, , , , , 
8.72122e+06, IMU_DATA, 95, -133, -29, 150, -876, 16362, , , , , 
8.72602e+06, IMU_DATA, 88, -110, -34, 137, -874, 16347, , , , , 
8.73082e+06, IMU_DATA, 89, -119, -20, 158, -872, 16348, , , , , 
8.73562e+06, IMU_DATA, 107, -148, -5, 156, -846, 16349, , , , , 
8.74042e+06, IMU_DATA, 109, -137, -2, 144, -870, 16341, , , , , 
8.74522e+06, IMU_DATA, 104, -123, -3, 172, -859, 16359, , , , , 
8279576, IMG_DATA, , , , , , , , , , Image_00083 
8.75002e+06, IMU_DATA, 97, -122, -14, 161, -880, 16356, , , , , 
8.75482e+06, IMU_DATA, 76, -114, -26, 146, -855, 16355, , , , , 
8.75962e+06, IMU_DATA, 89, -137, -21, 170, -864, 16365, , , , , 
8.76442e+06, IMU_DATA, 98, -158, -16, 162, -849, 16348, , , , , 
8.76922e+06, IMU_DATA, 97, -154, -20, 150, -886, 16349, , , , , 
8.77402e+06, IMU_DATA, 105, -150, -26, 153, -886, 16359, , , , , 
8.77882e+06, IMU_DATA, 108, -148, -27, 154, -865, 16351, , , , , 
8.78362e+06, IMU_DATA, 108, -150, -20, 157, -864, 16349, , , , , 
8.78842e+06, IMU_DATA, 89, -143, -10, 167, -859, 16369, , , , , 
8.79322e+06, IMU_DATA, 82, -125, -16, 152, -874, 16355, , , , , 
8.79802e+06, IMU_DATA, 99, -121, -17, 173, -843, 16344, , , , , 
8.80282e+06, IMU_DATA, 102, -127, -21, 169, -882, 16353, , , , , 
8.80762e+06, IMU_DATA, 95, -120, -24, 149, -887, 16345, , , , , 
8.81242e+06, IMU_DATA, 97, -118, -12, 153, -857, 16354, , , , , 
8.81722e+06, IMU_DATA, 111, -157, -4, 140, -881, 16381, , , , , 
8.82202e+06, IMU_DATA, 91, -161, -5, 155, -898, 16358, , , , , 
8.82682e+06, IMU_DATA, 93, -152, -8, 150, -876, 16362, , , , , 
8.83162e+06, IMU_DATA, 104, -149, -14, 150, -862, 16334, , , , , 
8.83642e+06, IMU_DATA, 115, -153, -28, 149, -890, 16367, , , , , 
8.84122e+06, IMU_DATA, 139, -173, -34, 152, -873, 16368, , , , , 
8.84602e+06, IMU_DATA, 113, -157, -23, 156, -878, 16353, , , , , 
8.85082e+06, IMU_DATA, 92, -134, -5, 160, -873, 16342, , , , , 
8379561, IMG_DATA, , , , , , , , , , Image_00084 
8.85562e+06, IMU_DATA, 96, -140, -1, 150, -881, 16350, , , , , 
8.86042e+06, IMU_DATA, 99, -147, -5, 146, -870, 16371, , , , , 
8.86522e+06, IMU_DATA, 106, -149, -4, 162, -877, 16350, , , , , 
8.87002e+06, IMU_DATA, 110, -140, -7, 166, -901, 16386, , , , , 
8.87482e+06, IMU_DATA, 113, -143, -19, 169, -877, 16360, , , , , 
8.87962e+06, IMU_DATA, 107, -162, -27, 165, -877, 16360, , , , , 
8.88442e+06, IMU_DATA, 97, -171, -29, 166, -877, 16367, , , , , 
8.88922e+06, IMU_DATA, 108, -160, -34, 148, -853, 16364, , , , , 
8.89402e+06, IMU_DATA, 114, -155, -32, 152, -853, 16358, , , , , 
8.89882e+06, IMU_DATA, 108, -144, -29, 158, -864, 16331, , , , , 
8.90362e+06, IMU_DATA, 101, -151, -30, 148, -872, 16360, , , , , 
8.90842e+06, IMU_DATA, 80, -148, -24, 156, -852, 16358, , , , , 
8.91322e+06, IMU_DATA, 56, -106, -8, 157, -855, 16342, , , , , 
8.91802e+06, IMU_DATA, 64, -97, -11, 143, -858, 16332, , , , , 
8.92282e+06, IMU_DATA, 85, -115, -14, 117, -873, 16352, , , , , 
8.92762e+06, IMU_DATA, 94, -123, -21, 148, -902, 16382, , , , , 
8.93242e+06, IMU_DATA, 91, -128, -26, 159, -862, 16359, , , , , 
8.93722e+06, IMU_DATA, 96, -147, -20, 147, -888, 16362, , , , , 
8.94202e+06, IMU_DATA, 104, -142, -15, 160, -885, 16358, , , , , 
8.94682e+06, IMU_DATA, 100, -130, -18, 151, -864, 16352, , , , , 
8.95162e+06, IMU_DATA, 100, -125, -19, 170, -880, 16351, , , , , 
8.95642e+06, IMU_DATA, 105, -128, -22, 175, -860, 16358, , , , , 
8479572, IMG_DATA, , , , , , , , , , Image_00085 
8.96122e+06, IMU_DATA, 104, -147, -21, 153, -889, 16340, , , , , 
8.96602e+06, IMU_DATA, 138, -188, -16, 146, -883, 16352, , , , , 
8.97082e+06, IMU_DATA, 127, -175, -20, 173, -858, 16351, , , , , 
8.97562e+06, IMU_DATA, 112, -157, -21, 159, -871, 16359, , , , , 
8.98042e+06, IMU_DATA, 107, -147, -12, 159, -884, 16368, , , , , 
8.98522e+06, IMU_DATA, 112, -140, -14, 148, -859, 16361, , , , , 
8.99002e+06, IMU_DATA, 111, -148, -22, 159, -880, 16370, , , , , 
8.99482e+06, IMU_DATA, 112, -169, -24, 170, -887, 16364, , , , , 
8.99962e+06, IMU_DATA, 124, -181, -31, 162, -863, 16351, , , , , 
9.00442e+06, IMU_DATA, 112, -157, -36, 142, -882, 16348, , , , , 
9.00922e+06, IMU_DATA, 104, -142, -24, 147, -872, 16333, , , , , 
9.01402e+06, IMU_DATA, 122, -153, -20, 173, -853, 16339, , , , , 
9.01882e+06, IMU_DATA, 151, -164, -24, 160, -870, 16340, , , , , 
9.02362e+06, IMU_DATA, 151, -174, -24, 176, -849, 16347, , , , , 
9.02842e+06, IMU_DATA, 103, -140, -22, 163, -872, 16343, , , , , 
9.03322e+06, IMU_DATA, 86, -120, -25, 155, -874, 16358, , , , , 
9.03802e+06, IMU_DATA, 115, -140, -24, 147, -869, 16361, , , , , 
9.04282e+06, IMU_DATA, 117, -135, -17, 143, -868, 16360, , , , , 
9.04762e+06, IMU_DATA, 109, -142, -21, 180, -876, 16360, , , , , 
9.05242e+06, IMU_DATA, 95, -150, -15, 160, -857, 16371, , , , , 
9.05722e+06, IMU_DATA, 84, -134, -6, 165, -884, 16356, , , , , 
9.06202e+06, IMU_DATA, 86, -121, -8, 152, -868, 16376, , , , , 
8579575, IMG_DATA, , , , , , , , , , Image_00086 
9.06682e+06, IMU_DATA, 87, -116, -17, 145, -893, 16374, , , , , 
9.07162e+06, IMU_DATA, 92, -123, -25, 137, -858, 16358, , , , , 
9.07642e+06, IMU_DATA, 97, -138, -22, 163, -851, 16359, , , , , 
9.08122e+06, IMU_DATA, 96, -152, -19, 147, -866, 16354, , , , , 
9.08602e+06, IMU_DATA, 106, -156, -24, 153, -881, 16362, , , , , 
9.09082e+06, IMU_DATA, 108, -154, -17, 143, -890, 16367, , , , , 
9.09562e+06, IMU_DATA, 104, -155, -10, 142, -886, 16352, , , , , 
9.10042e+06, IMU_DATA, 110, -154, -21, 147, -857, 16371, , , , , 
9.10522e+06, IMU_DATA, 105, -144, -25, 173, -863, 16344, , , , , 
9.11002e+06, IMU_DATA, 89, -117, -12, 158, -870, 16356, , , , , 
9.11482e+06, IMU_DATA, 77, -109, -13, 164, -878, 16365, , , , , 
9.11962e+06, IMU_DATA, 83, -114, -18, 185, -861, 16346, , , , , 
9.12442e+06, IMU_DATA, 94, -122, -20, 131, -877, 16362, , , , , 
9.12922e+06, IMU_DATA, 83, -122, -19, 147, -854, 16364, , , , , 
9.13402e+06, IMU_DATA, 75, -125, -16, 148, -880, 16360, , , , , 
9.13882e+06, IMU_DATA, 78, -127, -16, 157, -887, 16363, , , , , 
