Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
17, IMG_DATA, , , , , , , , , , Image_00000 
5.94722e+06, IMU_DATA, 113, -108, -54, -16266, 132, -754, , , , , 
5.95202e+06, IMU_DATA, 110, -113, -46, -16254, 134, -764, , , , , 
5.95682e+06, IMU_DATA, 102, -121, -21, -16271, 132, -761, , , , , 
5.96162e+06, IMU_DATA, 100, -124, -15, -16254, 154, -739, , , , , 
5.96642e+06, IMU_DATA, 103, -120, -35, -16271, 144, -762, , , , , 
5.97122e+06, IMU_DATA, 108, -109, -52, -16262, 158, -753, , , , , 
5.97602e+06, IMU_DATA, 114, -105, -62, -16268, 147, -767, , , , , 
5.98082e+06, IMU_DATA, 122, -119, -67, -16281, 146, -803, , , , , 
5.98562e+06, IMU_DATA, 118, -109, -74, -16262, 161, -761, , , , , 
5.99042e+06, IMU_DATA, 109, -87, -86, -16263, 141, -782, , , , , 
5.99522e+06, IMU_DATA, 94, -69, -75, -16282, 126, -780, , , , , 
6.00002e+06, IMU_DATA, 91, -93, -43, -16266, 132, -798, , , , , 
6.00482e+06, IMU_DATA, 121, -144, -18, -16254, 130, -784, , , , , 
6.00962e+06, IMU_DATA, 105, -152, 5, -16273, 140, -764, , , , , 
6.01442e+06, IMU_DATA, 88, -157, 26, -16257, 126, -758, , , , , 
6.01922e+06, IMU_DATA, 90, -132, 29, -16254, 146, -747, , , , , 
6.02402e+06, IMU_DATA, 95, -105, 27, -16238, 142, -771, , , , , 
6.02882e+06, IMU_DATA, 101, -93, 29, -16264, 155, -797, , , , , 
6.03362e+06, IMU_DATA, 100, -111, 25, -16265, 134, -785, , , , , 
6.03842e+06, IMU_DATA, 94, -119, 14, -16257, 144, -773, , , , , 
6.04322e+06, IMU_DATA, 94, -123, 11, -16280, 153, -791, , , , , 
5722631, IMG_DATA, , , , , , , , , , Image_00057 
6.04802e+06, IMU_DATA, 100, -141, 12, -16250, 151, -786, , , , , 
6.05282e+06, IMU_DATA, 108, -125, 13, -16259, 174, -776, , , , , 
6.05762e+06, IMU_DATA, 110, -115, -7, -16273, 149, -781, , , , , 
6.06242e+06, IMU_DATA, 110, -123, -28, -16265, 159, -765, , , , , 
6.06722e+06, IMU_DATA, 113, -123, -35, -16269, 142, -781, , , , , 
6.07202e+06, IMU_DATA, 127, -139, -46, -16266, 148, -776, , , , , 
6.07682e+06, IMU_DATA, 123, -165, -55, -16245, 154, -756, , , , , 
6.08162e+06, IMU_DATA, 102, -165, -61, -16240, 126, -767, , , , , 
6.08642e+06, IMU_DATA, 86, -138, -55, -16250, 119, -765, , , , , 
6.09122e+06, IMU_DATA, 91, -126, -63, -16258, 143, -773, , , , , 
6.09602e+06, IMU_DATA, 104, -146, -77, -16265, 158, -762, , , , , 
6.10082e+06, IMU_DATA, 117, -164, -76, -16274, 152, -768, , , , , 
6.10562e+06, IMU_DATA, 113, -140, -73, -16267, 128, -754, , , , , 
6.11042e+06, IMU_DATA, 113, -124, -73, -16279, 138, -761, , , , , 
6.11522e+06, IMU_DATA, 113, -126, -75, -16235, 140, -743, , , , , 
6.12002e+06, IMU_DATA, 91, -122, -56, -16251, 118, -763, , , , , 
6.12482e+06, IMU_DATA, 89, -135, -26, -16273, 135, -762, , , , , 
6.12962e+06, IMU_DATA, 117, -175, -21, -16260, 120, -780, , , , , 
6.13442e+06, IMU_DATA, 93, -144, -28, -16268, 122, -766, , , , , 
6.13922e+06, IMU_DATA, 82, -109, -24, -16261, 124, -766, , , , , 
6.14402e+06, IMU_DATA, 90, -100, -7, -16256, 132, -778, , , , , 
6.14882e+06, IMU_DATA, 100, -109, -2, -16248, 151, -760, , , , , 
5822646, IMG_DATA, , , , , , , , , , Image_00058 
6.15362e+06, IMU_DATA, 106, -133, 8, -16271, 134, -784, , , , , 
6.15842e+06, IMU_DATA, 110, -141, 16, -16296, 133, -778, , , , , 
6.16322e+06, IMU_DATA, 103, -132, 20, -16251, 137, -779, , , , , 
6.16802e+06, IMU_DATA, 110, -123, 38, -16260, 154, -744, , , , , 
6.17282e+06, IMU_DATA, 114, -123, 50, -16251, 135, -772, , , , , 
6.17762e+06, IMU_DATA, 110, -133, 58, -16248, 149, -762, , , , , 
6.18242e+06, IMU_DATA, 128, -145, 55, -16268, 165, -767, , , , , 
6.18722e+06, IMU_DATA, 141, -146, 38, -16266, 155, -774, , , , , 
6.19202e+06, IMU_DATA, 130, -144, 20, -16262, 151, -773, , , , , 
6.19682e+06, IMU_DATA, 121, -151, 17, -16252, 170, -772, , , , , 
6.20162e+06, IMU_DATA, 125, -164, 0, -16244, 157, -767, , , , , 
6.20642e+06, IMU_DATA, 134, -167, -26, -16274, 133, -766, , , , , 
6.21122e+06, IMU_DATA, 123, -167, -45, -16301, 134, -762, , , , , 
6.21602e+06, IMU_DATA, 102, -159, -61, -16267, 144, -775, , , , , 
6.22082e+06, IMU_DATA, 121, -186, -66, -16235, 146, -778, , , , , 
6.22562e+06, IMU_DATA, 152, -214, -68, -16256, 144, -762, , , , , 
6.23042e+06, IMU_DATA, 129, -197, -73, -16244, 143, -770, , , , , 
6.23522e+06, IMU_DATA, 123, -193, -74, -16258, 150, -753, , , , , 
6.24002e+06, IMU_DATA, 126, -191, -79, -16260, 140, -770, , , , , 
6.24482e+06, IMU_DATA, 119, -198, -94, -16259, 133, -769, , , , , 
6.24962e+06, IMU_DATA, 102, -182, -92, -16276, 137, -754, , , , , 
6.25442e+06, IMU_DATA, 96, -176, -80, -16272, 126, -768, , , , , 
5922650, IMG_DATA, , , , , , , , , , Image_00059 
6.25922e+06, IMU_DATA, 100, -188, -68, -16256, 130, -777, , , , , 
6.26402e+06, IMU_DATA, 110, -196, -46, -16261, 146, -749, , , , , 
6.26882e+06, IMU_DATA, 104, -198, -30, -16266, 122, -757, , , , , 
6.27362e+06, IMU_DATA, 103, -178, -27, -16258, 132, -764, , , , , 
6.27842e+06, IMU_DATA, 117, -139, -14, -16289, 121, -783, , , , , 
6.28322e+06, IMU_DATA, 120, -121, 7, -16242, 146, -769, , , , , 
6.28802e+06, IMU_DATA, 116, -118, 10, -16258, 136, -773, , , , , 
6.29282e+06, IMU_DATA, 118, -133, 19, -16272, 119, -797, , , , , 
6.29762e+06, IMU_DATA, 116, -146, 36, -16275, 133, -752, , , , , 
6.30242e+06, IMU_DATA, 105, -144, 40, -16274, 150, -758, , , , , 
6.30722e+06, IMU_DATA, 90, -138, 38, -16255, 155, -757, , , , , 
6.31202e+06, IMU_DATA, 80, -133, 25, -16260, 159, -766, , , , , 
6.31682e+06, IMU_DATA, 91, -129, 16, -16270, 166, -770, , , , , 
6.32162e+06, IMU_DATA, 115, -152, 14, -16278, 152, -763, , , , , 
6.32642e+06, IMU_DATA, 108, -166, 12, -16274, 170, -748, , , , , 
6.33122e+06, IMU_DATA, 77, -153, -4, -16255, 134, -752, , , , , 
6.33602e+06, IMU_DATA, 80, -152, -38, -16252, 159, -761, , , , , 
6.34082e+06, IMU_DATA, 111, -188, -64, -16269, 147, -745, , , , , 
6.34562e+06, IMU_DATA, 122, -193, -63, -16263, 145, -759, , , , , 
6.35042e+06, IMU_DATA, 120, -172, -52, -16248, 174, -783, , , , , 
6.35522e+06, IMU_DATA, 100, -168, -29, -16258, 139, -774, , , , , 
6.36002e+06, IMU_DATA, 82, -172, -30, -16273, 141, -766, , , , , 
6022679, IMG_DATA, , , , , , , , , , Image_00060 
6.36482e+06, IMU_DATA, 79, -164, -47, -16263, 163, -764, , , , , 
6.36962e+06, IMU_DATA, 87, -173, -51, -16251, 133, -777, , , , , 
6.37442e+06, IMU_DATA, 101, -163, -32, -16260, 158, -768, , , , , 
6.37922e+06, IMU_DATA, 105, -158, -28, -16248, 129, -788, , , , , 
6.38402e+06, IMU_DATA, 110, -171, -36, -16238, 138, -780, , , , , 
6.38882e+06, IMU_DATA, 110, -172, -45, -16258, 141, -780, , , , , 
6.39362e+06, IMU_DATA, 109, -164, -52, -16257, 144, -767, , , , , 
6.39842e+06, IMU_DATA, 131, -158, -56, -16260, 108, -767, , , , , 
6.40322e+06, IMU_DATA, 143, -172, -57, -16256, 116, -772, , , , , 
6.40802e+06, IMU_DATA, 110, -167, -49, -16250, 137, -763, , , , , 
6.41282e+06, IMU_DATA, 89, -160, -43, -16248, 148, -754, , , , , 
6.41762e+06, IMU_DATA, 100, -167, -39, -16252, 145, -753, , , , , 
6.42242e+06, IMU_DATA, 125, -184, -32, -16268, 120, -739, , , , , 
6.42722e+06, IMU_DATA, 125, -176, -36, -16298, 132, -748, , , , , 
6.43202e+06, IMU_DATA, 118, -146, -51, -16262, 153, -773, , , , , 
6.43682e+06, IMU_DATA, 85, -124, -47, -16272, 126, -763, , , , , 
6.44162e+06, IMU_DATA, 77, -127, -40, -16268, 143, -771, , , , , 
6.44642e+06, IMU_DATA, 94, -146, -36, -16264, 136, -762, , , , , 
6.45122e+06, IMU_DATA, 112, -164, -30, -16250, 132, -779, , , , , 
6.45602e+06, IMU_DATA, 124, -162, -34, -16286, 146, -764, , , , , 
6.46082e+06, IMU_DATA, 109, -143, -36, -16276, 135, -752, , , , , 
6.46562e+06, IMU_DATA, 101, -130, -39, -16261, 118, -787, , , , , 
6122676, IMG_DATA, , , , , , , , , , Image_00061 
6.47042e+06, IMU_DATA, 90, -131, -43, -16261, 130, -787, , , , , 
6.47522e+06, IMU_DATA, 89, -142, -28, -16280, 141, -767, , , , , 
6.48002e+06, IMU_DATA, 96, -162, -14, -16278, 144, -744, , , , , 
6.48482e+06, IMU_DATA, 100, -181, -15, -16264, 134, -746, , , , , 
6.48962e+06, IMU_DATA, 101, -175, -18, -16250, 120, -738, , , , , 
6.49442e+06, IMU_DATA, 106, -169, -32, -16258, 126, -758, , , , , 
6.49922e+06, IMU_DATA, 119, -169, -36, -16260, 122, -770, , , , , 
6.50402e+06, IMU_DATA, 114, -146, -24, -16263, 152, -771, , , , , 
6.50882e+06, IMU_DATA, 95, -124, -6, -16254, 133, -790, , , , , 
6.51362e+06, IMU_DATA, 107, -151, -9, -16250, 130, -748, , , , , 
6.51842e+06, IMU_DATA, 108, -141, -22, -16264, 139, -773, , , , , 
6.52322e+06, IMU_DATA, 122, -126, -31, -16253, 141, -740, , , , , 
6.52802e+06, IMU_DATA, 102, -112, -47, -16270, 165, -748, , , , , 
6.53282e+06, IMU_DATA, 89, -111, -55, -16263, 141, -762, , , , , 
6.53762e+06, IMU_DATA, 93, -120, -46, -16251, 146, -764, , , , , 
6.54242e+06, IMU_DATA, 112, -125, -51, -16268, 152, -756, , , , , 
6.54722e+06, IMU_DATA, 103, -138, -58, -16269, 140, -770, , , , , 
6.55202e+06, IMU_DATA, 114, -162, -71, -16245, 146, -762, , , , , 
6.55682e+06, IMU_DATA, 117, -169, -69, -16258, 120, -769, , , , , 
6.56162e+06, IMU_DATA, 116, -166, -71, -16291, 144, -784, , , , , 
6.56642e+06, IMU_DATA, 110, -179, -75, -16252, 132, -764, , , , , 
6.57122e+06, IMU_DATA, 90, -184, -66, -16264, 131, -748, , , , , 
6222671, IMG_DATA, , , , , , , , , , Image_00062 
6.57602e+06, IMU_DATA, 89, -188, -61, -16252, 131, -758, , , , , 
6.58082e+06, IMU_DATA, 109, -190, -63, -16276, 130, -736, , , , , 
6.58562e+06, IMU_DATA, 107, -181, -65, -16243, 126, -750, , , , , 
6.59042e+06, IMU_DATA, 117, -179, -60, -16268, 133, -765, , , , , 
6.59522e+06, IMU_DATA, 126, -187, -61, -16268, 118, -754, , , , , 
6.60002e+06, IMU_DATA, 129, -182, -50, -16271, 128, -756, , , , , 
6.60482e+06, IMU_DATA, 127, -166, -45, -16273, 124, -748, , , , , 
6.60962e+06, IMU_DATA, 110, -147, -45, -16248, 118, -770, , , , , 
6.61442e+06, IMU_DATA, 88, -130, -36, -16243, 128, -760, , , , , 
6.61922e+06, IMU_DATA, 92, -122, -41, -16267, 122, -760, , , , , 
6.62402e+06, IMU_DATA, 102, -109, -50, -16265, 108, -761, , , , , 
6.62882e+06, IMU_DATA, 100, -95, -33, -16287, 122, -759, , , , , 
6.63362e+06, IMU_DATA, 98, -86, -26, -16260, 124, -749, , , , , 
6.63842e+06, IMU_DATA, 106, -87, -18, -16246, 150, -756, , , , , 
6.64322e+06, IMU_DATA, 104, -102, -17, -16277, 139, -764, , , , , 
6.64802e+06, IMU_DATA, 102, -117, -21, -16288, 130, -756, , , , , 
6.65282e+06, IMU_DATA, 111, -123, -8, -16282, 125, -751, , , , , 
6.65762e+06, IMU_DATA, 114, -121, 20, -16255, 117, -767, , , , , 
6.66242e+06, IMU_DATA, 105, -115, 31, -16259, 124, -751, , , , , 
6.66722e+06, IMU_DATA, 96, -107, 41, -16267, 139, -758, , , , , 
6.67202e+06, IMU_DATA, 94, -105, 57, -16269, 134, -743, , , , , 
6.67682e+06, IMU_DATA, 101, -106, 69, -16259, 149, -738, , , , , 
6322690, IMG_DATA, , , , , , , , , , Image_00063 
6.68162e+06, IMU_DATA, 102, -120, 62, -16272, 156, -759, , , , , 
6.68642e+06, IMU_DATA, 101, -109, 62, -16271, 153, -760, , , , , 
6.69122e+06, IMU_DATA, 102, -118, 63, -16252, 134, -764, , , , , 
6.69602e+06, IMU_DATA, 108, -134, 54, -16269, 129, -754, , , , , 
6.70082e+06, IMU_DATA, 106, -128, 42, -16250, 150, -762, , , , , 
6.70562e+06, IMU_DATA, 112, -111, 31, -16253, 140, -763, , , , , 
6.71042e+06, IMU_DATA, 110, -106, 25, -16256, 162, -756, , , , , 
6.71522e+06, IMU_DATA, 102, -117, 9, -16249, 144, -768, , , , , 
6.72002e+06, IMU_DATA, 102, -120, -8, -16268, 137, -765, , , , , 
6.72482e+06, IMU_DATA, 97, -109, -19, -16261, 136, -776, , , , , 
6.72962e+06, IMU_DATA, 102, -97, -21, -16261, 139, -767, , , , , 
6.73442e+06, IMU_DATA, 113, -125, -23, -16260, 130, -778, , , , , 
6.73922e+06, IMU_DATA, 100, -144, -31, -16271, 129, -757, , , , , 
6.74402e+06, IMU_DATA, 94, -139, -56, -16262, 144, -770, , , , , 
6.74882e+06, IMU_DATA, 87, -139, -76, -16271, 134, -770, , , , , 
6.75362e+06, IMU_DATA, 88, -150, -78, -16273, 120, -754, , , , , 
6.75842e+06, IMU_DATA, 85, -141, -69, -16266, 125, -764, , , , , 
6.76322e+06, IMU_DATA, 88, -143, -63, -16244, 126, -753, , , , , 
6.76802e+06, IMU_DATA, 89, -151, -52, -16262, 123, -769, , , , , 
6.77282e+06, IMU_DATA, 84, -161, -44, -16266, 121, -761, , , , , 
6.77762e+06, IMU_DATA, 93, -164, -38, -16253, 143, -767, , , , , 
6.78242e+06, IMU_DATA, 98, -166, -47, -16292, 149, -755, , , , , 
6422763, IMG_DATA, , , , , , , , , , Image_00064 
6.78722e+06, IMU_DATA, 96, -152, -61, -16258, 142, -758, , , , , 
6.79202e+06, IMU_DATA, 93, -148, -68, -16282, 133, -784, , , , , 
6.79682e+06, IMU_DATA, 93, -156, -66, -16271, 143, -762, , , , , 
6.80162e+06, IMU_DATA, 84, -159, -61, -16269, 140, -753, , , , , 
6.80642e+06, IMU_DATA, 98, -147, -53, -16266, 154, -756, , , , , 
6.81122e+06, IMU_DATA, 119, -146, -37, -16256, 117, -739, , , , , 
6.81602e+06, IMU_DATA, 113, -150, -21, -16264, 147, -751, , , , , 
6.82082e+06, IMU_DATA, 93, -153, -6, -16256, 132, -760, , , , , 
6.82562e+06, IMU_DATA, 82, -159, 3, -16263, 140, -756, , , , , 
6.83042e+06, IMU_DATA, 89, -156, 1, -16249, 148, -740, , , , , 
6.83522e+06, IMU_DATA, 111, -164, -6, -16265, 128, -771, , , , , 
6.84002e+06, IMU_DATA, 105, -150, -2, -16255, 112, -776, , , , , 
6.84482e+06, IMU_DATA, 106, -157, 1, -16238, 132, -762, , , , , 
6.84962e+06, IMU_DATA, 115, -151, 8, -16252, 156, -770, , , , , 
6.85442e+06, IMU_DATA, 108, -149, 10, -16244, 138, -772, , , , , 
6.85922e+06, IMU_DATA, 106, -160, 9, -16264, 144, -772, , , , , 
6.86402e+06, IMU_DATA, 113, -162, 20, -16257, 134, -764, , , , , 
6.86882e+06, IMU_DATA, 122, -158, 28, -16270, 128, -769, , , , , 
6.87362e+06, IMU_DATA, 103, -133, 37, -16273, 133, -766, , , , , 
6.87842e+06, IMU_DATA, 85, -132, 56, -16258, 151, -763, , , , , 
6.88322e+06, IMU_DATA, 95, -145, 62, -16275, 160, -754, , , , , 
6.88802e+06, IMU_DATA, 112, -139, 50, -16267, 147, -756, , , , , 
6522710, IMG_DATA, , , , , , , , , , Image_00065 
6.89282e+06, IMU_DATA, 113, -119, 28, -16256, 144, -755, , , , , 
6.89762e+06, IMU_DATA, 107, -117, 1, -16278, 143, -758, , , , , 
6.90242e+06, IMU_DATA, 96, -133, -6, -16264, 125, -763, , , , , 
6.90722e+06, IMU_DATA, 96, -146, -5, -16252, 131, -766, , , , , 
6.91202e+06, IMU_DATA, 108, -158, 0, -16273, 145, -772, , , , , 
6.91682e+06, IMU_DATA, 112, -161, -1, -16268, 122, -765, , , , , 
6.92162e+06, IMU_DATA, 108, -165, -24, -16274, 146, -737, , , , , 
6.92642e+06, IMU_DATA, 114, -179, -36, -16275, 135, -758, , , , , 
6.93122e+06, IMU_DATA, 127, -197, -52, -16280, 138, -740, , , , , 
6.93602e+06, IMU_DATA, 120, -198, -70, -16283, 155, -769, , , , , 
6.94082e+06, IMU_DATA, 118, -200, -79, -16274, 164, -765, , , , , 
6.94562e+06, IMU_DATA, 119, -179, -86, -16256, 150, -765, , , , , 
6.95042e+06, IMU_DATA, 95, -154, -90, -16239, 151, -776, , , , , 
6.95522e+06, IMU_DATA, 95, -154, -92, -16245, 141, -764, , , , , 
6.96002e+06, IMU_DATA, 96, -137, -80, -16262, 120, -774, , , , , 
6.96482e+06, IMU_DATA, 100, -122, -44, -16268, 109, -766, , , , , 
6.96962e+06, IMU_DATA, 108, -145, 1, -16245, 135, -779, , , , , 
6.97442e+06, IMU_DATA, 106, -177, 21, -16266, 142, -764, , , , , 
6.97922e+06, IMU_DATA, 101, -179, 10, -16241, 128, -752, , , , , 
6.98402e+06, IMU_DATA, 90, -139, 0, -16263, 90, -752, , , , , 
6.98882e+06, IMU_DATA, 87, -122, -8, -16248, 100, -742, , , , , 
6.99362e+06, IMU_DATA, 80, -126, -18, -16276, 111, -736, , , , , 
6622722, IMG_DATA, , , , , , , , , , Image_00066 
6.99842e+06, IMU_DATA, 82, -129, -7, -16272, 120, -753, , , , , 
7.00322e+06, IMU_DATA, 95, -136, 16, -16249, 131, -765, , , , , 
7.00802e+06, IMU_DATA, 113, -143, 20, -16276, 123, -747, , , , , 
7.01282e+06, IMU_DATA, 116, -141, 29, -16260, 138, -749, , , , , 
7.01762e+06, IMU_DATA, 109, -131, 33, -16261, 140, -746, , , , , 
7.02242e+06, IMU_DATA, 111, -136, 22, -16277, 130, -769, , , , , 
7.02722e+06, IMU_DATA, 108, -150, 15, -16256, 131, -762, , , , , 
7.03202e+06, IMU_DATA, 105, -140, 13, -16261, 143, -756, , , , , 
7.03682e+06, IMU_DATA, 97, -127, 4, -16266, 143, -765, , , , , 
7.04162e+06, IMU_DATA, 87, -124, -10, -16276, 116, -748, , , , , 
7.04642e+06, IMU_DATA, 73, -91, -12, -16260, 146, -764, , , , , 
7.05122e+06, IMU_DATA, 82, -77, 4, -16250, 148, -771, , , , , 
7.05602e+06, IMU_DATA, 99, -77, 12, -16264, 159, -770, , , , , 
7.06082e+06, IMU_DATA, 94, -71, 2, -16266, 162, -740, , , , , 
7.06562e+06, IMU_DATA, 91, -57, -11, -16257, 141, -756, , , , , 
7.07042e+06, IMU_DATA, 99, -43, -18, -16271, 158, -755, , , , , 
7.07522e+06, IMU_DATA, 103, -33, -5, -16268, 121, -765, , , , , 
7.08002e+06, IMU_DATA, 96, -32, 21, -16254, 137, -761, , , , , 
7.08482e+06, IMU_DATA, 81, -21, 29, -16274, 127, -772, , , , , 
7.08962e+06, IMU_DATA, 77, -22, 20, -16256, 114, -749, , , , , 
7.09442e+06, IMU_DATA, 79, -25, 9, -16251, 134, -766, , , , , 
7.09922e+06, IMU_DATA, 80, -32, 8, -16281, 130, -763, , , , , 
6731225, IMG_DATA, , , , , , , , , , Image_00067 
7.10402e+06, IMU_DATA, 72, -44, 10, -16258, 128, -770, , , , , 
7.10882e+06, IMU_DATA, 68, -51, 5, -16251, 140, -757, , , , , 
7.11362e+06, IMU_DATA, 85, -56, -4, -16271, 147, -741, , , , , 
7.11842e+06, IMU_DATA, 108, -51, -4, -16277, 150, -733, , , , , 
7.12322e+06, IMU_DATA, 124, -23, 0, -16357, 99, -502, , , , , 
7.12802e+06, IMU_DATA, 175, 172, 18, -16219, 216, -788, , , , , 
7.13282e+06, IMU_DATA, 428, 349, 54, -16237, 204, -270, , , , , 
7.13762e+06, IMU_DATA, 1438, 81, 216, -16344, 59, -912, , , , , 
7.14242e+06, IMU_DATA, 2000, 311, 114, -16203, 109, -1274, , , , , 
7.14722e+06, IMU_DATA, 1462, 380, 18, -16247, 90, -959, , , , , 
7.15202e+06, IMU_DATA, 755, 176, 8, -16262, 86, -887, , , , , 
7.15682e+06, IMU_DATA, 357, -13, 34, -16266, 155, -779, , , , , 
7.16162e+06, IMU_DATA, 203, -67, 37, -16264, 135, -797, , , , , 
7.16642e+06, IMU_DATA, 185, -35, 12, -16256, 164, -754, , , , , 
7.17122e+06, IMU_DATA, 238, 5, 2, -16262, 180, -690, , , , , 
7.17602e+06, IMU_DATA, 450, 18, 12, -16259, 187, -536, , , , , 
7.18082e+06, IMU_DATA, 1087, -36, 55, -16231, 132, -1039, , , , , 
7.18562e+06, IMU_DATA, 1057, 13, 29, -16239, 140, -891, , , , , 
7.19042e+06, IMU_DATA, 547, 21, -12, -16288, 148, -825, , , , , 
7.19522e+06, IMU_DATA, 220, -40, -36, -16271, 151, -801, , , , , 
7.20002e+06, IMU_DATA, 132, -109, -44, -16258, 135, -794, , , , , 
7.20482e+06, IMU_DATA, 133, -135, -52, -16279, 127, -794, , , , , 
6822742, IMG_DATA, , , , , , , , , , Image_00068 
7.20962e+06, IMU_DATA, 140, -142, -58, -16251, 146, -797, , , , , 
7.21442e+06, IMU_DATA, 139, -162, -70, -16268, 123, -794, , , , , 
7.21922e+06, IMU_DATA, 129, -178, -82, -16251, 136, -785, , , , , 
7.22402e+06, IMU_DATA, 121, -183, -81, -16265, 136, -786, , , , , 
7.22882e+06, IMU_DATA, 113, -175, -78, -16244, 132, -778, , , , , 
7.23362e+06, IMU_DATA, 111, -167, -60, -16252, 130, -791, , , , , 
7.23842e+06, IMU_DATA, 118, -173, -53, -16265, 116, -780, , , , , 
7.24322e+06, IMU_DATA, 126, -191, -36, -16275, 122, -770, , , , , 
7.24802e+06, IMU_DATA, 126, -208, -10, -16286, 130, -773, , , , , 
7.25282e+06, IMU_DATA, 129, -194, 5, -16283, 143, -798, , , , , 
7.25762e+06, IMU_DATA, 138, -190, 9, -16237, 151, -788, , , , , 
7.26242e+06, IMU_DATA, 139, -183, 6, -16259, 164, -783, , , , , 
7.26722e+06, IMU_DATA, 140, -181, 5, -16245, 151, -790, , , , , 
7.27202e+06, IMU_DATA, 130, -168, 20, -16245, 147, -792, , , , , 
7.27682e+06, IMU_DATA, 107, -141, 32, -16260, 159, -794, , , , , 
7.28162e+06, IMU_DATA, 117, -136, 29, -16260, 149, -784, , , , , 
7.28642e+06, IMU_DATA, 126, -142, 16, -16260, 140, -776, , , , , 
7.29122e+06, IMU_DATA, 125, -140, -2, -16272, 135, -764, , , , , 
7.29602e+06, IMU_DATA, 119, -142, 3, -16265, 151, -763, , , , , 
7.30082e+06, IMU_DATA, 97, -149, 15, -16273, 144, -786, , , , , 
7.30562e+06, IMU_DATA, 77, -162, 1, -16258, 130, -751, , , , , 
7.31042e+06, IMU_DATA, 82, -167, -31, -16248, 137, -792, , , , , 
6922745, IMG_DATA, , , , , , , , , , Image_00069 
7.31522e+06, IMU_DATA, 87, -154, -46, -16266, 141, -766, , , , , 
7.32002e+06, IMU_DATA, 100, -169, -43, -16261, 121, -787, , , , , 
7.32482e+06, IMU_DATA, 113, -180, -45, -16249, 128, -761, , , , , 
7.32962e+06, IMU_DATA, 106, -190, -39, -16250, 148, -784, , , , , 
7.33442e+06, IMU_DATA, 96, -191, -28, -16254, 126, -784, , , , , 
7.33922e+06, IMU_DATA, 106, -176, -23, -16268, 134, -799, , , , , 
7.34402e+06, IMU_DATA, 119, -169, -16, -16281, 118, -784, , , , , 
7.34882e+06, IMU_DATA, 114, -160, 2, -16271, 138, -793, , , , , 
7.35362e+06, IMU_DATA, 105, -174, 21, -16243, 136, -777, , , , , 
7.35842e+06, IMU_DATA, 103, -179, 31, -16270, 128, -775, , , , , 
7.36322e+06, IMU_DATA, 117, -151, 21, -16281, 160, -788, , , , , 
7.36802e+06, IMU_DATA, 127, -130, 1, -16262, 150, -768, , , , , 
7.37282e+06, IMU_DATA, 116, -115, -14, -16261, 141, -754, , , , , 
7.37762e+06, IMU_DATA, 95, -93, -16, -16254, 127, -764, , , , , 
7.38242e+06, IMU_DATA, 88, -75, -16, -16258, 159, -792, , , , , 
7.38722e+06, IMU_DATA, 95, -86, -28, -16267, 172, -795, , , , , 
7.39202e+06, IMU_DATA, 112, -89, -25, -16265, 134, -793, , , , , 
7.39682e+06, IMU_DATA, 104, -87, -13, -16262, 133, -788, , , , , 
7.40162e+06, IMU_DATA, 95, -100, -12, -16240, 149, -787, , , , , 
7.40642e+06, IMU_DATA, 104, -138, -16, -16276, 142, -782, , , , , 
7.41122e+06, IMU_DATA, 134, -188, -27, -16248, 126, -784, , , , , 
7.41602e+06, IMU_DATA, 121, -187, -32, -16260, 138, -762, , , , , 
7022754, IMG_DATA, , , , , , , , , , Image_00070 
7.42082e+06, IMU_DATA, 97, -159, -38, -16262, 127, -759, , , , , 
7.42562e+06, IMU_DATA, 94, -153, -44, -16248, 120, -773, , , , , 
7.43042e+06, IMU_DATA, 102, -160, -44, -16253, 126, -774, , , , , 
7.43522e+06, IMU_DATA, 115, -171, -44, -16277, 111, -762, , , , , 
7.44002e+06, IMU_DATA, 115, -170, -32, -16282, 136, -764, , , , , 
7.44482e+06, IMU_DATA, 111, -164, 5, -16260, 134, -778, , , , , 
7.44962e+06, IMU_DATA, 108, -183, 34, -16257, 150, -772, , , , , 
7.45442e+06, IMU_DATA, 105, -195, 36, -16247, 143, -766, , , , , 
7.45922e+06, IMU_DATA, 83, -171, 19, -16262, 178, -760, , , , , 
7.46402e+06, IMU_DATA, 72, -138, -1, -16274, 153, -782, , , , , 
7.46882e+06, IMU_DATA, 76, -120, -13, -16253, 170, -815, , , , , 
7.47362e+06, IMU_DATA, 87, -128, -24, -16244, 150, -785, , , , , 
7.47842e+06, IMU_DATA, 112, -161, -30, -16262, 168, -790, , , , , 
7.48322e+06, IMU_DATA, 125, -175, -34, -16274, 163, -779, , , , , 
7.48802e+06, IMU_DATA, 126, -175, -52, -16257, 173, -789, , , , , 
7.49282e+06, IMU_DATA, 122, -170, -67, -16236, 164, -792, , , , , 
7.49762e+06, IMU_DATA, 95, -157, -60, -16259, 163, -791, , , , , 
7.50242e+06, IMU_DATA, 84, -155, -42, -16271, 154, -777, , , , , 
7.50722e+06, IMU_DATA, 101, -161, -30, -16276, 171, -744, , , , , 
7.51202e+06, IMU_DATA, 114, -145, -27, -16251, 135, -784, , , , , 
7.51682e+06, IMU_DATA, 103, -114, -17, -16248, 131, -765, , , , , 
7.52162e+06, IMU_DATA, 104, -103, -16, -16255, 144, -777, , , , , 
