Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
17, IMG_DATA, , , , , , , , , , Image_00000 
5.18623e+06, IMU_DATA, 113, -118, -4, 16349, -892, 125, , , , , 
5.19103e+06, IMU_DATA, 123, -129, -12, 16368, -896, 139, , , , , 
5.19583e+06, IMU_DATA, 128, -119, -15, 16357, -881, 128, , , , , 
5.20063e+06, IMU_DATA, 115, -111, -9, 16362, -867, 112, , , , , 
5.20543e+06, IMU_DATA, 103, -96, -10, 16350, -881, 128, , , , , 
5.21023e+06, IMU_DATA, 113, -95, -16, 16342, -883, 113, , , , , 
5.21503e+06, IMU_DATA, 124, -91, -9, 16358, -869, 105, , , , , 
5.21983e+06, IMU_DATA, 120, -86, -8, 16337, -886, 131, , , , , 
5.22463e+06, IMU_DATA, 132, -114, -22, 16355, -883, 149, , , , , 
5.22943e+06, IMU_DATA, 121, -111, -21, 16373, -888, 146, , , , , 
5.23423e+06, IMU_DATA, 111, -114, -17, 16344, -895, 115, , , , , 
5.23903e+06, IMU_DATA, 124, -109, -28, 16364, -903, 109, , , , , 
5.24383e+06, IMU_DATA, 130, -83, -31, 16348, -890, 137, , , , , 
5.24863e+06, IMU_DATA, 120, -89, -18, 16370, -883, 143, , , , , 
5.25343e+06, IMU_DATA, 84, -91, -7, 16379, -892, 138, , , , , 
5.25823e+06, IMU_DATA, 65, -87, -5, 16381, -877, 125, , , , , 
5.26303e+06, IMU_DATA, 83, -79, -9, 16363, -888, 138, , , , , 
5.26783e+06, IMU_DATA, 94, -85, -1, 16357, -900, 122, , , , , 
5.27263e+06, IMU_DATA, 89, -97, 2, 16355, -883, 135, , , , , 
5.27743e+06, IMU_DATA, 82, -84, 4, 16344, -894, 113, , , , , 
5.28223e+06, IMU_DATA, 77, -73, -9, 16367, -901, 126, , , , , 
5.28703e+06, IMU_DATA, 77, -77, -23, 16359, -878, 114, , , , , 
5006209, IMG_DATA, , , , , , , , , , Image_00050 
5.29183e+06, IMU_DATA, 63, -81, -20, 16369, -871, 119, , , , , 
5.29663e+06, IMU_DATA, 78, -94, -10, 16358, -890, 139, , , , , 
5.30143e+06, IMU_DATA, 98, -113, -6, 16364, -900, 123, , , , , 
5.30623e+06, IMU_DATA, 98, -125, -2, 16344, -884, 107, , , , , 
5.31103e+06, IMU_DATA, 95, -115, -1, 16376, -885, 118, , , , , 
5.31583e+06, IMU_DATA, 98, -97, -10, 16358, -879, 127, , , , , 
5.32063e+06, IMU_DATA, 111, -98, -13, 16363, -872, 127, , , , , 
5.32543e+06, IMU_DATA, 114, -114, -15, 16359, -884, 134, , , , , 
5.33023e+06, IMU_DATA, 84, -96, -21, 16339, -873, 147, , , , , 
5.33503e+06, IMU_DATA, 86, -87, -19, 16357, -896, 124, , , , , 
5.33983e+06, IMU_DATA, 97, -102, -20, 16376, -887, 115, , , , , 
5.34463e+06, IMU_DATA, 85, -94, -18, 16367, -897, 136, , , , , 
5.34943e+06, IMU_DATA, 85, -93, -12, 16365, -888, 126, , , , , 
5.35423e+06, IMU_DATA, 109, -108, -17, 16360, -885, 123, , , , , 
5.35903e+06, IMU_DATA, 119, -122, -26, 16370, -886, 132, , , , , 
5.36383e+06, IMU_DATA, 112, -119, -34, 16363, -887, 140, , , , , 
5.36863e+06, IMU_DATA, 104, -92, -15, 16369, -885, 130, , , , , 
5.37343e+06, IMU_DATA, 93, -76, -5, 16365, -878, 142, , , , , 
5.37823e+06, IMU_DATA, 90, -54, -7, 16364, -892, 121, , , , , 
5.38303e+06, IMU_DATA, 83, -50, -9, 16356, -866, 115, , , , , 
5.38783e+06, IMU_DATA, 76, -47, -7, 16357, -913, 125, , , , , 
5.39263e+06, IMU_DATA, 88, -64, -8, 16351, -904, 144, , , , , 
5106220, IMG_DATA, , , , , , , , , , Image_00051 
5.39743e+06, IMU_DATA, 83, -74, -4, 16362, -886, 127, , , , , 
5.40223e+06, IMU_DATA, 74, -78, -8, 16390, -878, 153, , , , , 
5.40703e+06, IMU_DATA, 91, -100, -20, 16371, -893, 111, , , , , 
5.41183e+06, IMU_DATA, 102, -101, -20, 16356, -867, 143, , , , , 
5.41663e+06, IMU_DATA, 105, -101, -8, 16372, -880, 125, , , , , 
5.42143e+06, IMU_DATA, 99, -102, 0, 16361, -868, 114, , , , , 
5.42623e+06, IMU_DATA, 104, -93, -7, 16358, -875, 135, , , , , 
5.43103e+06, IMU_DATA, 104, -83, -20, 16383, -876, 138, , , , , 
5.43583e+06, IMU_DATA, 91, -90, -26, 16357, -876, 107, , , , , 
5.44063e+06, IMU_DATA, 98, -99, -17, 16337, -869, 126, , , , , 
5.44543e+06, IMU_DATA, 94, -94, -10, 16377, -872, 120, , , , , 
5.45023e+06, IMU_DATA, 79, -75, -4, 16370, -873, 117, , , , , 
5.45503e+06, IMU_DATA, 90, -66, -10, 16363, -882, 129, , , , , 
5.45983e+06, IMU_DATA, 90, -55, -11, 16367, -887, 123, , , , , 
5.46463e+06, IMU_DATA, 74, -68, -22, 16383, -892, 118, , , , , 
5.46943e+06, IMU_DATA, 74, -94, -27, 16370, -895, 114, , , , , 
5.47423e+06, IMU_DATA, 91, -117, -25, 16366, -877, 124, , , , , 
5.47903e+06, IMU_DATA, 90, -103, -17, 16380, -894, 127, , , , , 
5.48383e+06, IMU_DATA, 96, -92, -14, 16349, -873, 138, , , , , 
5.48863e+06, IMU_DATA, 117, -95, -14, 16357, -883, 114, , , , , 
5.49343e+06, IMU_DATA, 125, -111, -13, 16370, -873, 150, , , , , 
5.49823e+06, IMU_DATA, 139, -129, -17, 16351, -889, 128, , , , , 
5206202, IMG_DATA, , , , , , , , , , Image_00052 
5.50303e+06, IMU_DATA, 139, -116, -20, 16355, -878, 137, , , , , 
5.50783e+06, IMU_DATA, 124, -88, -20, 16363, -902, 126, , , , , 
5.51263e+06, IMU_DATA, 117, -94, -17, 16370, -887, 110, , , , , 
5.51743e+06, IMU_DATA, 111, -99, -14, 16365, -878, 117, , , , , 
5.52223e+06, IMU_DATA, 108, -94, -15, 16346, -886, 121, , , , , 
5.52703e+06, IMU_DATA, 98, -87, -21, 16354, -880, 139, , , , , 
5.53183e+06, IMU_DATA, 91, -93, -25, 16371, -887, 129, , , , , 
5.53663e+06, IMU_DATA, 94, -95, -22, 16338, -896, 137, , , , , 
5.54143e+06, IMU_DATA, 82, -77, -18, 16373, -875, 128, , , , , 
5.54623e+06, IMU_DATA, 110, -86, -28, 16354, -887, 125, , , , , 
5.55103e+06, IMU_DATA, 132, -101, -28, 16335, -884, 137, , , , , 
5.55583e+06, IMU_DATA, 119, -90, -17, 16351, -889, 129, , , , , 
5.56063e+06, IMU_DATA, 115, -92, -9, 16359, -887, 151, , , , , 
5.56543e+06, IMU_DATA, 116, -105, -2, 16353, -894, 121, , , , , 
5.57023e+06, IMU_DATA, 92, -100, 1, 16392, -869, 130, , , , , 
5.57503e+06, IMU_DATA, 78, -85, -8, 16353, -869, 137, , , , , 
5.57983e+06, IMU_DATA, 85, -85, -15, 16361, -889, 119, , , , , 
5.58463e+06, IMU_DATA, 106, -101, -13, 16359, -891, 113, , , , , 
5.58943e+06, IMU_DATA, 123, -118, -20, 16366, -889, 127, , , , , 
5.59423e+06, IMU_DATA, 110, -102, -20, 16352, -900, 137, , , , , 
5.59903e+06, IMU_DATA, 102, -77, -5, 16362, -867, 114, , , , , 
5.60383e+06, IMU_DATA, 79, -63, -2, 16361, -885, 139, , , , , 
5306209, IMG_DATA, , , , , , , , , , Image_00053 
5.60863e+06, IMU_DATA, 89, -76, -12, 16372, -863, 126, , , , , 
5.61343e+06, IMU_DATA, 110, -81, -20, 16375, -868, 113, , , , , 
5.61823e+06, IMU_DATA, 111, -72, -15, 16379, -869, 152, , , , , 
5.62303e+06, IMU_DATA, 103, -86, -8, 16366, -888, 140, , , , , 
5.62783e+06, IMU_DATA, 106, -107, -3, 16365, -892, 122, , , , , 
5.63263e+06, IMU_DATA, 104, -103, -8, 16338, -896, 140, , , , , 
5.63743e+06, IMU_DATA, 111, -97, -16, 16341, -913, 136, , , , , 
5.64223e+06, IMU_DATA, 117, -94, -18, 16360, -885, 138, , , , , 
5.64703e+06, IMU_DATA, 114, -80, -15, 16349, -892, 131, , , , , 
5.65183e+06, IMU_DATA, 103, -87, -13, 16356, -889, 139, , , , , 
5.65663e+06, IMU_DATA, 101, -97, -14, 16366, -874, 136, , , , , 
5.66143e+06, IMU_DATA, 94, -94, -12, 16347, -876, 126, , , , , 
5.66623e+06, IMU_DATA, 95, -92, -13, 16373, -874, 124, , , , , 
5.67103e+06, IMU_DATA, 93, -89, -11, 16368, -868, 115, , , , , 
5.67583e+06, IMU_DATA, 89, -86, -2, 16345, -885, 133, , , , , 
5.68063e+06, IMU_DATA, 91, -88, -6, 16360, -865, 115, , , , , 
5.68543e+06, IMU_DATA, 97, -90, -18, 16344, -878, 123, , , , , 
5.69023e+06, IMU_DATA, 105, -98, -17, 16378, -873, 119, , , , , 
5.69503e+06, IMU_DATA, 125, -104, -14, 16340, -882, 131, , , , , 
5.69983e+06, IMU_DATA, 122, -94, -20, 16367, -865, 139, , , , , 
5.70463e+06, IMU_DATA, 129, -112, -17, 16376, -868, 111, , , , , 
5410062, IMG_DATA, , , , , , , , , , Image_00054 
5.70943e+06, IMU_DATA, 137, -113, -13, 16378, -863, 146, , , , , 
5.71423e+06, IMU_DATA, 125, -107, -7, 16370, -905, 122, , , , , 
5.71903e+06, IMU_DATA, 115, -115, -7, 16364, -876, 120, , , , , 
5.72383e+06, IMU_DATA, 103, -114, -13, 16359, -917, 123, , , , , 
5.72863e+06, IMU_DATA, 99, -118, -18, 16374, -874, 143, , , , , 
5.73343e+06, IMU_DATA, 105, -117, -18, 16378, -890, 129, , , , , 
5.73823e+06, IMU_DATA, 120, -108, -20, 16364, -871, 126, , , , , 
5.74303e+06, IMU_DATA, 123, -96, -22, 16353, -869, 144, , , , , 
5.74783e+06, IMU_DATA, 103, -91, -14, 16372, -869, 128, , , , , 
5.75263e+06, IMU_DATA, 83, -82, -2, 16369, -881, 99, , , , , 
5.75743e+06, IMU_DATA, 74, -78, -6, 16374, -889, 114, , , , , 
5.76223e+06, IMU_DATA, 82, -75, -7, 16378, -888, 136, , , , , 
5.76703e+06, IMU_DATA, 110, -102, -21, 16339, -894, 126, , , , , 
5.77183e+06, IMU_DATA, 139, -143, -37, 16354, -881, 128, , , , , 
5.77663e+06, IMU_DATA, 118, -116, -20, 16353, -889, 129, , , , , 
5.78143e+06, IMU_DATA, 95, -84, -1, 16382, -855, 137, , , , , 
5.78623e+06, IMU_DATA, 83, -88, 0, 16380, -886, 140, , , , , 
5.79103e+06, IMU_DATA, 82, -92, -2, 16335, -887, 145, , , , , 
5.79583e+06, IMU_DATA, 91, -99, -12, 16352, -907, 125, , , , , 
5.80063e+06, IMU_DATA, 101, -89, -9, 16363, -874, 124, , , , , 
5.80543e+06, IMU_DATA, 116, -92, -3, 16366, -892, 130, , , , , 
5.81023e+06, IMU_DATA, 134, -104, -8, 16354, -888, 123, , , , , 
5.81503e+06, IMU_DATA, 115, -99, -19, 16352, -874, 134, , , , , 
5506472, IMG_DATA, , , , , , , , , , Image_00055 
5.81983e+06, IMU_DATA, 119, -110, -18, 16357, -897, 137, , , , , 
5.82463e+06, IMU_DATA, 117, -107, -11, 16357, -881, 135, , , , , 
5.82943e+06, IMU_DATA, 111, -99, -8, 16372, -890, 144, , , , , 
5.83423e+06, IMU_DATA, 104, -89, -12, 16350, -871, 121, , , , , 
5.83903e+06, IMU_DATA, 99, -81, -20, 16354, -872, 129, , , , , 
5.84383e+06, IMU_DATA, 107, -85, -25, 16368, -885, 138, , , , , 
5.84863e+06, IMU_DATA, 107, -102, -21, 16359, -876, 112, , , , , 
5.85343e+06, IMU_DATA, 111, -101, -18, 16365, -885, 137, , , , , 
5.85823e+06, IMU_DATA, 111, -97, -14, 16374, -873, 134, , , , , 
5.86303e+06, IMU_DATA, 89, -91, -9, 16367, -865, 127, , , , , 
5.86783e+06, IMU_DATA, 81, -78, -15, 16355, -883, 127, , , , , 
5.87263e+06, IMU_DATA, 94, -86, -28, 16370, -882, 127, , , , , 
5.87743e+06, IMU_DATA, 98, -99, -33, 16370, -886, 129, , , , , 
5.88223e+06, IMU_DATA, 93, -98, -26, 16366, -892, 119, , , , , 
5.88703e+06, IMU_DATA, 79, -90, -12, 16358, -884, 127, , , , , 
5.89183e+06, IMU_DATA, 87, -84, -9, 16353, -880, 138, , , , , 
5.89663e+06, IMU_DATA, 110, -97, -8, 16345, -888, 135, , , , , 
5.90143e+06, IMU_DATA, 110, -93, -9, 16348, -900, 112, , , , , 
5.90623e+06, IMU_DATA, 105, -78, -19, 16370, -875, 131, , , , , 
5.91103e+06, IMU_DATA, 97, -77, -18, 16354, -900, 144, , , , , 
5.91583e+06, IMU_DATA, 104, -99, -15, 16377, -891, 138, , , , , 
5.92063e+06, IMU_DATA, 117, -106, -25, 16341, -900, 124, , , , , 
5606209, IMG_DATA, , , , , , , , , , Image_00056 
5.92543e+06, IMU_DATA, 120, -101, -24, 16372, -895, 130, , , , , 
5.93023e+06, IMU_DATA, 119, -103, -16, 16368, -870, 131, , , , , 
5.93503e+06, IMU_DATA, 109, -94, -12, 16356, -889, 124, , , , , 
5.93983e+06, IMU_DATA, 105, -95, -11, 16359, -890, 135, , , , , 
5.94463e+06, IMU_DATA, 105, -109, -15, 16350, -901, 122, , , , , 
5.94943e+06, IMU_DATA, 106, -107, -22, 16350, -888, 146, , , , , 
5.95423e+06, IMU_DATA, 109, -89, -17, 16347, -896, 134, , , , , 
5.95903e+06, IMU_DATA, 102, -80, -19, 16345, -866, 132, , , , , 
5.96383e+06, IMU_DATA, 110, -108, -19, 16357, -867, 111, , , , , 
5.96863e+06, IMU_DATA, 107, -111, -21, 16351, -879, 129, , , , , 
5.97343e+06, IMU_DATA, 101, -113, -27, 16357, -895, 126, , , , , 
5.97823e+06, IMU_DATA, 94, -94, -26, 16363, -893, 125, , , , , 
5.98303e+06, IMU_DATA, 81, -75, -20, 16355, -899, 128, , , , , 
5.98783e+06, IMU_DATA, 90, -80, -19, 16364, -890, 140, , , , , 
5.99263e+06, IMU_DATA, 93, -82, -20, 16344, -894, 114, , , , , 
5.99743e+06, IMU_DATA, 98, -96, -22, 16362, -883, 139, , , , , 
6.00223e+06, IMU_DATA, 120, -104, -17, 16370, -874, 127, , , , , 
6.00703e+06, IMU_DATA, 100, -77, -9, 16381, -873, 145, , , , , 
6.01183e+06, IMU_DATA, 88, -81, -10, 16350, -873, 116, , , , , 
6.01663e+06, IMU_DATA, 99, -107, -9, 16373, -866, 137, , , , , 
6.02143e+06, IMU_DATA, 88, -105, -6, 16364, -877, 131, , , , , 
6.02623e+06, IMU_DATA, 96, -105, -20, 16358, -874, 135, , , , , 
5706207, IMG_DATA, , , , , , , , , , Image_00057 
6.03103e+06, IMU_DATA, 108, -102, -22, 16383, -880, 114, , , , , 
6.03583e+06, IMU_DATA, 98, -85, -6, 16369, -893, 121, , , , , 
6.04063e+06, IMU_DATA, 104, -100, 0, 16373, -881, 118, , , , , 
6.04543e+06, IMU_DATA, 108, -116, -9, 16368, -876, 106, , , , , 
6.05023e+06, IMU_DATA, 107, -105, -30, 16346, -872, 124, , , , , 
6.05503e+06, IMU_DATA, 98, -90, -25, 16367, -883, 133, , , , , 
6.05983e+06, IMU_DATA, 97, -87, -2, 16374, -871, 126, , , , , 
6.06463e+06, IMU_DATA, 98, -101, 2, 16367, -862, 129, , , , , 
6.06943e+06, IMU_DATA, 111, -109, -1, 16362, -893, 149, , , , , 
6.07423e+06, IMU_DATA, 122, -115, -3, 16354, -897, 130, , , , , 
6.07903e+06, IMU_DATA, 124, -114, -11, 16369, -883, 132, , , , , 
6.08383e+06, IMU_DATA, 113, -106, -14, 16343, -858, 133, , , , , 
6.08863e+06, IMU_DATA, 117, -108, -15, 16363, -888, 143, , , , , 
6.09343e+06, IMU_DATA, 115, -101, -15, 16350, -890, 129, , , , , 
6.09823e+06, IMU_DATA, 129, -118, -23, 16358, -881, 139, , , , , 
6.10303e+06, IMU_DATA, 134, -107, -31, 16375, -876, 138, , , , , 
6.10783e+06, IMU_DATA, 126, -93, -28, 16371, -881, 126, , , , , 
6.11263e+06, IMU_DATA, 139, -104, -27, 16367, -872, 108, , , , , 
6.11743e+06, IMU_DATA, 142, -125, -29, 16359, -856, 126, , , , , 
6.12223e+06, IMU_DATA, 118, -105, -20, 16355, -890, 126, , , , , 
6.12703e+06, IMU_DATA, 93, -69, -20, 16352, -885, 102, , , , , 
6.13183e+06, IMU_DATA, 97, -70, -20, 16344, -873, 107, , , , , 
5806218, IMG_DATA, , , , , , , , , , Image_00058 
6.13663e+06, IMU_DATA, 104, -92, -12, 16345, -882, 136, , , , , 
6.14143e+06, IMU_DATA, 91, -92, -10, 16346, -901, 135, , , , , 
6.14623e+06, IMU_DATA, 94, -93, -14, 16365, -883, 129, , , , , 
6.15103e+06, IMU_DATA, 102, -89, -21, 16369, -879, 123, , , , , 
6.15583e+06, IMU_DATA, 105, -101, -31, 16369, -902, 111, , , , , 
6.16063e+06, IMU_DATA, 99, -123, -33, 16354, -889, 129, , , , , 
6.16543e+06, IMU_DATA, 107, -123, -21, 16375, -881, 133, , , , , 
6.17023e+06, IMU_DATA, 118, -116, -17, 16363, -860, 129, , , , , 
6.17503e+06, IMU_DATA, 120, -117, -17, 16352, -882, 130, , , , , 
6.17983e+06, IMU_DATA, 111, -113, -22, 16371, -891, 134, , , , , 
6.18463e+06, IMU_DATA, 99, -85, -16, 16378, -887, 129, , , , , 
6.18943e+06, IMU_DATA, 87, -66, -13, 16350, -888, 137, , , , , 
6.19423e+06, IMU_DATA, 87, -64, -23, 16376, -874, 126, , , , , 
6.19903e+06, IMU_DATA, 83, -61, -21, 16373, -882, 124, , , , , 
6.20383e+06, IMU_DATA, 93, -80, -16, 16391, -882, 122, , , , , 
6.20863e+06, IMU_DATA, 107, -87, -23, 16378, -894, 126, , , , , 
6.21343e+06, IMU_DATA, 100, -82, -28, 16379, -871, 146, , , , , 
6.21823e+06, IMU_DATA, 89, -75, -22, 16367, -891, 121, , , , , 
6.22303e+06, IMU_DATA, 93, -87, -17, 16364, -885, 150, , , , , 
6.22783e+06, IMU_DATA, 105, -105, -23, 16375, -900, 125, , , , , 
6.23263e+06, IMU_DATA, 97, -97, -23, 16371, -868, 132, , , , , 
6.23743e+06, IMU_DATA, 116, -98, -19, 16383, -882, 126, , , , , 
5906214, IMG_DATA, , , , , , , , , , Image_00059 
6.24223e+06, IMU_DATA, 134, -116, -17, 16346, -897, 122, , , , , 
6.24703e+06, IMU_DATA, 124, -120, -15, 16360, -875, 135, , , , , 
6.25183e+06, IMU_DATA, 127, -105, -9, 16336, -880, 132, , , , , 
6.25663e+06, IMU_DATA, 128, -99, -11, 16339, -867, 129, , , , , 
6.26143e+06, IMU_DATA, 116, -96, -16, 16358, -871, 133, , , , , 
6.26623e+06, IMU_DATA, 118, -99, -24, 16352, -884, 113, , , , , 
6.27103e+06, IMU_DATA, 116, -96, -10, 16359, -898, 126, , , , , 
6.27583e+06, IMU_DATA, 109, -81, 4, 16359, -867, 127, , , , , 
6.28063e+06, IMU_DATA, 97, -79, 9, 16350, -890, 120, , , , , 
6.28543e+06, IMU_DATA, 103, -101, -1, 16356, -873, 122, , , , , 
6.29023e+06, IMU_DATA, 106, -88, -21, 16362, -881, 133, , , , , 
6.29503e+06, IMU_DATA, 116, -84, -29, 16391, -883, 120, , , , , 
6.29983e+06, IMU_DATA, 112, -97, -22, 16362, -885, 115, , , , , 
6.30463e+06, IMU_DATA, 107, -107, -22, 16344, -911, 124, , , , , 
6.30943e+06, IMU_DATA, 125, -113, -15, 16366, -890, 130, , , , , 
6.31423e+06, IMU_DATA, 128, -104, -9, 16358, -889, 130, , , , , 
6.31903e+06, IMU_DATA, 99, -75, -8, 16351, -888, 140, , , , , 
6.32383e+06, IMU_DATA, 102, -78, -12, 16354, -863, 126, , , , , 
6.32863e+06, IMU_DATA, 121, -102, -20, 16369, -882, 117, , , , , 
6.33343e+06, IMU_DATA, 113, -89, -25, 16364, -897, 138, , , , , 
6.33823e+06, IMU_DATA, 110, -85, -28, 16380, -879, 128, , , , , 
6.34303e+06, IMU_DATA, 114, -84, -28, 16362, -868, 133, , , , , 
6006218, IMG_DATA, , , , , , , , , , Image_00060 
6.34783e+06, IMU_DATA, 98, -91, -23, 16346, -892, 108, , , , , 
6.35263e+06, IMU_DATA, 74, -83, -14, 16351, -870, 121, , , , , 
6.35743e+06, IMU_DATA, 84, -80, -6, 16376, -902, 115, , , , , 
6.36223e+06, IMU_DATA, 103, -87, -8, 16350, -881, 146, , , , , 
6.36703e+06, IMU_DATA, 102, -102, -20, 16383, -883, 118, , , , , 
6.37183e+06, IMU_DATA, 92, -93, -22, 16369, -884, 130, , , , , 
6.37663e+06, IMU_DATA, 106, -83, -10, 16367, -894, 132, , , , , 
6.38143e+06, IMU_DATA, 119, -86, -11, 16348, -888, 121, , , , , 
6.38623e+06, IMU_DATA, 112, -88, -26, 16382, -892, 138, , , , , 
6.39103e+06, IMU_DATA, 90, -73, -16, 16355, -887, 124, , , , , 
6.39583e+06, IMU_DATA, 89, -77, -12, 16375, -888, 123, , , , , 
6.40063e+06, IMU_DATA, 103, -97, -20, 16375, -883, 119, , , , , 
6.40543e+06, IMU_DATA, 100, -91, -18, 16351, -892, 118, , , , , 
6.41023e+06, IMU_DATA, 94, -81, -15, 16374, -875, 111, , , , , 
6.41503e+06, IMU_DATA, 103, -101, -18, 16370, -890, 111, , , , , 
6.41983e+06, IMU_DATA, 94, -97, -22, 16370, -877, 126, , , , , 
6.42463e+06, IMU_DATA, 93, -82, -24, 16373, -868, 114, , , , , 
6.42943e+06, IMU_DATA, 109, -95, -20, 16384, -884, 108, , , , , 
6.43423e+06, IMU_DATA, 116, -99, -17, 16353, -854, 129, , , , , 
6.43903e+06, IMU_DATA, 125, -98, -26, 16357, -873, 138, , , , , 
6.44383e+06, IMU_DATA, 126, -97, -34, 16366, -877, 132, , , , , 
6.44863e+06, IMU_DATA, 129, -93, -23, 16343, -869, 129, , , , , 
6106210, IMG_DATA, , , , , , , , , , Image_00061 
6.45343e+06, IMU_DATA, 147, -119, -12, 16340, -884, 130, , , , , 
6.45823e+06, IMU_DATA, 141, -127, -15, 16349, -893, 154, , , , , 
6.46303e+06, IMU_DATA, 124, -116, -9, 16365, -869, 126, , , , , 
6.46783e+06, IMU_DATA, 112, -114, -1, 16364, -884, 116, , , , , 
6.47263e+06, IMU_DATA, 102, -112, -6, 16377, -884, 121, , , , , 
6.47743e+06, IMU_DATA, 96, -97, -8, 16346, -882, 116, , , , , 
6.48223e+06, IMU_DATA, 104, -93, -6, 16367, -872, 112, , , , , 
6.48703e+06, IMU_DATA, 110, -100, -6, 16362, -866, 126, , , , , 
6.49183e+06, IMU_DATA, 114, -105, -15, 16377, -871, 123, , , , , 
6.49663e+06, IMU_DATA, 116, -111, -24, 16383, -892, 114, , , , , 
6.50143e+06, IMU_DATA, 107, -105, -24, 16381, -887, 113, , , , , 
6.50623e+06, IMU_DATA, 91, -67, -5, 16377, -863, 106, , , , , 
6.51103e+06, IMU_DATA, 72, -50, -2, 16368, -865, 109, , , , , 
6.51583e+06, IMU_DATA, 88, -60, -13, 16363, -892, 134, , , , , 
6.52063e+06, IMU_DATA, 118, -88, -15, 16336, -876, 106, , , , , 
6.52543e+06, IMU_DATA, 115, -110, -11, 16349, -886, 113, , , , , 
6.53023e+06, IMU_DATA, 117, -107, -17, 16375, -883, 136, , , , , 
6.53503e+06, IMU_DATA, 107, -91, -13, 16381, -888, 144, , , , , 
6.53983e+06, IMU_DATA, 79, -84, -8, 16365, -871, 137, , , , , 
6.54463e+06, IMU_DATA, 86, -85, -20, 16352, -882, 135, , , , , 
6.54943e+06, IMU_DATA, 100, -82, -33, 16363, -888, 130, , , , , 
6.55423e+06, IMU_DATA, 98, -93, -25, 16349, -896, 140, , , , , 
6206219, IMG_DATA, , , , , , , , , , Image_00062 
6.55903e+06, IMU_DATA, 99, -113, -9, 16352, -867, 134, , , , , 
6.56383e+06, IMU_DATA, 101, -120, -8, 16373, -893, 111, , , , , 
6.56863e+06, IMU_DATA, 89, -102, -5, 16349, -882, 106, , , , , 
6.57343e+06, IMU_DATA, 108, -97, -14, 16354, -881, 107, , , , , 
6.57823e+06, IMU_DATA, 116, -110, -13, 16368, -873, 119, , , , , 
6.58303e+06, IMU_DATA, 114, -106, -7, 16368, -887, 114, , , , , 
6.58783e+06, IMU_DATA, 99, -92, -6, 16362, -901, 123, , , , , 
6.59263e+06, IMU_DATA, 90, -102, -13, 16362, -908, 130, , , , , 
6.59743e+06, IMU_DATA, 113, -105, -21, 16354, -886, 112, , , , , 
6.60223e+06, IMU_DATA, 118, -84, -26, 16367, -881, 108, , , , , 
6.60703e+06, IMU_DATA, 103, -65, -30, 16345, -869, 108, , , , , 
6.61183e+06, IMU_DATA, 108, -81, -28, 16359, -895, 114, , , , , 
6.61663e+06, IMU_DATA, 100, -86, -28, 16363, -879, 106, , , , , 
6.62143e+06, IMU_DATA, 83, -74, -18, 16376, -890, 129, , , , , 
6.62623e+06, IMU_DATA, 92, -94, -9, 16346, -876, 142, , , , , 
6.63103e+06, IMU_DATA, 98, -92, -13, 16347, -891, 131, , , , , 
6.63583e+06, IMU_DATA, 86, -86, -13, 16376, -887, 120, , , , , 
6.64063e+06, IMU_DATA, 102, -106, -13, 16363, -886, 117, , , , , 
6.64543e+06, IMU_DATA, 131, -121, -13, 16353, -868, 109, , , , , 
6.65023e+06, IMU_DATA, 132, -101, -14, 16362, -889, 120, , , , , 
6.65503e+06, IMU_DATA, 95, -71, -15, 16351, -885, 115, , , , , 
6.65983e+06, IMU_DATA, 101, -90, -14, 16381, -868, 120, , , , , 
6306199, IMG_DATA, , , , , , , , , , Image_00063 
6.66463e+06, IMU_DATA, 113, -85, 1, 16370, -874, 129, , , , , 
6.66943e+06, IMU_DATA, 109, -73, 0, 16339, -901, 122, , , , , 
6.67423e+06, IMU_DATA, 103, -83, -11, 16362, -898, 123, , , , , 
6.67903e+06, IMU_DATA, 101, -97, -9, 16373, -887, 97, , , , , 
6.68383e+06, IMU_DATA, 106, -93, -22, 16359, -897, 121, , , , , 
6.68863e+06, IMU_DATA, 109, -96, -36, 16369, -888, 114, , , , , 
6.69343e+06, IMU_DATA, 105, -98, -32, 16368, -879, 122, , , , , 
6.69823e+06, IMU_DATA, 96, -103, -17, 16352, -898, 127, , , , , 
6.70303e+06, IMU_DATA, 89, -86, -5, 16375, -871, 137, , , , , 
6.70783e+06, IMU_DATA, 99, -70, -6, 16387, -891, 138, , , , , 
6.71263e+06, IMU_DATA, 117, -64, -17, 16356, -904, 129, , , , , 
6.71743e+06, IMU_DATA, 111, -79, -15, 16338, -910, 144, , , , , 
6.72223e+06, IMU_DATA, 109, -90, -11, 16367, -900, 130, , , , , 
6.72703e+06, IMU_DATA, 126, -104, -11, 16359, -896, 118, , , , , 
6.73183e+06, IMU_DATA, 124, -96, -5, 16370, -895, 127, , , , , 
6.73663e+06, IMU_DATA, 123, -108, -4, 16357, -883, 129, , , , , 
6.74143e+06, IMU_DATA, 116, -113, -16, 16360, -858, 127, , , , , 
6.74623e+06, IMU_DATA, 112, -105, -23, 16359, -882, 128, , , , , 
6.75103e+06, IMU_DATA, 112, -93, -18, 16360, -883, 120, , , , , 
6.75583e+06, IMU_DATA, 109, -81, -12, 16352, -896, 111, , , , , 
6.76063e+06, IMU_DATA, 124, -100, -7, 16360, -896, 128, , , , , 
