Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
17, IMG_DATA, , , , , , , , , , Image_00000 
4.09522e+06, IMU_DATA, 99, -115, -6, -728, -16453, 740, , , , , 
4.10002e+06, IMU_DATA, 122, -130, -7, -701, -16448, 750, , , , , 
4.10482e+06, IMU_DATA, 125, -128, -7, -714, -16449, 738, , , , , 
4.10962e+06, IMU_DATA, 105, -118, -4, -699, -16458, 714, , , , , 
4.11442e+06, IMU_DATA, 97, -107, -5, -728, -16454, 747, , , , , 
4.11922e+06, IMU_DATA, 117, -124, -12, -701, -16422, 744, , , , , 
4.12402e+06, IMU_DATA, 116, -132, -11, -721, -16459, 758, , , , , 
4.12882e+06, IMU_DATA, 113, -140, -16, -736, -16457, 753, , , , , 
4.13362e+06, IMU_DATA, 115, -136, -18, -702, -16450, 737, , , , , 
3914337, IMG_DATA, , , , , , , , , , Image_00039 
4.13842e+06, IMU_DATA, 107, -156, -20, -722, -16448, 752, , , , , 
4.14322e+06, IMU_DATA, 121, -161, -19, -719, -16437, 755, , , , , 
4.14802e+06, IMU_DATA, 113, -139, -16, -704, -16463, 746, , , , , 
4.15282e+06, IMU_DATA, 97, -115, -24, -721, -16452, 733, , , , , 
4.15762e+06, IMU_DATA, 99, -115, -32, -732, -16440, 744, , , , , 
4.16242e+06, IMU_DATA, 101, -128, -26, -744, -16444, 737, , , , , 
4.16722e+06, IMU_DATA, 111, -121, -9, -726, -16465, 754, , , , , 
4.17202e+06, IMU_DATA, 125, -130, -10, -733, -16459, 748, , , , , 
4.17682e+06, IMU_DATA, 128, -142, -16, -732, -16425, 757, , , , , 
4.18162e+06, IMU_DATA, 116, -132, -4, -719, -16440, 744, , , , , 
4.18642e+06, IMU_DATA, 102, -124, -6, -708, -16442, 735, , , , , 
4.19122e+06, IMU_DATA, 90, -118, -14, -712, -16455, 748, , , , , 
4.19602e+06, IMU_DATA, 101, -144, -14, -732, -16446, 762, , , , , 
4.20082e+06, IMU_DATA, 126, -163, -14, -734, -16454, 740, , , , , 
4.20562e+06, IMU_DATA, 108, -129, -11, -763, -16451, 734, , , , , 
4.21042e+06, IMU_DATA, 101, -113, -13, -701, -16447, 747, , , , , 
4.21522e+06, IMU_DATA, 127, -139, -6, -730, -16461, 723, , , , , 
4.22002e+06, IMU_DATA, 157, -174, -9, -736, -16438, 762, , , , , 
4.22482e+06, IMU_DATA, 125, -157, -31, -725, -16440, 741, , , , , 
4.22962e+06, IMU_DATA, 101, -134, -32, -727, -16472, 743, , , , , 
4.23442e+06, IMU_DATA, 96, -119, -16, -731, -16450, 758, , , , , 
4.23922e+06, IMU_DATA, 100, -124, -10, -732, -16480, 743, , , , , 
4014335, IMG_DATA, , , , , , , , , , Image_00040 
4.24402e+06, IMU_DATA, 104, -119, -21, -726, -16455, 741, , , , , 
4.24882e+06, IMU_DATA, 96, -118, -19, -729, -16453, 752, , , , , 
4.25362e+06, IMU_DATA, 94, -134, -9, -731, -16450, 730, , , , , 
4.25842e+06, IMU_DATA, 92, -136, -14, -730, -16436, 759, , , , , 
4.26322e+06, IMU_DATA, 102, -133, -15, -721, -16456, 753, , , , , 
4.26802e+06, IMU_DATA, 105, -133, -16, -728, -16440, 743, , , , , 
4.27282e+06, IMU_DATA, 98, -130, -18, -732, -16470, 732, , , , , 
4.27762e+06, IMU_DATA, 101, -137, -26, -720, -16450, 744, , , , , 
4.28242e+06, IMU_DATA, 104, -128, -31, -718, -16466, 750, , , , , 
4.28722e+06, IMU_DATA, 120, -124, -36, -723, -16451, 731, , , , , 
4.29202e+06, IMU_DATA, 112, -115, -32, -708, -16461, 739, , , , , 
4.29682e+06, IMU_DATA, 77, -113, -20, -722, -16452, 735, , , , , 
4.30162e+06, IMU_DATA, 81, -127, -17, -745, -16472, 762, , , , , 
4.30642e+06, IMU_DATA, 98, -113, -11, -722, -16437, 735, , , , , 
4.31122e+06, IMU_DATA, 96, -110, -20, -744, -16453, 752, , , , , 
4.31602e+06, IMU_DATA, 102, -117, -24, -710, -16473, 736, , , , , 
4.32082e+06, IMU_DATA, 113, -135, -24, -726, -16476, 726, , , , , 
4.32562e+06, IMU_DATA, 121, -134, -30, -708, -16462, 742, , , , , 
4.33042e+06, IMU_DATA, 127, -127, -18, -723, -16476, 741, , , , , 
4.33522e+06, IMU_DATA, 129, -129, -19, -723, -16437, 748, , , , , 
4.34002e+06, IMU_DATA, 127, -130, -36, -732, -16449, 722, , , , , 
4.34482e+06, IMU_DATA, 130, -123, -33, -712, -16456, 724, , , , , 
4114350, IMG_DATA, , , , , , , , , , Image_00041 
4.34962e+06, IMU_DATA, 124, -127, -19, -715, -16452, 732, , , , , 
4.35442e+06, IMU_DATA, 115, -148, -17, -743, -16445, 744, , , , , 
4.35922e+06, IMU_DATA, 97, -147, -14, -721, -16430, 743, , , , , 
4.36402e+06, IMU_DATA, 90, -137, -17, -723, -16446, 768, , , , , 
4.36882e+06, IMU_DATA, 94, -123, -19, -734, -16444, 747, , , , , 
4.37362e+06, IMU_DATA, 110, -120, -16, -722, -16447, 757, , , , , 
4.37842e+06, IMU_DATA, 124, -121, -14, -719, -16451, 756, , , , , 
4.38322e+06, IMU_DATA, 121, -135, -15, -706, -16459, 748, , , , , 
4.38802e+06, IMU_DATA, 91, -127, -11, -706, -16435, 740, , , , , 
4.39282e+06, IMU_DATA, 97, -137, -14, -715, -16438, 750, , , , , 
4.39762e+06, IMU_DATA, 123, -158, -22, -725, -16445, 750, , , , , 
4.40242e+06, IMU_DATA, 95, -133, -13, -728, -16447, 745, , , , , 
4.40722e+06, IMU_DATA, 80, -104, -20, -733, -16445, 744, , , , , 
4.41202e+06, IMU_DATA, 86, -92, -29, -742, -16462, 737, , , , , 
4.41682e+06, IMU_DATA, 100, -118, -20, -714, -16433, 746, , , , , 
4.42162e+06, IMU_DATA, 102, -139, -19, -694, -16450, 738, , , , , 
4.42642e+06, IMU_DATA, 103, -149, -24, -724, -16454, 742, , , , , 
4.43122e+06, IMU_DATA, 103, -128, -21, -740, -16469, 777, , , , , 
4.43602e+06, IMU_DATA, 98, -108, -9, -731, -16461, 750, , , , , 
4.44082e+06, IMU_DATA, 107, -116, -16, -718, -16456, 740, , , , , 
4.44562e+06, IMU_DATA, 111, -131, -23, -729, -16460, 764, , , , , 
4.45042e+06, IMU_DATA, 104, -125, -18, -728, -16460, 754, , , , , 
4214361, IMG_DATA, , , , , , , , , , Image_00042 
4.45522e+06, IMU_DATA, 94, -129, -6, -738, -16446, 759, , , , , 
4.46002e+06, IMU_DATA, 99, -148, -10, -731, -16454, 740, , , , , 
4.46482e+06, IMU_DATA, 94, -132, -8, -720, -16447, 742, , , , , 
4.46962e+06, IMU_DATA, 89, -112, -4, -720, -16443, 736, , , , , 
4.47442e+06, IMU_DATA, 94, -120, -16, -735, -16453, 726, , , , , 
4.47922e+06, IMU_DATA, 114, -140, -26, -726, -16445, 734, , , , , 
4.48402e+06, IMU_DATA, 109, -136, -34, -753, -16443, 741, , , , , 
4.48882e+06, IMU_DATA, 105, -133, -32, -727, -16449, 739, , , , , 
4.49362e+06, IMU_DATA, 114, -157, -22, -696, -16432, 750, , , , , 
4.49842e+06, IMU_DATA, 119, -154, -9, -730, -16478, 754, , , , , 
4.50322e+06, IMU_DATA, 103, -127, -6, -755, -16469, 746, , , , , 
4.50802e+06, IMU_DATA, 102, -113, -11, -734, -16446, 744, , , , , 
4.51282e+06, IMU_DATA, 104, -112, -16, -748, -16452, 734, , , , , 
4.51762e+06, IMU_DATA, 110, -130, -18, -738, -16442, 732, , , , , 
4.52242e+06, IMU_DATA, 100, -125, -12, -708, -16460, 727, , , , , 
4.52722e+06, IMU_DATA, 98, -114, -8, -718, -16452, 740, , , , , 
4.53202e+06, IMU_DATA, 110, -130, -16, -718, -16444, 736, , , , , 
4.53682e+06, IMU_DATA, 118, -145, -28, -706, -16446, 727, , , , , 
4.54162e+06, IMU_DATA, 123, -144, -32, -713, -16450, 744, , , , , 
4.54642e+06, IMU_DATA, 125, -130, -30, -727, -16437, 755, , , , , 
4.55122e+06, IMU_DATA, 122, -119, -28, -727, -16444, 750, , , , , 
4.55602e+06, IMU_DATA, 127, -133, -17, -698, -16442, 750, , , , , 
4314343, IMG_DATA, , , , , , , , , , Image_00043 
4.56082e+06, IMU_DATA, 111, -136, -1, -735, -16458, 750, , , , , 
4.56562e+06, IMU_DATA, 106, -114, 4, -700, -16443, 747, , , , , 
4.57042e+06, IMU_DATA, 113, -108, -3, -716, -16453, 753, , , , , 
4.57522e+06, IMU_DATA, 132, -117, -3, -750, -16440, 741, , , , , 
4.58002e+06, IMU_DATA, 132, -131, -5, -738, -16446, 735, , , , , 
4.58482e+06, IMU_DATA, 109, -132, -9, -723, -16448, 750, , , , , 
4.58962e+06, IMU_DATA, 101, -132, -17, -712, -16447, 745, , , , , 
4.59442e+06, IMU_DATA, 104, -139, -19, -733, -16454, 757, , , , , 
4.59922e+06, IMU_DATA, 106, -132, -14, -710, -16454, 730, , , , , 
4.60402e+06, IMU_DATA, 108, -113, -4, -705, -16451, 740, , , , , 
4.60882e+06, IMU_DATA, 111, -113, -2, -714, -16461, 738, , , , , 
4.61362e+06, IMU_DATA, 92, -103, -10, -710, -16447, 743, , , , , 
4.61842e+06, IMU_DATA, 76, -95, -10, -730, -16447, 745, , , , , 
4.62322e+06, IMU_DATA, 70, -107, -2, -712, -16464, 732, , , , , 
4.62802e+06, IMU_DATA, 75, -125, 3, -729, -16443, 737, , , , , 
4.63282e+06, IMU_DATA, 83, -124, -10, -728, -16438, 744, , , , , 
4.63762e+06, IMU_DATA, 94, -123, -21, -757, -16459, 728, , , , , 
4.64242e+06, IMU_DATA, 91, -111, -14, -730, -16470, 752, , , , , 
4.64722e+06, IMU_DATA, 83, -119, -6, -733, -16416, 725, , , , , 
4.65202e+06, IMU_DATA, 77, -129, -16, -731, -16466, 740, , , , , 
4.65682e+06, IMU_DATA, 88, -138, -24, -733, -16456, 749, , , , , 
4.66162e+06, IMU_DATA, 90, -125, -21, -728, -16458, 752, , , , , 
4414343, IMG_DATA, , , , , , , , , , Image_00044 
4.66642e+06, IMU_DATA, 97, -117, -15, -723, -16440, 746, , , , , 
4.67122e+06, IMU_DATA, 105, -128, -12, -727, -16454, 732, , , , , 
4.67602e+06, IMU_DATA, 100, -128, -13, -729, -16473, 750, , , , , 
4.68082e+06, IMU_DATA, 94, -127, -13, -738, -16436, 754, , , , , 
4.68562e+06, IMU_DATA, 108, -126, -19, -707, -16430, 726, , , , , 
4.69042e+06, IMU_DATA, 115, -131, -26, -734, -16438, 746, , , , , 
4.69522e+06, IMU_DATA, 112, -139, -26, -722, -16452, 744, , , , , 
4.70002e+06, IMU_DATA, 111, -137, -26, -723, -16461, 737, , , , , 
4.70482e+06, IMU_DATA, 105, -137, -17, -731, -16450, 735, , , , , 
4.70962e+06, IMU_DATA, 105, -140, -7, -732, -16441, 771, , , , , 
4.71442e+06, IMU_DATA, 99, -119, -10, -708, -16443, 748, , , , , 
4.71922e+06, IMU_DATA, 85, -95, -11, -710, -16438, 740, , , , , 
4.72402e+06, IMU_DATA, 96, -112, -7, -725, -16460, 754, , , , , 
4.72882e+06, IMU_DATA, 113, -132, -14, -724, -16456, 735, , , , , 
4.73362e+06, IMU_DATA, 110, -128, -18, -715, -16467, 731, , , , , 
4.73842e+06, IMU_DATA, 97, -122, -23, -712, -16455, 729, , , , , 
4.74322e+06, IMU_DATA, 108, -127, -23, -752, -16453, 753, , , , , 
4.74802e+06, IMU_DATA, 141, -152, -21, -726, -16452, 750, , , , , 
4.75282e+06, IMU_DATA, 132, -134, -19, -722, -16456, 754, , , , , 
4.75762e+06, IMU_DATA, 98, -113, -22, -740, -16438, 748, , , , , 
4.76242e+06, IMU_DATA, 70, -119, -19, -730, -16456, 763, , , , , 
4.76722e+06, IMU_DATA, 71, -122, -21, -701, -16407, 751, , , , , 
4514333, IMG_DATA, , , , , , , , , , Image_00045 
4.77202e+06, IMU_DATA, 84, -108, -22, -735, -16438, 736, , , , , 
4.77682e+06, IMU_DATA, 91, -113, -18, -744, -16455, 739, , , , , 
4.78162e+06, IMU_DATA, 103, -132, -23, -709, -16451, 746, , , , , 
4.78642e+06, IMU_DATA, 122, -141, -26, -722, -16433, 754, , , , , 
4.79122e+06, IMU_DATA, 124, -146, -31, -730, -16439, 754, , , , , 
4.79602e+06, IMU_DATA, 112, -144, -31, -726, -16445, 741, , , , , 
4.80082e+06, IMU_DATA, 103, -137, -27, -711, -16454, 739, , , , , 
4.80562e+06, IMU_DATA, 101, -135, -14, -707, -16460, 746, , , , , 
4.81042e+06, IMU_DATA, 85, -113, -2, -744, -16441, 754, , , , , 
4.81522e+06, IMU_DATA, 93, -117, -3, -713, -16454, 727, , , , , 
4.82002e+06, IMU_DATA, 109, -131, -6, -729, -16438, 727, , , , , 
4.82482e+06, IMU_DATA, 114, -143, -6, -718, -16460, 758, , , , , 
4.82962e+06, IMU_DATA, 114, -141, -13, -704, -16461, 738, , , , , 
4.83442e+06, IMU_DATA, 104, -127, -15, -729, -16460, 726, , , , , 
4.83922e+06, IMU_DATA, 100, -141, -22, -722, -16455, 734, , , , , 
4.84402e+06, IMU_DATA, 98, -161, -19, -738, -16454, 752, , , , , 
4.84882e+06, IMU_DATA, 117, -174, -16, -733, -16462, 755, , , , , 
4.85362e+06, IMU_DATA, 118, -145, -18, -731, -16429, 733, , , , , 
4.85842e+06, IMU_DATA, 127, -137, -12, -716, -16449, 738, , , , , 
4.86322e+06, IMU_DATA, 110, -132, -18, -711, -16454, 755, , , , , 
4.86802e+06, IMU_DATA, 105, -125, -23, -741, -16456, 744, , , , , 
4.87282e+06, IMU_DATA, 119, -129, -22, -712, -16464, 763, , , , , 
4614358, IMG_DATA, , , , , , , , , , Image_00046 
4.87762e+06, IMU_DATA, 103, -122, -29, -730, -16441, 751, , , , , 
4.88242e+06, IMU_DATA, 94, -110, -31, -742, -16452, 738, , , , , 
4.88722e+06, IMU_DATA, 96, -126, -35, -724, -16450, 731, , , , , 
4.89202e+06, IMU_DATA, 96, -135, -27, -757, -16444, 730, , , , , 
4.89682e+06, IMU_DATA, 98, -142, -13, -736, -16452, 748, , , , , 
4.90162e+06, IMU_DATA, 96, -135, -11, -714, -16440, 756, , , , , 
4.90642e+06, IMU_DATA, 104, -129, -21, -713, -16431, 760, , , , , 
4.91122e+06, IMU_DATA, 108, -142, -15, -706, -16446, 742, , , , , 
4.91602e+06, IMU_DATA, 110, -150, -11, -730, -16463, 737, , , , , 
4.92082e+06, IMU_DATA, 105, -130, -13, -712, -16444, 740, , , , , 
4.92562e+06, IMU_DATA, 100, -117, -16, -723, -16448, 748, , , , , 
4.93042e+06, IMU_DATA, 104, -135, -14, -710, -16450, 741, , , , , 
4.93522e+06, IMU_DATA, 90, -132, -10, -718, -16447, 759, , , , , 
4.94002e+06, IMU_DATA, 88, -106, -8, -726, -16437, 749, , , , , 
4.94482e+06, IMU_DATA, 108, -114, -13, -730, -16453, 741, , , , , 
4.94962e+06, IMU_DATA, 118, -130, -23, -705, -16458, 740, , , , , 
4.95442e+06, IMU_DATA, 110, -127, -33, -725, -16459, 746, , , , , 
4.95922e+06, IMU_DATA, 113, -133, -36, -725, -16467, 753, , , , , 
4.96402e+06, IMU_DATA, 115, -137, -25, -725, -16450, 734, , , , , 
4.96882e+06, IMU_DATA, 114, -148, -12, -733, -16447, 758, , , , , 
4.97362e+06, IMU_DATA, 116, -143, -14, -736, -16453, 763, , , , , 
4.97842e+06, IMU_DATA, 106, -108, -13, -721, -16437, 738, , , , , 
4714345, IMG_DATA, , , , , , , , , , Image_00047 
4.98322e+06, IMU_DATA, 94, -93, -7, -725, -16447, 743, , , , , 
4.98802e+06, IMU_DATA, 97, -111, -8, -732, -16432, 746, , , , , 
4.99282e+06, IMU_DATA, 108, -129, -14, -723, -16440, 746, , , , , 
4.99762e+06, IMU_DATA, 115, -122, -11, -722, -16434, 746, , , , , 
5.00242e+06, IMU_DATA, 114, -130, -13, -724, -16444, 745, , , , , 
5.00722e+06, IMU_DATA, 104, -127, -24, -727, -16434, 736, , , , , 
5.01202e+06, IMU_DATA, 101, -117, -30, -714, -16448, 744, , , , , 
5.01682e+06, IMU_DATA, 118, -118, -14, -710, -16447, 745, , , , , 
5.02162e+06, IMU_DATA, 132, -142, -13, -734, -16434, 760, , , , , 
5.02642e+06, IMU_DATA, 123, -150, -22, -728, -16438, 742, , , , , 
5.03122e+06, IMU_DATA, 123, -144, -19, -712, -16449, 758, , , , , 
5.03602e+06, IMU_DATA, 119, -127, -17, -728, -16435, 742, , , , , 
5.04082e+06, IMU_DATA, 107, -130, -25, -752, -16474, 748, , , , , 
5.04562e+06, IMU_DATA, 89, -127, -16, -722, -16457, 737, , , , , 
5.05042e+06, IMU_DATA, 95, -119, -7, -699, -16441, 736, , , , , 
5.05522e+06, IMU_DATA, 106, -121, -12, -736, -16452, 731, , , , , 
5.06002e+06, IMU_DATA, 125, -148, -18, -732, -16445, 749, , , , , 
5.06482e+06, IMU_DATA, 138, -151, -24, -714, -16446, 746, , , , , 
5.06962e+06, IMU_DATA, 124, -125, -25, -746, -16451, 744, , , , , 
5.07442e+06, IMU_DATA, 114, -107, -20, -742, -16450, 759, , , , , 
5.07922e+06, IMU_DATA, 103, -111, -12, -725, -16455, 748, , , , , 
5.08402e+06, IMU_DATA, 94, -120, -18, -740, -16440, 762, , , , , 
4814348, IMG_DATA, , , , , , , , , , Image_00048 
5.08882e+06, IMU_DATA, 80, -115, -19, -718, -16449, 752, , , , , 
5.09362e+06, IMU_DATA, 82, -113, -25, -735, -16452, 742, , , , , 
5.09842e+06, IMU_DATA, 101, -129, -24, -736, -16450, 745, , , , , 
5.10322e+06, IMU_DATA, 105, -137, -15, -742, -16450, 753, , , , , 
5.10802e+06, IMU_DATA, 106, -133, -9, -722, -16452, 746, , , , , 
5.11282e+06, IMU_DATA, 109, -125, -7, -719, -16447, 754, , , , , 
5.11762e+06, IMU_DATA, 120, -123, -12, -728, -16474, 748, , , , , 
5.12242e+06, IMU_DATA, 116, -125, -12, -727, -16441, 751, , , , , 
5.12722e+06, IMU_DATA, 110, -135, -19, -702, -16444, 747, , , , , 
5.13202e+06, IMU_DATA, 117, -153, -24, -697, -16464, 725, , , , , 
5.13682e+06, IMU_DATA, 108, -128, -18, -716, -16465, 756, , , , , 
5.14162e+06, IMU_DATA, 101, -105, -23, -725, -16436, 758, , , , , 
5.14642e+06, IMU_DATA, 105, -111, -21, -741, -16459, 751, , , , , 
5.15122e+06, IMU_DATA, 89, -117, -19, -732, -16467, 735, , , , , 
5.15602e+06, IMU_DATA, 71, -110, -11, -733, -16442, 719, , , , , 
5.16082e+06, IMU_DATA, 70, -103, -1, -742, -16439, 720, , , , , 
5.16562e+06, IMU_DATA, 82, -98, -4, -696, -16456, 740, , , , , 
5.17042e+06, IMU_DATA, 81, -117, -6, -730, -16426, 766, , , , , 
5.17522e+06, IMU_DATA, 86, -118, -12, -721, -16438, 744, , , , , 
5.18002e+06, IMU_DATA, 96, -111, -4, -714, -16444, 737, , , , , 
5.18482e+06, IMU_DATA, 100, -112, 4, -759, -16467, 714, , , , , 
5.18962e+06, IMU_DATA, 93, -113, -2, -713, -16445, 725, , , , , 
4914336, IMG_DATA, , , , , , , , , , Image_00049 
5.19442e+06, IMU_DATA, 95, -123, -12, -699, -16434, 739, , , , , 
5.19922e+06, IMU_DATA, 101, -131, -13, -719, -16452, 739, , , , , 
5.20402e+06, IMU_DATA, 113, -128, -16, -707, -16452, 751, , , , , 
5.20882e+06, IMU_DATA, 121, -122, -20, -731, -16447, 742, , , , , 
5.21362e+06, IMU_DATA, 114, -132, -25, -735, -16455, 762, , , , , 
5.21842e+06, IMU_DATA, 111, -138, -23, -742, -16443, 744, , , , , 
5.22322e+06, IMU_DATA, 110, -130, -19, -720, -16446, 772, , , , , 
5.22802e+06, IMU_DATA, 111, -139, -21, -733, -16431, 749, , , , , 
5.23282e+06, IMU_DATA, 89, -138, -16, -721, -16455, 742, , , , , 
5.23762e+06, IMU_DATA, 65, -100, -17, -733, -16436, 745, , , , , 
5.24242e+06, IMU_DATA, 74, -87, -25, -745, -16462, 742, , , , , 
5.24722e+06, IMU_DATA, 78, -109, -24, -729, -16449, 735, , , , , 
5.25202e+06, IMU_DATA, 89, -127, -14, -718, -16437, 759, , , , , 
5.25682e+06, IMU_DATA, 112, -141, -15, -741, -16447, 744, , , , , 
5.26162e+06, IMU_DATA, 148, -158, -24, -717, -16443, 744, , , , , 
5.26642e+06, IMU_DATA, 125, -135, -12, -726, -16457, 748, , , , , 
5.27122e+06, IMU_DATA, 104, -117, -3, -738, -16447, 753, , , , , 
5.27602e+06, IMU_DATA, 109, -137, -17, -716, -16458, 735, , , , , 
5.28082e+06, IMU_DATA, 129, -153, -26, -720, -16440, 747, , , , , 
5.28562e+06, IMU_DATA, 145, -157, -17, -710, -16436, 756, , , , , 
5.29042e+06, IMU_DATA, 122, -142, -5, -754, -16438, 764, , , , , 
5.29522e+06, IMU_DATA, 116, -131, -8, -721, -16442, 740, , , , , 
5014360, IMG_DATA, , , , , , , , , , Image_00050 
5.30002e+06, IMU_DATA, 120, -119, -10, -732, -16478, 739, , , , , 
5.30482e+06, IMU_DATA, 116, -118, -7, -738, -16466, 732, , , , , 
5.30962e+06, IMU_DATA, 109, -142, -8, -736, -16461, 742, , , , , 
5.31442e+06, IMU_DATA, 115, -150, -12, -720, -16449, 766, , , , , 
5.31922e+06, IMU_DATA, 129, -144, -16, -719, -16439, 745, , , , , 
5.32402e+06, IMU_DATA, 126, -146, -17, -728, -16454, 752, , , , , 
5.32882e+06, IMU_DATA, 108, -140, -15, -722, -16430, 750, , , , , 
5.33362e+06, IMU_DATA, 105, -131, -9, -727, -16415, 749, , , , , 
5.33842e+06, IMU_DATA, 121, -117, -8, -722, -16434, 754, , , , , 
5.34322e+06, IMU_DATA, 116, -120, -20, -729, -16428, 750, , , , , 
5.34802e+06, IMU_DATA, 93, -114, -23, -717, -16454, 757, , , , , 
5.35282e+06, IMU_DATA, 91, -100, -14, -720, -16469, 765, , , , , 
5.35762e+06, IMU_DATA, 96, -107, -17, -718, -16461, 746, , , , , 
5.36242e+06, IMU_DATA, 98, -116, -17, -726, -16438, 754, , , , , 
5.36722e+06, IMU_DATA, 94, -122, -29, -734, -16444, 744, , , , , 
5.37202e+06, IMU_DATA, 98, -135, -50, -733, -16459, 728, , , , , 
5.37682e+06, IMU_DATA, 103, -125, -43, -716, -16441, 748, , , , , 
5.38162e+06, IMU_DATA, 112, -118, -31, -720, -16428, 728, , , , , 
5.38642e+06, IMU_DATA, 108, -123, -17, -734, -16457, 738, , , , , 
5.39122e+06, IMU_DATA, 95, -124, -7, -737, -16462, 753, , , , , 
5.39602e+06, IMU_DATA, 84, -125, -17, -732, -16442, 753, , , , , 
5.40082e+06, IMU_DATA, 85, -123, -20, -722, -16449, 732, , , , , 
5114333, IMG_DATA, , , , , , , , , , Image_00051 
5.40562e+06, IMU_DATA, 89, -107, -9, -722, -16440, 759, , , , , 
5.41042e+06, IMU_DATA, 87, -107, -6, -708, -16452, 749, , , , , 
5.41522e+06, IMU_DATA, 97, -124, -10, -715, -16457, 733, , , , , 
5.42002e+06, IMU_DATA, 106, -135, -13, -716, -16454, 743, , , , , 
5.42482e+06, IMU_DATA, 113, -138, -17, -740, -16426, 730, , , , , 
5.42962e+06, IMU_DATA, 109, -130, -16, -732, -16458, 735, , , , , 
5.43442e+06, IMU_DATA, 106, -132, -16, -703, -16456, 753, , , , , 
5.43922e+06, IMU_DATA, 110, -139, -13, -721, -16444, 736, , , , , 
5.44402e+06, IMU_DATA, 107, -140, -22, -712, -16453, 760, , , , , 
5.44882e+06, IMU_DATA, 93, -135, -24, -716, -16436, 749, , , , , 
5.45362e+06, IMU_DATA, 101, -135, -19, -727, -16452, 736, , , , , 
5.45842e+06, IMU_DATA, 100, -120, -13, -695, -16450, 746, , , , , 
5.46322e+06, IMU_DATA, 93, -111, 0, -722, -16446, 752, , , , , 
5.46802e+06, IMU_DATA, 97, -127, -7, -727, -16452, 748, , , , , 
5.47282e+06, IMU_DATA, 119, -148, -13, -700, -16448, 734, , , , , 
5.47762e+06, IMU_DATA, 124, -142, -10, -713, -16464, 749, , , , , 
5.48242e+06, IMU_DATA, 96, -110, -11, -707, -16452, 749, , , , , 
5.48722e+06, IMU_DATA, 82, -111, -21, -722, -16453, 755, , , , , 
5.49202e+06, IMU_DATA, 115, -141, -29, -715, -16455, 746, , , , , 
5.49682e+06, IMU_DATA, 138, -151, -35, -710, -16441, 719, , , , , 
5.50162e+06, IMU_DATA, 143, -162, -36, -738, -16433, 749, , , , , 
5.50642e+06, IMU_DATA, 121, -147, -27, -740, -16446, 748, , , , , 
5214340, IMG_DATA, , , , , , , , , , Image_00052 
5.51122e+06, IMU_DATA, 86, -108, -24, -715, -16459, 743, , , , , 
5.51602e+06, IMU_DATA, 73, -88, -21, -722, -16456, 753, , , , , 
5.52082e+06, IMU_DATA, 77, -104, -19, -726, -16450, 769, , , , , 
5.52562e+06, IMU_DATA, 96, -128, -17, -710, -16459, 766, , , , , 
5.53042e+06, IMU_DATA, 106, -131, -16, -696, -16447, 748, , , , , 
5.53522e+06, IMU_DATA, 105, -138, -16, -733, -16466, 749, , , , , 
5.54002e+06, IMU_DATA, 103, -149, -23, -734, -16448, 732, , , , , 
5.54482e+06, IMU_DATA, 115, -143, -16, -732, -16432, 755, , , , , 
5.54962e+06, IMU_DATA, 108, -139, -13, -727, -16457, 751, , , , , 
5.55442e+06, IMU_DATA, 96, -129, -19, -724, -16467, 738, , , , , 
5.55922e+06, IMU_DATA, 88, -128, -22, -718, -16473, 756, , , , , 
5.56402e+06, IMU_DATA, 96, -144, -24, -747, -16445, 748, , , , , 
5.56882e+06, IMU_DATA, 118, -148, -29, -731, -16440, 759, , , , , 
5.57362e+06, IMU_DATA, 111, -117, -21, -722, -16469, 751, , , , , 
5.57842e+06, IMU_DATA, 90, -95, -14, -700, -16454, 746, , , , , 
5.58322e+06, IMU_DATA, 71, -100, -10, -708, -16438, 745, , , , , 
5.58802e+06, IMU_DATA, 80, -120, -20, -726, -16441, 733, , , , , 
5.59282e+06, IMU_DATA, 105, -156, -33, -731, -16458, 755, , , , , 
5.59762e+06, IMU_DATA, 103, -153, -26, -730, -16461, 739, , , , , 
5.60242e+06, IMU_DATA, 111, -121, -11, -719, -16440, 736, , , , , 
5.60722e+06, IMU_DATA, 108, -103, 12, -721, -16450, 730, , , , , 
5.61202e+06, IMU_DATA, 97, -120, 19, -722, -16476, 740, , , , , 
5314350, IMG_DATA, , , , , , , , , , Image_00053 
5.61682e+06, IMU_DATA, 105, -124, 8, -717, -16439, 751, , , , , 
5.62162e+06, IMU_DATA, 108, -109, -9, -746, -16452, 748, , , , , 
5.62642e+06, IMU_DATA, 124, -121, -23, -736, -16447, 759, , , , , 
5.63122e+06, IMU_DATA, 131, -138, -19, -735, -16434, 761, , , , , 
5.63602e+06, IMU_DATA, 120, -140, -14, -730, -16438, 750, , , , , 
5.64082e+06, IMU_DATA, 113, -144, -12, -711, -16465, 739, , , , , 
5.64562e+06, IMU_DATA, 114, -135, -11, -712, -16453, 745, , , , , 
5.65042e+06, IMU_DATA, 115, -113, -22, -727, -16454, 740, , , , , 
5.65522e+06, IMU_DATA, 101, -106, -20, -730, -16443, 775, , , , , 
5.66002e+06, IMU_DATA, 83, -112, -14, -700, -16418, 730, , , , , 
5.66482e+06, IMU_DATA, 75, -107, -18, -725, -16444, 729, , , , , 
