Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
15.8096, IMU_DATA, -10.3425, -0.756875, 0.511875, 16396, -538, -330, , , , , 
15.8144, IMU_DATA, -10.5612, -0.581875, 0.398125, 16363, -574, -290, , , , , 
15.8192, IMU_DATA, -10.64, -0.599375, 0.275625, 16328, -607, -305, , , , , 
15.824, IMU_DATA, -10.7144, -0.60375, 0.27125, 16339, -594, -287, , , , , 
15.8288, IMU_DATA, -10.7756, -0.69125, 0.14875, 16362, -581, -298, , , , , 
15.8336, IMU_DATA, -10.9112, -0.625625, 0.004375, 16406, -587, -302, , , , , 
15.8384, IMU_DATA, -10.9287, -0.6125, -0.105, 16443, -543, -293, , , , , 
15.8432, IMU_DATA, -10.9594, -0.739375, -0.231875, 16469, -429, -338, , , , , 
15.848, IMU_DATA, -11.06, -0.7875, -0.42, 16433, -395, -325, , , , , 
15.0065, IMG_DATA, , , , , , , , , , Image_00150 
15.8528, IMU_DATA, -11.2569, -0.686875, -0.503125, 16417, -330, -302, , , , , 
15.8576, IMU_DATA, -11.3181, -0.63, -0.55125, 16391, -230, -320, , , , , 
15.8624, IMU_DATA, -11.3706, -0.60375, -0.58625, 16292, -136, -341, , , , , 
15.8672, IMU_DATA, -11.4231, -0.581875, -0.53375, 16330, -80, -363, , , , , 
15.872, IMU_DATA, -11.4144, -0.581875, -0.433125, 16328, -40, -346, , , , , 
15.8768, IMU_DATA, -11.41, -0.53375, -0.30625, 16348, 21, -359, , , , , 
15.8816, IMU_DATA, -11.5106, -0.455, -0.16625, 16394, 26, -315, , , , , 
15.8864, IMU_DATA, -11.6069, -0.363125, -0.065625, 16386, 75, -294, , , , , 
15.8912, IMU_DATA, -11.6025, -0.336875, 0.056875, 16439, 65, -281, , , , , 
15.896, IMU_DATA, -11.5587, -0.42875, 0.231875, 16400, 12, -208, , , , , 
15.9008, IMU_DATA, -11.5544, -0.49, 0.371875, 16418, -6, -200, , , , , 
15.9056, IMU_DATA, -11.5631, -0.4725, 0.503125, 16404, -41, -198, , , , , 
15.9104, IMU_DATA, -11.6375, -0.44625, 0.634375, 16400, -109, -159, , , , , 
15.9152, IMU_DATA, -11.6287, -0.48125, 0.713125, 16385, -177, -148, , , , , 
15.92, IMU_DATA, -11.6462, -0.42875, 0.783125, 16342, -248, -166, , , , , 
15.9248, IMU_DATA, -11.6637, -0.46375, 0.805, 16353, -286, -170, , , , , 
15.9296, IMU_DATA, -11.6287, -0.65625, 0.748125, 16337, -360, -143, , , , , 
15.9344, IMU_DATA, -11.62, -0.853125, 0.7175, 16354, -401, -184, , , , , 
15.9392, IMU_DATA, -11.7337, -0.74375, 0.70875, 16384, -476, -199, , , , , 
15.944, IMU_DATA, -11.6681, -0.695625, 0.62125, 16402, -506, -186, , , , , 
15.9488, IMU_DATA, -11.7512, -0.65625, 0.555625, 16421, -515, -234, , , , , 
15.9536, IMU_DATA, -11.8562, -0.634375, 0.459375, 16402, -513, -248, , , , , 
15.1065, IMG_DATA, , , , , , , , , , Image_00151 
15.9584, IMU_DATA, -11.9, -0.651875, 0.345625, 16391, -506, -228, , , , , 
15.9632, IMU_DATA, -11.8431, -0.7525, 0.2275, 16389, -465, -248, , , , , 
15.968, IMU_DATA, -11.7512, -0.8575, 0.11375, 16369, -471, -246, , , , , 
15.9728, IMU_DATA, -11.7119, -0.826875, 0.02625, 16364, -417, -266, , , , , 
15.9776, IMU_DATA, -11.6681, -0.800625, -0.07, 16367, -369, -290, , , , , 
15.9824, IMU_DATA, -11.6419, -0.818125, -0.14875, 16381, -272, -276, , , , , 
15.9872, IMU_DATA, -11.6156, -0.809375, -0.18375, 16366, -231, -302, , , , , 
15.992, IMU_DATA, -11.5544, -0.79625, -0.1575, 16414, -192, -300, , , , , 
15.9968, IMU_DATA, -11.5325, -0.783125, -0.07875, 16386, -142, -311, , , , , 
16.0016, IMU_DATA, -11.585, -0.721875, 0.065625, 16373, -124, -290, , , , , 
16.0064, IMU_DATA, -11.6637, -0.62125, 0.188125, 16377, -130, -285, , , , , 
16.0112, IMU_DATA, -11.6769, -0.70875, 0.27125, 16373, -168, -246, , , , , 
16.016, IMU_DATA, -11.7075, -0.7525, 0.345625, 16358, -219, -286, , , , , 
16.0208, IMU_DATA, -11.6944, -0.739375, 0.398125, 16345, -293, -259, , , , , 
16.0256, IMU_DATA, -11.8212, -0.695625, 0.433125, 16381, -332, -279, , , , , 
16.0304, IMU_DATA, -11.9525, -0.765625, 0.455, 16354, -393, -254, , , , , 
16.0352, IMU_DATA, -12.1844, -0.665, 0.4025, 16375, -417, -292, , , , , 
16.04, IMU_DATA, -12.3244, -0.69125, 0.385, 16436, -520, -300, , , , , 
16.0448, IMU_DATA, -12.4381, -0.6825, 0.42, 16452, -541, -294, , , , , 
16.0496, IMU_DATA, -12.6744, -0.6125, 0.315, 16455, -589, -338, , , , , 
16.0544, IMU_DATA, -12.845, -0.721875, 0.14875, 16392, -574, -292, , , , , 
16.0592, IMU_DATA, -12.9325, -0.739375, 0.030625, 16401, -553, -307, , , , , 
15.2065, IMG_DATA, , , , , , , , , , Image_00152 
16.064, IMU_DATA, -12.9894, -0.6825, -0.109375, 16370, -428, -340, , , , , 
16.0688, IMU_DATA, -13.1775, -0.69125, -0.258125, 16412, -442, -373, , , , , 
16.0736, IMU_DATA, -13.3262, -0.660625, -0.28, 16419, -417, -332, , , , , 
16.0784, IMU_DATA, -13.335, -0.634375, -0.468125, 16343, -256, -410, , , , , 
16.0832, IMU_DATA, -13.4225, -0.62125, -0.686875, 16345, -199, -414, , , , , 
16.088, IMU_DATA, -13.475, -0.525, -0.6825, 16335, -166, -277, , , , , 
16.0928, IMU_DATA, -13.4312, -0.42875, -0.6825, 16291, 127, -344, , , , , 
16.0976, IMU_DATA, -13.3656, -0.503125, -0.72625, 16334, 197, -331, , , , , 
16.1024, IMU_DATA, -13.44, -0.476875, -0.389375, 16482, 120, -294, , , , , 
16.1072, IMU_DATA, -13.4094, -0.380625, -0.135625, 16468, 307, -243, , , , , 
16.112, IMU_DATA, -13.2694, -0.424375, -0.091875, 16450, 279, -338, , , , , 
16.1168, IMU_DATA, -13.3262, -0.4025, 0.14, 16400, 248, -196, , , , , 
16.1216, IMU_DATA, -13.3087, -0.46375, 0.354375, 16273, 320, -163, , , , , 
16.1264, IMU_DATA, -13.1337, -0.564375, 0.616875, 16311, 145, -315, , , , , 
16.1312, IMU_DATA, -13.0287, -0.651875, 1.05, 16328, -28, -167, , , , , 
16.136, IMU_DATA, -13.1119, -0.546875, 1.28625, 16402, -16, -205, , , , , 
16.1408, IMU_DATA, -12.9631, -0.555625, 1.30375, 16395, -108, -288, , , , , 
16.1456, IMU_DATA, -12.9675, -0.441875, 1.42187, 16437, -302, -230, , , , , 
16.1504, IMU_DATA, -12.9675, -0.44625, 1.51812, 16369, -351, -187, , , , , 
16.1552, IMU_DATA, -12.8056, -0.53375, 1.50937, 16336, -470, -265, , , , , 
16.16, IMU_DATA, -12.7881, -0.634375, 1.575, 16377, -750, -184, , , , , 
16.1648, IMU_DATA, -12.8931, -0.595, 1.64937, 16405, -877, -174, , , , , 
15.3065, IMG_DATA, , , , , , , , , , Image_00153 
16.1696, IMU_DATA, -12.7444, -0.6125, 1.50062, 16425, -998, -216, , , , , 
16.1744, IMU_DATA, -12.7312, -0.485625, 1.28187, 16464, -1202, -222, , , , , 
16.1792, IMU_DATA, -12.81, -0.455, 0.875, 16374, -1118, -182, , , , , 
16.184, IMU_DATA, -12.7794, -0.503125, 0.25375, 16324, -1023, -161, , , , , 
16.1888, IMU_DATA, -12.7837, -0.63875, -0.07, 16356, -1042, -160, , , , , 
16.1936, IMU_DATA, -12.8319, -0.704375, -0.258125, 16319, -905, -113, , , , , 
16.1984, IMU_DATA, -12.8537, -0.74375, -0.599375, 16323, -726, -188, , , , , 
16.2032, IMU_DATA, -12.9631, -0.7875, -0.756875, 16427, -726, -218, , , , , 
16.208, IMU_DATA, -13.0944, -0.77, -0.765625, 16488, -665, -203, , , , , 
16.2128, IMU_DATA, -13.1644, -0.783125, -1.0325, 16446, -409, -259, , , , , 
16.2176, IMU_DATA, -13.3262, -0.756875, -1.3475, 16392, -247, -275, , , , , 
16.2224, IMU_DATA, -13.4531, -0.77, -1.4, 16385, -118, -196, , , , , 
16.2272, IMU_DATA, -13.5056, -0.77, -1.32125, 16368, 61, -278, , , , , 
16.232, IMU_DATA, -13.5319, -0.861875, -1.16375, 16385, 157, -320, , , , , 
16.2368, IMU_DATA, -13.6587, -0.8925, -0.98, 16348, 279, -269, , , , , 
16.2416, IMU_DATA, -13.7112, -1.00187, -0.84875, 16325, 346, -364, , , , , 
16.2464, IMU_DATA, -13.7987, -1.01937, -0.581875, 16401, 308, -401, , , , , 
16.2512, IMU_DATA, -13.9256, -0.975625, -0.2625, 16373, 329, -333, , , , , 
16.256, IMU_DATA, -13.9956, -0.93625, -0.0525, 16348, 352, -435, , , , , 
16.2608, IMU_DATA, -14.2144, -0.7875, 0.1575, 16380, 283, -428, , , , , 
16.2656, IMU_DATA, -14.4156, -0.739375, 0.385, 16411, 187, -342, , , , , 
15.4107, IMG_DATA, , , , , , , , , , Image_00154 
16.2704, IMU_DATA, -14.4506, -0.748125, 0.62125, 16409, 132, -412, , , , , 
16.2752, IMU_DATA, -14.5469, -0.6475, 0.721875, 16351, 185, -408, , , , , 
16.28, IMU_DATA, -14.6912, -0.573125, 0.835625, 16348, 40, -418, , , , , 
16.2848, IMU_DATA, -14.7262, -0.53375, 1.12875, 16332, -18, -405, , , , , 
16.2896, IMU_DATA, -14.7919, -0.520625, 1.31687, 16334, -113, -403, , , , , 
16.2944, IMU_DATA, -14.8662, -0.49, 1.39562, 16370, -306, -433, , , , , 
16.2992, IMU_DATA, -14.9931, -0.433125, 1.38687, 16358, -329, -326, , , , , 
16.304, IMU_DATA, -15.0544, -0.380625, 1.36937, 16384, -464, -380, , , , , 
16.3088, IMU_DATA, -15.0544, -0.34125, 1.365, 16468, -597, -389, , , , , 
16.3136, IMU_DATA, -15.1462, -0.275625, 1.15062, 16419, -574, -316, , , , , 
16.3184, IMU_DATA, -15.2031, -0.28, 0.905625, 16422, -572, -382, , , , , 
16.3232, IMU_DATA, -15.1506, -0.398125, 0.809375, 16373, -607, -306, , , , , 
16.328, IMU_DATA, -15.0806, -0.468125, 0.7875, 16382, -720, -318, , , , , 
16.3328, IMU_DATA, -15.19, -0.48125, 0.730625, 16392, -742, -276, , , , , 
16.3376, IMU_DATA, -15.1944, -0.42875, 0.538125, 16379, -691, -298, , , , , 
16.3424, IMU_DATA, -15.2337, -0.249375, 0.363125, 16381, -816, -248, , , , , 
16.3472, IMU_DATA, -15.26, -0.245, 0.25375, 16428, -784, -193, , , , , 
16.352, IMU_DATA, -15.2075, -0.258125, 0.1575, 16408, -719, -182, , , , , 
16.3568, IMU_DATA, -15.19, -0.28875, 0.0, 16378, -722, -207, , , , , 
16.3616, IMU_DATA, -15.3081, -0.284375, -0.188125, 16379, -642, -120, , , , , 
16.3664, IMU_DATA, -15.3344, -0.37625, -0.41125, 16331, -516, -88, , , , , 
16.3712, IMU_DATA, -15.2819, -0.415625, -0.455, 16416, -524, -161, , , , , 
16.376, IMU_DATA, -15.2425, -0.4375, -0.42, 16392, -487, -101, , , , , 
15.5065, IMG_DATA, , , , , , , , , , Image_00155 
16.3808, IMU_DATA, -15.225, -0.511875, -0.53375, 16384, -342, -80, , , , , 
16.3856, IMU_DATA, -15.1331, -0.55125, -0.678125, 16366, -238, -196, , , , , 
16.3904, IMU_DATA, -15.0106, -0.67375, -0.60375, 16411, -252, -145, , , , , 
16.3952, IMU_DATA, -14.98, -0.74375, -0.538125, 16412, -145, -136, , , , , 
16.4, IMU_DATA, -14.8531, -0.826875, -0.63, 16369, 24, -223, , , , , 
16.4048, IMU_DATA, -14.6519, -0.90125, -0.62125, 16406, 54, -250, , , , , 
16.4096, IMU_DATA, -14.5819, -0.86625, -0.468125, 16394, 73, -211, , , , , 
16.4144, IMU_DATA, -14.4769, -0.870625, -0.32375, 16393, 148, -260, , , , , 
16.4192, IMU_DATA, -14.2712, -0.84875, -0.109375, 16367, 194, -313, , , , , 
16.424, IMU_DATA, -14.1356, -0.76125, 0.14, 16350, 172, -348, , , , , 
16.4288, IMU_DATA, -13.9781, -0.79625, 0.28875, 16354, 211, -328, , , , , 
16.4336, IMU_DATA, -13.755, -0.8575, 0.49875, 16382, 136, -353, , , , , 
16.4384, IMU_DATA, -13.5712, -0.84875, 0.765625, 16377, 12, -348, , , , , 
16.4432, IMU_DATA, -13.5931, -0.730625, 0.958125, 16338, -81, -353, , , , , 
16.448, IMU_DATA, -13.51, -0.65625, 1.0325, 16330, -125, -357, , , , , 
16.4528, IMU_DATA, -13.2825, -0.6825, 1.16375, 16399, -278, -393, , , , , 
16.4576, IMU_DATA, -13.2037, -0.756875, 1.3475, 16432, -442, -336, , , , , 
16.4624, IMU_DATA, -13.1644, -0.730625, 1.33437, 16372, -494, -313, , , , , 
16.4672, IMU_DATA, -13.0987, -0.686875, 1.1725, 16386, -564, -378, , , , , 
16.472, IMU_DATA, -13.0069, -0.7525, 1.08062, 16394, -716, -306, , , , , 
16.4768, IMU_DATA, -13.0637, -0.63875, 1.05875, 16398, -850, -278, , , , , 
16.4816, IMU_DATA, -13.0025, -0.63875, 0.975625, 16390, -873, -324, , , , , 
15.6065, IMG_DATA, , , , , , , , , , Image_00156 
16.4864, IMU_DATA, -13.0419, -0.6825, 0.695625, 16386, -894, -327, , , , , 
16.4912, IMU_DATA, -13.1862, -0.651875, 0.371875, 16341, -876, -314, , , , , 
16.496, IMU_DATA, -13.2037, -0.69125, 0.188125, 16382, -886, -343, , , , , 
16.5008, IMU_DATA, -13.1337, -0.7175, 0.039375, 16440, -910, -370, , , , , 
16.5056, IMU_DATA, -13.1687, -0.63875, -0.266875, 16387, -760, -333, , , , , 
16.5104, IMU_DATA, -13.1862, -0.555625, -0.595, 16388, -580, -352, , , , , 
16.5152, IMU_DATA, -13.1162, -0.525, -0.76125, 16442, -536, -360, , , , , 
16.52, IMU_DATA, -13.0725, -0.503125, -0.800625, 16411, -442, -347, , , , , 
16.5248, IMU_DATA, -12.9894, -0.49875, -0.993125, 16354, -204, -336, , , , , 
16.5296, IMU_DATA, -12.915, -0.5425, -1.11562, 16351, -83, -360, , , , , 
16.5344, IMU_DATA, -12.8669, -0.48125, -0.95375, 16386, -68, -323, , , , , 
16.5392, IMU_DATA, -12.775, -0.3325, -0.713125, 16417, 16, -311, , , , , 
16.544, IMU_DATA, -12.6481, -0.328125, -0.590625, 16377, 135, -299, , , , , 
16.5488, IMU_DATA, -12.5081, -0.35875, -0.450625, 16311, 184, -242, , , , , 
16.5536, IMU_DATA, -12.4206, -0.258125, -0.245, 16325, 191, -178, , , , , 
16.5584, IMU_DATA, -12.1887, -0.371875, -0.030625, 16323, 235, -167, , , , , 
16.5632, IMU_DATA, -11.9525, -0.51625, 0.18375, 16346, 208, -168, , , , , 
16.568, IMU_DATA, -11.8212, -0.538125, 0.450625, 16424, 100, -118, , , , , 
16.5728, IMU_DATA, -11.7775, -0.494375, 0.713125, 16450, 34, -143, , , , , 
16.5776, IMU_DATA, -11.62, -0.573125, 0.888125, 16442, -104, -169, , , , , 
16.5824, IMU_DATA, -11.48, -0.62125, 1.01062, 16402, -235, -166, , , , , 
16.5872, IMU_DATA, -11.3269, -0.643125, 1.03687, 16353, -281, -147, , , , , 
15.7065, IMG_DATA, , , , , , , , , , Image_00157 
16.592, IMU_DATA, -11.2044, -0.60375, 1.07187, 16328, -404, -187, , , , , 
16.5968, IMU_DATA, -11.0775, -0.713125, 1.085, 16320, -499, -220, , , , , 
16.6016, IMU_DATA, -10.955, -0.76125, 1.05875, 16310, -588, -217, , , , , 
16.6064, IMU_DATA, -10.8062, -0.774375, 1.05, 16329, -671, -273, , , , , 
16.6112, IMU_DATA, -10.5919, -0.76125, 1.04125, 16390, -732, -272, , , , , 
16.616, IMU_DATA, -10.4081, -0.7525, 0.86625, 16391, -763, -291, , , , , 
16.6208, IMU_DATA, -10.2594, -0.791875, 0.608125, 16437, -806, -336, , , , , 
16.6256, IMU_DATA, -10.0975, -0.748125, 0.42875, 16468, -816, -336, , , , , 
16.6304, IMU_DATA, -9.89187, -0.739375, 0.1925, 16454, -775, -362, , , , , 
16.6352, IMU_DATA, -9.68187, -0.77, -0.056875, 16425, -683, -347, , , , , 
16.64, IMU_DATA, -9.52437, -0.76125, -0.27125, 16386, -618, -351, , , , , 
16.6448, IMU_DATA, -9.37562, -0.62125, -0.371875, 16363, -521, -372, , , , , 
16.6496, IMU_DATA, -9.1525, -0.63875, -0.476875, 16344, -443, -341, , , , , 
16.6544, IMU_DATA, -8.86812, -0.7, -0.56875, 16333, -359, -358, , , , , 
16.6592, IMU_DATA, -8.68875, -0.63, -0.56, 16354, -320, -374, , , , , 
16.664, IMU_DATA, -8.505, -0.55125, -0.511875, 16415, -272, -348, , , , , 
16.6688, IMU_DATA, -8.28187, -0.520625, -0.44625, 16420, -186, -338, , , , , 
16.6736, IMU_DATA, -8.0675, -0.5075, -0.4025, 16397, -160, -315, , , , , 
16.6784, IMU_DATA, -7.97125, -0.389375, -0.284375, 16410, -164, -305, , , , , 
16.6832, IMU_DATA, -7.76562, -0.35875, -0.16625, 16394, -150, -279, , , , , 
16.688, IMU_DATA, -7.44625, -0.455, -0.07875, 16384, -139, -305, , , , , 
16.6928, IMU_DATA, -7.29312, -0.415625, 0.0175, 16370, -165, -285, , , , , 
15.8065, IMG_DATA, , , , , , , , , , Image_00158 
16.6976, IMU_DATA, -7.0875, -0.424375, 0.118125, 16317, -184, -280, , , , , 
16.7024, IMU_DATA, -6.83375, -0.476875, 0.249375, 16302, -216, -247, , , , , 
16.7072, IMU_DATA, -6.61937, -0.494375, 0.3675, 16310, -295, -163, , , , , 
16.712, IMU_DATA, -6.47937, -0.5075, 0.415625, 16333, -372, -200, , , , , 
16.7168, IMU_DATA, -6.2825, -0.573125, 0.468125, 16396, -382, -223, , , , , 
16.7216, IMU_DATA, -6.05062, -0.651875, 0.459375, 16440, -432, -182, , , , , 
16.7264, IMU_DATA, -5.87562, -0.665, 0.4375, 16468, -531, -159, , , , , 
16.7312, IMU_DATA, -5.70937, -0.678125, 0.3675, 16447, -518, -173, , , , , 
16.736, IMU_DATA, -5.60437, -0.65625, 0.266875, 16408, -510, -172, , , , , 
16.7408, IMU_DATA, -5.50375, -0.67375, 0.188125, 16375, -486, -145, , , , , 
16.7456, IMU_DATA, -5.38125, -0.721875, 0.0, 16370, -458, -153, , , , , 
16.7504, IMU_DATA, -5.29375, -0.81375, -0.135625, 16318, -402, -165, , , , , 
16.7552, IMU_DATA, -5.28937, -0.84, -0.100625, 16345, -419, -169, , , , , 
16.76, IMU_DATA, -5.18, -0.9275, -0.0875, 16351, -388, -186, , , , , 
16.7648, IMU_DATA, -5.1625, -0.875, -0.153125, 16394, -365, -205, , , , , 
16.7696, IMU_DATA, -5.19312, -0.83125, -0.23625, 16410, -342, -240, , , , , 
16.7744, IMU_DATA, -5.15375, -0.9625, -0.27125, 16435, -322, -232, , , , , 
16.7792, IMU_DATA, -5.11, -1.015, -0.249375, 16423, -294, -294, , , , , 
16.784, IMU_DATA, -5.03562, -1.0325, -0.25375, 16454, -267, -326, , , , , 
16.7888, IMU_DATA, -5.23687, -0.93625, -0.2275, 16410, -286, -322, , , , , 
16.7936, IMU_DATA, -5.31125, -0.923125, -0.179375, 16339, -248, -355, , , , , 
16.7984, IMU_DATA, -5.24562, -0.923125, -0.14, 16316, -256, -422, , , , , 
15.9065, IMG_DATA, , , , , , , , , , Image_00159 
16.8032, IMU_DATA, -5.18437, -0.9275, -0.126875, 16285, -262, -428, , , , , 
16.808, IMU_DATA, -5.27187, -0.8225, -0.07875, 16320, -270, -446, , , , , 
16.8128, IMU_DATA, -5.37687, -0.800625, -0.013125, 16382, -313, -464, , , , , 
16.8176, IMU_DATA, -5.43375, -0.783125, 0.0525, 16459, -295, -483, , , , , 
16.8224, IMU_DATA, -5.40312, -0.69125, 0.013125, 16476, -302, -480, , , , , 
16.8272, IMU_DATA, -5.36812, -0.63, -0.02625, 16456, -298, -485, , , , , 
16.832, IMU_DATA, -5.39, -0.60375, -0.021875, 16431, -296, -472, , , , , 
16.8368, IMU_DATA, -5.4425, -0.53375, -0.048125, 16341, -282, -437, , , , , 
16.8416, IMU_DATA, -5.35062, -0.5425, -0.09625, 16326, -256, -428, , , , , 
16.8464, IMU_DATA, -5.25437, -0.6125, -0.1575, 16316, -244, -443, , , , , 
16.8512, IMU_DATA, -5.27625, -0.595, -0.18375, 16328, -205, -399, , , , , 
16.856, IMU_DATA, -5.27625, -0.494375, -0.09625, 16357, -212, -329, , , , , 
16.8608, IMU_DATA, -5.2675, -0.389375, 0.0175, 16432, -231, -333, , , , , 
16.8656, IMU_DATA, -5.215, -0.42, 0.083125, 16414, -248, -272, , , , , 
16.8704, IMU_DATA, -5.30687, -0.315, 0.07, 16423, -264, -218, , , , , 
16.8752, IMU_DATA, -5.29812, -0.275625, 0.048125, 16406, -258, -162, , , , , 
16.88, IMU_DATA, -5.33312, -0.258125, 0.135625, 16378, -244, -135, , , , , 
16.8848, IMU_DATA, -5.41625, -0.249375, 0.20125, 16348, -258, -98, , , , , 
16.8896, IMU_DATA, -5.33312, -0.415625, 0.179375, 16334, -289, -83, , , , , 
16.8944, IMU_DATA, -5.32, -0.595, 0.153125, 16330, -282, -82, , , , , 
16.8992, IMU_DATA, -5.425, -0.678125, 0.175, 16362, -292, -76, , , , , 
16.904, IMU_DATA, -5.43375, -0.77, 0.179375, 16412, -308, -79, , , , , 
16.0065, IMG_DATA, , , , , , , , , , Image_00160 
16.9088, IMU_DATA, -5.6, -0.625625, 0.21, 16419, -347, -102, , , , , 
16.9136, IMU_DATA, -5.67437, -0.665, 0.266875, 16427, -399, -131, , , , , 
16.9184, IMU_DATA, -5.65687, -0.870625, 0.20125, 16421, -424, -129, , , , , 
16.9232, IMU_DATA, -5.67437, -0.984375, 0.14875, 16381, -435, -184, , , , , 
16.928, IMU_DATA, -5.70062, -1.01937, 0.1225, 16373, -454, -235, , , , , 
16.9328, IMU_DATA, -5.69187, -1.00187, 0.06125, 16383, -419, -294, , , , , 
16.9376, IMU_DATA, -5.67, -0.993125, 0.021875, 16385, -429, -357, , , , , 
16.9424, IMU_DATA, -5.64812, -0.91875, 0.0175, 16384, -390, -363, , , , , 
16.9472, IMU_DATA, -5.65687, -0.844375, -0.030625, 16379, -383, -380, , , , , 
16.952, IMU_DATA, -5.65687, -0.896875, -0.039375, 16340, -386, -408, , , , , 
16.9568, IMU_DATA, -5.73562, -0.8225, -0.02625, 16361, -370, -394, , , , , 
16.9616, IMU_DATA, -5.62625, -0.84, -0.04375, 16390, -346, -395, , , , , 
16.9664, IMU_DATA, -5.53, -0.84, -0.11375, 16420, -335, -403, , , , , 
16.9712, IMU_DATA, -5.67, -0.783125, -0.14875, 16416, -322, -383, , , , , 
16.976, IMU_DATA, -5.74, -0.783125, -0.196875, 16409, -283, -380, , , , , 
16.9808, IMU_DATA, -5.81437, -0.69125, -0.2275, 16417, -248, -402, , , , , 
16.9856, IMU_DATA, -5.79687, -0.660625, -0.188125, 16344, -238, -373, , , , , 
16.9904, IMU_DATA, -5.87125, -0.63875, -0.1225, 16354, -219, -357, , , , , 
16.9952, IMU_DATA, -5.97625, -0.63, -0.065625, 16349, -249, -354, , , , , 
17.0, IMU_DATA, -6.04187, -0.573125, -0.02625, 16380, -250, -326, , , , , 
17.0048, IMU_DATA, -6.09, -0.476875, -0.013125, 16406, -227, -323, , , , , 
17.0096, IMU_DATA, -6.11187, -0.538125, -0.091875, 16407, -200, -332, , , , , 
16.1065, IMG_DATA, , , , , , , , , , Image_00161 
17.0144, IMU_DATA, -6.19062, -0.60375, -0.14875, 16408, -165, -318, , , , , 
17.0192, IMU_DATA, -6.24312, -0.5775, -0.1225, 16410, -166, -343, , , , , 
17.024, IMU_DATA, -6.2475, -0.56, 0.0, 16385, -213, -308, , , , , 
17.0288, IMU_DATA, -6.265, -0.608125, 0.109375, 16363, -197, -274, , , , , 
17.0336, IMU_DATA, -6.34812, -0.643125, 0.1575, 16354, -238, -285, , , , , 
17.0384, IMU_DATA, -6.45312, -0.555625, 0.1925, 16360, -244, -282, , , , , 
17.0432, IMU_DATA, -6.50562, -0.503125, 0.25375, 16346, -289, -252, , , , , 
17.048, IMU_DATA, -6.54937, -0.49875, 0.2625, 16375, -313, -226, , , , , 
17.0528, IMU_DATA, -6.63687, -0.5075, 0.18375, 16375, -334, -201, , , , , 
17.0576, IMU_DATA, -6.70687, -0.63, 0.18375, 16428, -362, -198, , , , , 
17.0624, IMU_DATA, -6.76812, -0.63875, 0.175, 16449, -356, -208, , , , , 
17.0672, IMU_DATA, -6.66312, -0.844375, 0.118125, 16426, -342, -208, , , , , 
17.072, IMU_DATA, -6.70687, -0.949375, 0.07875, 16420, -313, -208, , , , , 
17.0768, IMU_DATA, -6.94312, -0.74375, 0.14875, 16359, -347, -223, , , , , 
17.0816, IMU_DATA, -6.9475, -0.7525, 0.14875, 16327, -359, -238, , , , , 
17.0864, IMU_DATA, -6.86437, -0.958125, 0.118125, 16332, -385, -277, , , , , 
17.0912, IMU_DATA, -6.9475, -0.98, 0.109375, 16324, -405, -271, , , , , 
17.096, IMU_DATA, -6.95187, -0.975625, 0.13125, 16360, -403, -287, , , , , 
17.1008, IMU_DATA, -7.00875, -0.896875, 0.1225, 16405, -399, -344, , , , , 
17.1056, IMU_DATA, -7.07, -0.8225, 0.035, 16409, -407, -332, , , , , 
17.1104, IMU_DATA, -7.06125, -0.76125, 0.00875, 16435, -394, -373, , , , , 
17.1152, IMU_DATA, -7.04375, -0.713125, -0.004375, 16411, -383, -390, , , , , 
16.2065, IMG_DATA, , , , , , , , , , Image_00162 
17.12, IMU_DATA, -7.14875, -0.6125, -0.065625, 16380, -404, -377, , , , , 
17.1248, IMU_DATA, -7.10062, -0.56875, -0.144375, 16355, -393, -404, , , , , 
17.1296, IMU_DATA, -7.01312, -0.581875, -0.175, 16315, -341, -339, , , , , 
17.1344, IMU_DATA, -6.9825, -0.5775, -0.23625, 16354, -279, -316, , , , , 
17.1392, IMU_DATA, -6.99562, -0.5425, -0.27125, 16346, -223, -276, , , , , 
17.144, IMU_DATA, -7.0175, -0.5425, -0.27125, 16393, -158, -244, , , , , 
17.1488, IMU_DATA, -7.03937, -0.55125, -0.249375, 16389, -114, -233, , , , , 
17.1536, IMU_DATA, -7.07875, -0.5775, -0.179375, 16431, -102, -220, , , , , 
17.1584, IMU_DATA, -7.10062, -0.72625, -0.056875, 16394, -75, -200, , , , , 
17.1632, IMU_DATA, -7.02625, -0.958125, 0.0175, 16407, -101, -262, , , , , 
17.168, IMU_DATA, -7.13125, -0.905625, 0.13125, 16338, -102, -245, , , , , 
17.1728, IMU_DATA, -7.29312, -0.826875, 0.284375, 16352, -188, -260, , , , , 
17.1776, IMU_DATA, -7.36312, -0.77875, 0.35, 16338, -201, -294, , , , , 
17.1824, IMU_DATA, -7.33687, -0.783125, 0.41125, 16361, -226, -322, , , , , 
17.1872, IMU_DATA, -7.31937, -0.8225, 0.459375, 16344, -268, -345, , , , , 
17.192, IMU_DATA, -7.35, -0.826875, 0.455, 16388, -278, -400, , , , , 
17.1968, IMU_DATA, -7.35437, -0.7525, 0.424375, 16391, -351, -445, , , , , 
17.2016, IMU_DATA, -7.3675, -0.678125, 0.49, 16383, -433, -416, , , , , 
